date,rm,rf,rm_rf,smb_ew,hml_ew,mom_ew,smb_vw,hml_vw,mom_vw,rolling_vol_daily,rolling_vol_annualized,rolling_vol_annualized_pct,month,value,inflation_yoy
1999-08-01,0.0191062853834288,0.0025661111111111,0.0165401742723177,-0.007754077922421,0.0020902908468489,0.0115599848105071,-0.0032222905004783,0.0024296947237943,0.0184681148218322,0.05374304250355811,0.18617136033899262,18.62,1999M08,159.96,1.6264294790343081
1999-09-01,-0.0011757999914062,0.0024666666666666,-0.0036424666580729,0.0565438582771502,-0.0019916719181455,-0.107345657242253,0.0425736308426366,-0.0158913892124832,-0.0692445966011986,0.0380251737369043,0.1317230657579039,13.17,1999M09,161.14,1.9163873252798558
1999-10-01,0.0809234241501955,0.0026866666666666,0.0782367574835288,-0.0060564742493357,-0.0408185626339558,0.0660007665889346,-0.0661826065898549,-0.0972905531136455,0.0188810934676024,0.040778854208369936,0.1412620947266813,14.13,1999M10,161.36,1.8108398006183357
1999-11-01,0.117943968255782,0.0026166666666666,0.115327301589116,0.148652679303933,-0.131034715034344,0.136568402148841,0.074843751212697,-0.200271298952983,0.0209464946882594,0.03990235147286284,0.13822580018493852,13.82,1999M11,160.97,1.718799368088475
1999-12-01,0.162368939654696,0.0028588888888888,0.159510050765807,0.0784081744050334,-0.163348539146356,0.0365364207325187,0.0663391572951213,-0.272293752043173,0.0937518318948807,0.052094597686901924,0.18046097998714847,18.05,1999M12,161.34,1.9912763132941436
2000-01-01,0.0222162911091843,0.0029105555555555,0.0193057355536287,0.229899283520215,-0.0919447080444865,-0.257536299249511,0.0786353807295832,-0.140325502438133,0.0925741894581767,0.05216394092055244,0.1807011919948361,18.07,2000M01,159.91,0.9596565439737414
2000-02-01,0.157799287664003,0.0027952777777777,0.155004009886225,0.042433532810848,-0.206682707204675,0.167774207778813,0.0420194874943679,-0.255982946519803,0.172965464995226,0.060069447564562485,0.20808667032883355,20.81,2000M02,160.55,1.312551271534046
2000-03-01,-0.0378586869377902,0.0034013888888888,-0.041260075826679,0.0665304391868762,0.114850272374874,-0.157203668829846,0.0066407755615969,0.144295117411295,-0.237694166077582,0.06583225746069929,0.2280496293977729,22.8,2000M03,161.25,1.2686051623437944
2000-04-01,0.0186460420477859,0.0031916666666666,0.0154543753811192,-0.0289183233152861,0.0887431248362227,-0.117923128043184,-0.0256578418212986,0.0037079730492951,-0.104950576963582,0.06647876983927557,0.23028921397260554,23.03,2000M04,161.15,0.8574289648266342
2000-05-01,-0.0277673552091138,0.00341,-0.0311773552091138,-0.0443835728019076,0.0675008639565062,-0.0665150029218807,-0.0123331752034605,0.060747809569086,-0.0810403249766981,0.06885134255049837,0.23850804693358418,23.85,2000M05,162.0,1.1109724129322096
2000-06-01,-0.0470631856197244,0.0031666666666666,-0.0502298522863911,-0.0480465630425087,0.109380718147832,-0.139672310004649,-0.0699057343310016,0.0857562542161429,-0.104659486883235,0.07388777574821125,0.2559547633083148,25.6,2000M06,162.02,0.94075135505578
2000-07-01,0.008618757948091,0.0033583333333333,0.0052604246147577,-0.0286920703716094,0.0292487192753428,-0.0093662837551507,-0.0233638752183464,0.0130060092096178,0.0171432440720012,0.07323906669357173,0.25370756922438353,25.37,2000M07,161.27,0.8694020515386702
2000-08-01,0.0184908788313306,0.0034013888888888,0.0150894899424417,0.0188021296730701,-0.0559748523202461,0.0551943366396655,-0.0418124833520558,0.026696741431137,0.0671967497726395,0.07327624523974527,0.2538363594862318,25.38,2000M08,161.41,0.9064766191547724
2000-09-01,-0.0824433265690024,0.0031833333333333,-0.0856266599023357,0.0255811140135969,0.0831994652134348,-0.115596731859591,0.111430173900856,0.104243244330992,-0.0983684306428162,0.08078678432549108,0.27985363006371905,27.99,2000M09,162.61,0.9122502172024483
2000-10-01,-0.0319535842597382,0.0034186111111111,-0.0353721953708493,-0.0610399681754907,0.131843597696758,-0.0573318201537245,-0.0110441094605641,0.0966238665801986,-0.0549926578985922,0.08122137462274122,0.28135909501434647,28.14,2000M10,162.98,1.003966286564184
2000-11-01,-0.0692512337683,0.0031583333333333,-0.0724095671016334,-0.0309195068858649,0.127276164776988,-0.0879990538094912,-0.0755284254058696,0.198031063968527,-0.0860180909252916,0.07927018399003277,0.27459997239213946,27.46,2000M11,163.13,1.341864943778348
2000-12-01,-0.0226930156912791,0.0034788888888888,-0.026171904580168,-0.108470391649201,0.0482062788013074,-0.122399922176372,-0.0447159636160419,0.0148730201451914,0.0766918056353602,0.06262943495315676,0.21695472677639527,21.7,2000M12,162.93,0.9854964670881428
2001-01-01,0.0547564062643056,0.0035391666666666,0.0512172395976389,0.165308658505476,-0.0039048697372121,-0.447672278363892,0.0162265898651189,-0.0034389273678671,-0.192694736591628,0.0646777347283961,0.22405024533608814,22.41,2001M01,162.31,1.5008442248765075
2001-02-01,-0.107883703913967,0.0030255555555555,-0.110909259469522,-0.0748915513474008,0.205144623467008,0.248806449321945,-0.0487633818677294,0.207256182680229,0.276967982443998,0.04666681239034862,0.16165858017473725,16.17,2001M02,162.88,1.4512612893179622
2001-03-01,-0.129533374618797,0.0035477777777777,-0.133081152396575,-0.0221029118323688,0.0510726089728791,0.0971744503345932,0.0490258014878288,0.101706634914664,0.198393964813805,0.05531575073362458,0.19161938145890633,19.16,2001M03,164.1,1.7674418604651132
2001-04-01,0.122261002360838,0.003325,0.118936002360838,-0.0697057434559434,-0.0011622096897958,0.0178567795755433,-0.061833448894756,-0.009023363360605,-0.0124612085005374,0.0704344087309985,0.24399194904632465,24.4,2001M04,165.56,2.7365808253180246
2001-05-01,0.0078694233806397,0.0034788888888888,0.0043905344917508,0.0025569789794926,0.0544388669963572,0.0403268150141648,0.0456872737845298,0.0467940841433664,0.0627112682281936,0.0711044121638555,0.24631290902023245,24.63,2001M05,166.74,2.925925925925932
2001-06-01,-0.053786205146975,0.0033416666666666,-0.0571278718136416,-0.0395119984086978,0.0442523520009845,0.277980234364578,-0.0544201352256516,0.0607465692187276,0.217422438799561,0.07134051794329338,0.24713080343212654,24.71,2001M06,166.49,2.758918652018272
2001-07-01,-0.0199186587597225,0.0036597222222222,-0.0235783809819447,-0.0125024254177824,0.0367217904490958,-0.00462270687775,-0.0528910840314225,0.0320825374533106,0.116404174671442,0.0706316664141963,0.24467526970528847,24.47,2001M07,165.55,2.65393439573387
2001-08-01,-0.0771579079112801,0.0036597222222222,-0.0808176301335023,-0.0350930771059097,-0.0013401882826412,0.121859865255711,-0.0385568133073701,0.0396165044931661,0.094109752399813,0.07054697182810535,0.24438187905281739,24.44,2001M08,165.96,2.8189083699894812
2001-09-01,-0.115902472027151,0.00355,-0.119452472027151,-0.0158684345478863,0.0150610657958852,-0.0472835507480082,-0.0371506564104078,0.0099988842050401,0.228376091269145,0.07326614348398833,0.2538013659777984,25.38,2001M09,167.34,2.9088001967898514
2001-10-01,0.0689939807626168,0.0031947222222222,0.0657992585403946,0.0101934708914589,0.0202696543652579,-0.128344079043343,0.0278128853274959,-0.0273522968489654,-0.136679686285782,0.0794527297994744,0.27523232962546285,27.52,2001M10,167.22,2.601546201987981
2001-11-01,0.117881463063739,0.003075,0.114806463063739,0.100917518022497,0.0657284864316929,-0.257549239065717,0.0666743404356974,-0.0264580458522003,-0.346198410901139,0.08863289126094001,0.3070333417713513,30.7,2001M11,167.31,2.562373567093723
2001-12-01,0.0165819897538529,0.0032119444444444,0.0133700453094085,-0.0485651702479509,-0.030355000340034,0.0601551183854939,-0.0035720527864623,-0.029209232598259,0.102428508605066,0.08896823144112707,0.3081949942311578,30.82,2001M12,167.46,2.7803351132388077
2002-01-01,-0.0592954579046629,0.0032119444444444,-0.0625074023491073,0.0051416942451424,0.0418053007196482,0.0010461087044432,0.075927923371003,0.0807204404595735,0.0258269254900034,0.08754722676279655,0.3032724896298348,30.33,2002M01,167.03,2.9080155258456086
2002-02-01,0.0070158187186358,0.00294,0.0040758187186358,-0.03743981614713,0.007293812142202,-0.0477079233185375,-0.0264566297780396,0.0075774081653616,0.12869374559768,0.083176296526253,0.2881311431377698,28.81,2002M02,167.45,2.8057465618860578
2002-03-01,0.0272965632640012,0.0033325,0.0239640632640012,-0.0075216673019247,-0.0266271316347459,0.0360443176619793,-0.0104979543738564,-0.0140663539875133,0.0018489307428415,0.07445045107085045,0.2579039278022674,25.79,2002M03,168.84,2.888482632541134
2002-04-01,-0.0771047353575885,0.003375,-0.0804797353575885,-0.0528522932024222,-0.0045872368652968,0.117815417246009,-0.0040673857411202,-0.0201651302690888,0.192616482292875,0.0674541337317614,0.23366797360791275,23.37,2002M04,169.41,2.325440927760325
2002-05-01,-0.059869994814666,0.0036683333333333,-0.0635383281479993,-0.0159141275359055,0.0042193316668293,0.0922921470354186,0.0210473996383423,-0.019430393491541,0.123058120772008,0.06838881886112308,0.23690581787417977,23.69,2002M05,169.73,1.7932109871656277
2002-06-01,-0.074970218063457,0.0035333333333333,-0.0785035513967903,-0.0142043163565714,0.0502947314866364,-0.0627723618192611,-0.0055292480042609,0.0206863755914497,0.0432147821705552,0.06965019653051258,0.24127535829601063,24.13,2002M06,169.47,1.7898972911285949
2002-07-01,-0.109516253396015,0.0036511111111111,-0.113167364507126,0.0361822920467152,0.0384117178892713,0.0044560906891129,0.0354359093100697,0.033440949055955,0.0950165672660878,0.07426086403847969,0.25724717905722266,25.72,2002M07,168.88,2.0114768951978057
2002-08-01,-0.0266856771123314,0.0036252777777777,-0.0303109548901092,-0.0186808402815734,-0.0017329235937921,-0.0111876227313253,-0.0120944039011649,0.0429190240240034,0.0782856080963882,0.07261667905226062,0.2515515551908759,25.16,2002M08,169.04,1.8558688840684345
2002-09-01,-0.150338488090461,0.0034666666666666,-0.153805154757128,0.0308717837854464,-0.0801427598791096,0.119447331051689,-0.0573392474363775,-0.060826612957133,0.147063156968836,0.07712305227431487,0.2671620899478076,26.72,2002M09,170.33,1.7867814031313545
2002-10-01,0.128873190063589,0.0035908333333333,0.125282356730256,0.132396549508143,0.279338606126674,-0.626536447713884,0.0331713937733594,0.127391785808316,-0.377351285182117,0.08531802489535563,0.29555030784036457,29.56,2002M10,170.92,2.2126539887573182
2002-11-01,0.128262292816318,0.0034,0.124862292816318,0.077785849892391,0.0902270251896471,-0.447489478880541,-0.0019541761272018,0.113096051619413,-0.258222312799953,0.08685233861716814,0.3008653264822233,30.09,2002M11,170.54,1.9305480843942346
2002-12-01,-0.125078383156539,0.0033066666666666,-0.128385049823206,-0.0473365663049495,0.0179154858460365,0.213455435981245,0.0214971225192231,-0.0230954599199523,0.257183326941747,0.09082282150771122,0.3146194826762304,31.46,2002M12,171.07,2.155738683864805
2003-01-01,-0.0366640414246044,0.0031172222222222,-0.0397812636468267,0.0473169592299105,0.0340415116593924,-0.0971567642140124,-0.0042752697322908,0.0297074764673828,-0.0671741112158935,0.0904570178634395,0.31335230168128547,31.34,2003M01,171.68,2.7839310303538367
2003-02-01,-0.0158708361966096,0.00287,-0.0187408361966096,0.008938125777571,0.0134890729900413,0.0417579877887914,-0.0081971104118731,-6.86782979215234e-06,0.114885894426885,0.08981804263746587,0.3111388265689572,31.11,2003M02,173.22,3.4458047178262285
2003-03-01,-0.0218276669059505,0.0031,-0.0249276669059505,-0.037878586744654,0.0458682381868753,-0.0452870892885995,-0.0490369261303593,-0.0066416163814813,0.0565540565156401,0.08793741487380648,0.3046241408953918,30.46,2003M03,174.12,3.1272210376688037
2003-04-01,0.149227888596838,0.00285,0.146377888596838,0.0477335021285013,0.130043981672173,-0.529140039625233,-0.056465845297969,0.0332219293677618,-0.124610373775612,0.10177016139005292,0.35254218044411223,35.25,2003M04,173.72,2.544123723511005
2003-05-01,-0.0017903230763318,0.0029966666666666,-0.0047869897429984,0.072987783034301,-0.0049173412636801,-0.0670265159694567,0.0623829812548487,-0.0189847266443046,-0.041970753502111,0.10095919953226833,0.34973292616274554,34.97,2003M05,173.52,2.2329582277735405
2003-06-01,0.042085698633705,0.0026333333333333,0.0394523653003716,0.0456888535335646,-0.0267493001569467,-0.193747820535704,0.0334950960867861,0.0211397206985191,0.0155022378982304,0.10009339544031354,0.3467336928094121,34.67,2003M06,173.37,2.3012922641175493
2003-07-01,0.0700762583625724,0.0024197222222222,0.0676565361403502,0.0028248948136276,0.0304960056953534,-0.0982806432889048,0.0082813627158295,0.0146632507050593,-0.0992730748092722,0.0961059828253961,0.33292089032985595,33.29,2003M07,173.09,2.4928943628611977
2003-08-01,0.0361832622918523,0.0023508333333333,0.033832428958519,0.004492289215653,0.0052305984573422,-0.0395829813093687,0.0253045369694841,0.0144976694784843,-0.056397095234521,0.09552866503397739,0.3309210028361546,33.09,2003M08,173.09,2.39588263132986
2003-09-01,-0.0320652540997491,0.002275,-0.034340254099749,0.110034948401658,0.0035254541379787,-0.168902757732128,0.0700889705315231,-0.0120440018770998,-0.0136052511235891,0.08168178196963893,0.28295399284835615,28.3,2003M09,174.36,2.3659954206540323
2003-10-01,0.0891707902752248,0.0023422222222222,0.0868285680530026,0.0237113328222681,-0.0387450589472745,-0.0538536491267591,0.0007483388466994,0.0183734557372709,0.0519385459571659,0.07801371405911249,0.27024743287506653,27.02,2003M10,174.5,2.0945471565644747
2003-11-01,0.0041351207141969,0.0022833333333333,0.0018517873808636,-0.0011615979678,0.0327448247388414,0.0154897150531165,0.0628550450223131,0.0112901962828563,0.0390098000930616,0.0708293889185119,0.24536020055183724,24.54,2003M11,174.17,2.1285328955083838
2003-12-01,0.0309896673671024,0.0023422222222222,0.0286474451448801,-0.0304731106957603,0.0021688902588542,0.0921595967000883,0.0008724757388868,0.0318757695761634,0.0768097604784656,0.0557554358845555,0.19314249550039822,19.31,2003M12,174.34,1.911498217104124
