"month","factor"
1997-03-27,0.0197929220630469
1997-04-30,-0.0138317922992512
1997-05-30,0.0261831844271198
1997-06-30,0.00906150140487984
1997-07-31,0.0243414674033059
1997-08-29,0.0207051982875549
1997-09-30,0.0362039187048967
1997-10-31,-0.060281824973945
1997-11-28,0.0126461464409138
1997-12-30,-0.0040383145009473
1998-01-30,0.0129596825054607
1998-02-27,0.031884672263536
1998-03-31,0.0586951700083434
1998-04-30,0.00637205774528118
1998-05-29,0.0088914826830271
1998-06-30,-0.0172606703061818
1998-07-31,-0.00597630793012277
1998-08-31,-0.0932358558521028
1998-09-30,-0.0528289786265998
1998-10-30,-0.0321094162815288
1998-11-30,0.0322289256391827
1998-12-30,-0.0178702642673582
1999-01-29,0.0105113100967871
1999-02-26,0.0448550974359863
1999-03-31,0.0225398303364143
1999-04-30,0.0709644206056334
1999-05-31,0.0229207758506881
1999-06-30,-0.0164631941700681
1999-07-30,0.000871054787792812
1999-08-31,0.0017859400721901
1999-09-30,0.0257335044255876
1999-10-29,-0.00280666249249756
1999-11-30,0.0560567189023181
1999-12-30,0.0988451432128197
2000-01-31,0.0461512049775789
2000-02-29,0.0385074119826652
2000-03-31,0.0461137801951466
2000-04-28,-0.00319258988640636
2000-05-31,-0.0092153485040813
2000-06-30,-0.03043763131512
2000-07-31,0.0136993441964171
2000-08-31,0.00754663798016474
2000-09-29,0.0143883526427969
2000-10-31,-0.00241375591265303
2000-11-30,-0.024061790947612
2000-12-29,-0.0212982100767529
2001-01-31,0.0652190893719092
2001-02-28,-0.00357639278922808
2001-03-30,-0.0378981460549863
2001-04-30,0.0456847396989465
2001-05-31,0.0429320324641544
2001-06-29,-0.0140067021223305
2001-07-31,-0.0327909746726266
2001-08-31,-0.0384209411270573
2001-09-28,-0.0986449617473488
2001-10-31,0.0438299195752433
2001-11-30,0.121257708795606
2001-12-28,0.0166460038816491
2002-01-31,0.0155215664546032
2002-02-28,0.012821682759425
2002-03-28,0.0461845345719722
2002-04-30,-0.0178112199822774
2002-05-31,-0.0270422775406239
2002-06-28,-0.0513147173247082
2002-07-31,-0.0549064181213156
2002-08-30,-0.0525798855731909
2002-09-30,-0.135020746616807
2002-10-31,0.138645402778834
2002-11-29,0.112768259729062
2002-12-30,-0.0806470999249423
2003-01-31,-0.0177876398437253
2003-02-28,-0.00683494790658406
2003-03-31,-0.020788608958165
2003-04-30,0.065473109210269
2003-05-30,0.037436781548398
2003-06-30,0.0525708781500078
2003-07-31,0.0313900412042179
2003-08-29,0.05995217000243
2003-09-30,0.0390258270310738
2003-10-31,0.080772531913699
2003-11-28,0.0241955574537232
2003-12-30,0.0328967218762821
2004-01-30,0.0670522816398203
2004-02-27,0.041121842034179
2004-03-31,0.00180816478679375
2004-04-30,0.0236629451581206
2004-05-28,-0.0108383196622458
2004-06-30,0.0124968074302098
2004-07-30,-0.011252362606189
2004-08-31,0.000829068748589621
2004-09-30,0.0488305210792524
2004-10-29,0.0149121181743922
2004-11-30,0.0584937351462215
2004-12-30,0.0302120575859988
2005-01-31,0.0243092017683792
2005-02-28,0.0558330484151529
2005-03-31,0.0266919356414466
2005-04-29,-0.0122634816874321
2005-05-31,0.0225477017798176
2005-06-30,0.051064002344249
2005-07-29,0.0366043154010898
2005-08-31,0.0012188655323315
2005-09-30,0.0438556331742709
2005-10-31,-0.00834828793567089
2005-11-30,0.045677231959141
2005-12-30,0.0566930777352284
2006-01-31,0.0346719125966009
2006-02-28,0.0393228640917095
2006-03-31,0.0504994332573469
2006-04-28,0.00811631328904945
2006-05-31,-0.0583767282637371
2006-06-30,0.00258779171486686
2006-07-31,-0.00570683593668148
2006-08-31,0.0295028583829456
2006-09-29,0.0304772779613817
2006-10-31,0.0158632374768457
2006-11-30,0.00909019962788746
2006-12-29,0.0699823446813635
2007-01-31,0.0367866651258732
2007-02-28,-0.003552502330621
2007-03-30,0.036947340052803
2007-04-30,0.0300299428193548
2007-05-31,0.0185458097631549
2007-06-29,-0.0214478869683248
2007-07-31,-0.0125343351616738
2007-08-31,-0.0265792894021783
2007-09-28,-0.0201742364011951
2007-10-31,-0.0292682041134698
2007-11-30,-0.0584910132660599
2007-12-28,-0.0409883787933029
2008-01-31,-0.0403236173548213
2008-02-29,0.0421956679428103
2008-03-31,-0.00887635017649377
2008-04-30,0.0257173036782166
2008-05-30,0.00383399147584025
2008-06-30,-0.0785905839475928
2008-07-31,-0.0153068129668044
2008-08-29,0.00243566260716316
2008-09-30,-0.102703101957604
2008-10-31,-0.1402371834341
2008-11-28,-0.0743959922596356
2008-12-30,-0.0162660192744739
2009-01-30,0.0371038432831122
2009-02-27,0.027045421109526
2009-03-31,0.0357046220862678
2009-04-30,0.192985618949685
2009-05-29,0.0687988899427015
2009-06-30,-0.0209949068412104
2009-07-31,0.0414571733976619
2009-08-31,0.077374494931633
2009-09-30,0.0216497553258379
2009-10-30,0.017486602522689
2009-11-30,0.0136494823432912
2009-12-30,0.0115964312288221
2010-01-29,0.0314094317076424
2010-02-26,0.00796532060623233
2010-03-31,0.089797923080956
2010-04-30,0.003062312566239
2010-05-31,-0.00399850113283059
2010-06-30,-0.0136540236991784
2010-07-30,0.0219945639216569
2010-08-31,-0.0275015969043445
2010-09-30,0.061048604779693
2010-10-29,0.00935575208113741
2010-11-30,-0.0111325363629637
2010-12-30,0.0458046855747225
2011-01-31,0.0341995477533072
2011-02-28,-0.00754690510834844
2011-03-31,0.0312401059555224
2011-04-29,0.0185740884111549
2011-05-31,-0.0233564267082038
2011-06-30,-0.0241707262220608
2011-07-29,-0.0306316051070646
2011-08-31,-0.0750965813100667
2011-09-30,-0.0661031537810737
2011-10-31,0.0391279943554325
2011-11-30,-0.036452202192991
2011-12-30,0.00444442858524668
2012-01-31,0.0697656859713193
2012-02-29,0.063999904841647
2012-03-30,-0.00531474967956151
2012-04-30,0.012381658904997
2012-05-31,-0.0398996436289727
2012-06-29,-0.00929860326163819
2012-07-31,0.00895196808742674
2012-08-31,-0.0146294708571313
2012-09-28,0.0176865255228994
2012-10-31,-0.02527667662111
2012-11-30,-0.0102755694136754
2012-12-28,0.0358469083970109
2013-01-31,0.0561298119276143
2013-02-28,0.0431826553916138
2013-03-28,0.0028161353157181
2013-04-30,0.0561753724685079
2013-05-31,0.0130174715709941
2013-06-28,-0.0309260180705482
2013-07-31,0.0267498255744126
2013-08-30,0.0209449504435006
2013-09-30,0.0364221596249132
2013-10-31,0.0247922814784083
2013-11-29,0.0135916279872794
2013-12-30,0.0133838357622628
2014-01-31,0.0236809537468264
2014-02-28,0.0552718624085247
2014-03-31,0.0031834610206115
2014-04-30,0.0149884058815148
2014-05-30,0.0332138358166375
2014-06-30,-0.0105378808017654
2014-07-31,0.0103231105082972
2014-08-29,-0.00790396624509679
2014-09-30,-0.0157641747012739
2014-10-31,-0.00955250584722141
2014-11-28,0.0112765205546918
2014-12-30,0.0103582276744131
2015-01-30,0.0408007829873897
2015-02-27,0.0649734390974166
2015-03-31,0.00699935327653945
2015-04-30,0.014678838742055
2015-05-29,-0.0148771599884773
2015-06-30,-0.0329841810748451
2015-07-31,0.0228456657980981
2015-08-31,-0.0339869395720772
2015-09-30,-0.0216337543065792
2015-10-30,0.0491129301645497
2015-11-30,0.0597986661391212
2015-12-30,0.0056690242291481
2016-01-29,-0.0275012779427482
2016-02-29,0.0100383397685952
2016-03-31,0.0332545467712252
2016-04-29,0.0207769903516001
2016-05-31,0.0206740315002214
2016-06-30,-0.0137246123952658
2016-07-29,0.0614716171457869
2016-08-31,0.038249640076825
2016-09-30,0.0205384540865203
2016-10-31,-0.0119699118845239
2016-11-30,0.00901562150914303
2016-12-30,0.0198649085816047
2017-01-31,0.0181601023059164
2017-02-28,0.0259293709522668
2017-03-31,-0.00951519247827981
2017-04-28,0.0330508129823473
2017-05-31,0.0128233731931612
2017-06-30,0.00132552908373787
2017-07-31,-0.00687716021979088
2017-08-31,0.00173218383788128
2017-09-29,0.0227449743120256
2017-10-31,0.00432722839298979
2017-11-30,-0.0216675103919771
2017-12-29,0.0335180664425851
2018-01-31,0.0170895238152167
2018-02-28,0.00320673934405127
2018-03-29,-0.00768220013766015
2018-04-30,0.0312978665610733
2018-05-31,0.000413906031321742
2018-06-29,0.00389861965064885
2018-07-31,0.0348703647307299
2018-08-31,0.0530910439005571
2018-09-28,-0.00286984394020159
2018-10-31,-0.0317275869402296
2018-11-30,-0.0121472318302433
2018-12-28,-0.0246238363133687
2019-01-31,0.0501351817759526
2019-02-28,0.0290879562093072
2019-03-29,0.00460026683306093
2019-04-30,0.0318571411356503
2019-05-31,1.64044122597487e-05
2019-06-28,0.0299178560773905
2019-07-31,0.0258528174301739
2019-08-30,-0.00452084160816458
2019-09-30,0.0052540336172601
2019-10-31,0.0140146982209606
2019-11-29,0.0374301474339911
2019-12-30,0.0344376732743903
2020-01-31,0.0117848045813922
2020-02-28,-0.0537854112473088
2020-03-31,-0.138395463132592
2020-04-30,0.0876327277443014
2020-05-29,0.025505452278293
2020-06-30,0.0182771730032032
2020-07-31,0.0506640230618519
2020-08-31,0.0320100598367267
2020-09-30,0.039466534806382
2020-10-30,-0.039686155337684
2020-11-30,0.0689235438327592
2020-12-30,0.0103051159902283
2021-01-29,0.0454531849629558
2021-02-26,0.0160469959485228
2021-03-31,0.0594742542815991
2021-04-30,0.0612197862566293
2021-05-31,0.0110340120609925
2021-06-30,0.000176382817756319
2021-07-30,0.0476688952135197
2021-08-31,0.0142144149384311
2021-09-30,-0.04023045818264
2021-10-29,0.0457365487110575
2021-11-30,0.0270116345989961
2021-12-30,0.00559753070428703
2022-01-31,-0.0125838149926028
2022-02-28,-0.0416027773836546
2022-03-31,0.0183482028135698
2022-04-29,-0.0329485431728343
2022-05-31,-0.00483826492093167
2022-06-30,-0.106124965303779
2022-07-29,0.0791244313032309
2022-08-31,-0.0248682833266252
2022-09-30,-0.0921474190593962
2022-10-31,0.0394779961786112
2022-11-30,0.0429172163437516
2022-12-30,-0.00597501474758664
