"month","factor1","factor2","factor3"
2010-01-29,-0.0207389978249813,0.00897863553212637,0.0135087573725579
2010-02-26,0.0107201200533032,-0.0074937623525979,-0.0153104373615779
2010-03-31,0.0304675139267445,0.00778668364930821,0.0433808234591005
2010-04-30,0.00925668140921716,-0.0132122351400617,0.029222690778816
2010-05-31,-0.0138014506520738,-0.0101089175913307,-0.022236697003258
2010-06-30,-0.000740979715579203,0.0142843273482638,-0.00361167176956084
2010-07-30,0.0205459736579788,0.00175905292010315,0.0113396884189242
2010-08-31,-0.0105974611047703,0.0137038714095452,-0.0276832159351128
2010-09-30,0.0267612071156619,-0.0125760925927832,0.0269251312381392
2010-10-29,-0.0103040669032869,0.0109364733888041,0.014539402022277
2010-11-30,0.0100913259166781,0.000545003270168694,-0.00329839688915479
2010-12-30,0.0164758662806055,-0.00290188030434716,0.0381851792315701
2011-01-31,-0.000558235343485752,-0.00602960387926422,-0.0217701499497083
2011-02-28,-0.0134376915345482,-0.0135267422820614,0.00150601970672104
2011-03-31,0.00266509759874898,0.00814468499967043,0.00857940843558228
2011-04-29,-0.0129193186266964,-0.0122231925009542,0.00937971240844495
2011-05-31,-0.00614109667064849,-0.0042120375934165,0.0123408159701513
2011-06-30,-0.0093765793153524,0.00148654581709092,-0.0165118868454407
2011-07-29,0.00413636863499322,0.0078255007121083,-0.0282019931584021
2011-08-31,-0.0262113265673657,0.0166887682608304,-0.00465245589935149
2011-09-30,-0.00892650424142371,-0.0252429017029384,-0.00505111196166684
2011-10-31,-0.0190740220224645,0.00762299210554378,0.0261779563207143
2011-11-30,-0.0337659714356011,0.00528027780322694,0.00794650736698094
2011-12-30,0.00510992179113903,-0.00302244553585262,-0.000675644006419465
2012-01-31,0.000851388514272421,0.00688313849259287,-0.00246458065992703
2012-02-29,-0.0276935383936083,0.0044506923836106,0.0312749758695446
2012-03-30,-0.016171622713947,-0.00758243051136386,-0.00751493961538116
2012-04-30,0.0270196842126273,-0.0147810096769139,0.0129242095287811
2012-05-31,-0.0343674146830506,0.00590850546338557,-0.0244168431552621
2012-06-29,-0.0211289565951487,-0.0012070190200007,-0.0118427587068091
2012-07-31,-0.00343120623578517,-0.0031784910687902,0.032062758718558
2012-08-31,-0.0253682513939307,0.00151916832842986,-0.0121817502136866
2012-09-28,-0.00957356325676736,-0.00726063344429063,0.0180502951899677
2012-10-31,-0.00589222512991404,0.011887936565568,0.00660257410575502
2012-11-30,0.0221946175211878,-0.00368655344245529,0.0132776644143652
2012-12-28,0.00944845223048292,-0.00617156325244204,-0.00109948380099377
2013-01-31,-0.0152546126082177,0.0156080790521421,0.0286729788298761
2013-02-28,-0.00901662982719831,0.00521195228787753,-0.00890426997938802
2013-03-28,0.00847984447371911,0.0138791288717151,0.00191221048909322
2013-04-30,0.0522221931579967,0.0885824276513968,-0.0149375644164249
2013-05-31,-0.0186603997157254,0.0211920015432448,-0.000230886748909856
2013-06-28,-0.00272203376436796,-0.0209599459653162,-0.0279926081969446
2013-07-31,-0.00525845430606615,-0.0137836492143744,0.0325898626812876
2013-08-30,0.0122362442784856,-0.00688739748721115,-0.00626349137599643
2013-09-30,0.00988181790427814,-0.0189282195671554,0.0239487291622024
2013-10-31,-0.018467813440888,-0.0155089671725777,-0.0111328119850907
2013-11-29,0.00602021377915426,-0.00154019568737921,-0.00603743319525209
2013-12-30,-0.00614670070672932,-0.00772480752373257,0.0196499921160075
2014-01-31,0.0153936412121316,0.00303692100982023,-0.0234313931826795
2014-02-28,0.000197459843493151,-0.0158218980829584,0.0134744635842168
2014-03-31,0.00805738318495965,0.00640271866197828,-0.00260581656680614
2014-04-30,0.0379748859351456,0.00225008060879923,0.0258477719365555
2014-05-30,0.00554626467649539,0.0053113373619394,-0.00651754792825787
2014-06-30,-0.00184895420368018,-0.00106226583636185,-0.0173620775781486
2014-07-31,0.0134644761958138,0.00911813991062662,-0.00205605199939894
2014-08-29,-0.0105940675114167,0.00620784372711913,-0.00313669015440891
2014-09-30,0.00971651265093346,-0.0103930719958803,-0.00583414181988572
2014-10-31,-0.00253415725066065,0.0177558831892453,0.020531982324033
2014-11-28,-0.000998188102431869,0.00627927864993425,-0.00594077453861409
2014-12-30,-0.011730551155305,0.011619403825451,0.0134173294039108
2015-01-30,-0.0259934777588342,0.0037270940331943,0.0440686998734656
2015-02-27,0.0197834236697424,-0.0132763469021305,0.045813726070525
2015-03-31,-0.00256829190077253,-0.00519380591803592,0.0133247185281416
2015-04-30,0.0179443725962244,-0.0243727214128555,0.00333534432428388
2015-05-29,-0.00897471487899881,-0.0162015420442777,-0.00576692170050097
2015-06-30,-0.00702216845988148,-0.0190397417128648,-0.010524045094087
2015-07-31,-0.029281518118872,-0.00243371837769623,-0.0013020562113245
2015-08-31,-0.00316002672327047,-0.00766717200529158,-0.0131583732928342
2015-09-30,-0.00256877417207988,0.00765828894402286,-0.0106196834174919
2015-10-30,0.00556435605200173,0.00211977548282966,0.00964375101790374
2015-11-30,0.0087057462918066,0.0113327677103177,0.0214413066807559
2015-12-30,-0.00273742594603615,0.0092486516471652,-0.00783380790761122
2016-01-29,-0.00130163466272489,0.00234546909707384,-0.0103778299293214
2016-02-29,-0.0140929282755411,-0.0364726108441299,-0.00430477949715584
2016-03-31,0.0114820031357704,0.00486560867130376,0.00569078560607788
2016-04-29,-0.00869275085256359,-0.0143076376681512,-0.00313351361989489
2016-05-31,0.0105662759692735,0.0201517081987589,0.00153477879275745
2016-06-30,0.00359845434776265,0.00607542836715763,0.00616813461108354
2016-07-29,0.00339602475894747,0.0167678349488825,0.0123285240975009
2016-08-31,-0.00449965626611689,0.000143113485605945,-0.00686640284287095
2016-09-30,-0.0109589229354988,0.00145783197714177,-0.00403208538911588
2016-10-31,-0.00587790149119135,0.0191960643651575,-0.00271184242762245
2016-11-30,-0.0144887110204257,-0.00810341887966147,-0.000359968640822905
2016-12-30,0.0108563474481715,-0.0102455988524397,0.0149914620399125
2017-01-31,-8.21566841516069e-05,-0.0116166273111724,0.000300105672167854
2017-02-28,-0.00267302540757174,-0.00705709238697233,0.033624890475713
2017-03-31,-0.0148133783947989,0.0112783497237651,0.00549165123518344
2017-04-28,-0.00789411084791886,0.00174334005719718,0.0173512636163521
