date,rm,rf,rm_rf,smb_ew,hml_ew,mom_ew,smb_vw,hml_vw,mom_vw,rolling_vol_daily,rolling_vol_annualized,rolling_vol_annualized_pct,inflation
2003-08-29,-0.125078383156539,0.0033066666666666,-0.128385049823206,-0.0473365663049495,0.0179154858460365,0.213455435981245,0.0214971225192231,-0.0230954599199523,0.257183326941747,0.0908228215077112,0.3146194826762304,31.46,2.15848213589264
2003-09-30,-0.0366640414246044,0.0031172222222222,-0.0397812636468267,0.0473169592299105,0.0340415116593924,-0.0971567642140124,-0.0042752697322908,0.0297074764673828,-0.0671741112158935,0.0904570178634395,0.3133523016812854,31.34,1.92565534892391
2003-10-31,-0.0158708361966096,0.00287,-0.0187408361966096,0.008938125777571,0.0134890729900413,0.0417579877887914,-0.0081971104118731,-6.86782979215234e-06,0.114885894426885,0.0898180426374658,0.3111388265689572,31.11,1.92565534892391
2003-11-28,-0.0218276669059505,0.0031,-0.0249276669059505,-0.037878586744654,0.0458682381868753,-0.0452870892885995,-0.0490369261303593,-0.0066416163814813,0.0565540565156401,0.0879374148738064,0.3046241408953918,30.46,1.92565534892391
2003-12-30,0.149227888596838,0.00285,0.146377888596838,0.0477335021285013,0.130043981672173,-0.529140039625233,-0.056465845297969,0.0332219293677618,-0.124610373775612,0.1017701613900529,0.3525421804441122,35.25,1.92565534892391
2004-01-30,-0.0017903230763318,0.0029966666666666,-0.0047869897429984,0.072987783034301,-0.0049173412636801,-0.0670265159694567,0.0623829812548487,-0.0189847266443046,-0.041970753502111,0.1009591995322683,0.3497329261627455,34.97,1.92565534892391
2004-02-27,0.042085698633705,0.0026333333333333,0.0394523653003716,0.0456888535335646,-0.0267493001569467,-0.193747820535704,0.0334950960867861,0.0211397206985191,0.0155022378982304,0.1000933954403135,0.3467336928094121,34.67,1.92565534892391
2004-03-31,0.0700762583625724,0.0024197222222222,0.0676565361403502,0.0028248948136276,0.0304960056953534,-0.0982806432889048,0.0082813627158295,0.0146632507050593,-0.0992730748092722,0.0961059828253961,0.3329208903298559,33.29,1.92565534892391
2004-04-30,0.0361832622918523,0.0023508333333333,0.033832428958519,0.004492289215653,0.0052305984573422,-0.0395829813093687,0.0253045369694841,0.0144976694784843,-0.056397095234521,0.0955286650339773,0.3309210028361546,33.09,1.92565534892391
2004-05-28,-0.0320652540997491,0.002275,-0.034340254099749,0.110034948401658,0.0035254541379787,-0.168902757732128,0.0700889705315231,-0.0120440018770998,-0.0136052511235891,0.0816817819696389,0.2829539928483561,28.3,1.92565534892391
2004-06-30,0.0891707902752248,0.0023422222222222,0.0868285680530026,0.0237113328222681,-0.0387450589472745,-0.0538536491267591,0.0007483388466994,0.0183734557372709,0.0519385459571659,0.0780137140591124,0.2702474328750665,27.02,1.92565534892391
2004-07-30,0.0041351207141969,0.0022833333333333,0.0018517873808636,-0.0011615979678,0.0327448247388414,0.0154897150531165,0.0628550450223131,0.0112901962828563,0.0390098000930616,0.0708293889185119,0.2453602005518372,24.54,1.92565534892391
2004-08-31,0.0309896673671024,0.0023422222222222,0.0286474451448801,-0.0304731106957603,0.0021688902588542,0.0921595967000883,0.0008724757388868,0.0318757695761634,0.0768097604784656,0.0557554358845555,0.1931424955003982,19.31,1.92565534892391
2004-09-30,0.0584226633881946,0.0023508333333333,0.0560718300548613,0.268533790624137,0.0173518099687457,-0.392597280850067,0.0581060374740366,-0.0155770987001331,-0.0885695964295037,0.0526437348379305,0.1823632468789589,18.24,0.373659828721813
2004-10-29,0.0377091987053962,0.0020783333333333,0.0356308653720629,0.0502143691089002,-0.0218820647327273,-0.122676103417453,0.0201593622905835,-0.0454024254473791,-0.063542212765642,0.0502106955588729,0.1739349515826817,17.39,0.373659828721813
2004-11-30,-0.0116172324477492,0.0020925,-0.0137097324477492,-0.0183329140311156,0.0157892855536752,-0.0807809400359173,-0.0304223793458958,0.0264335168049692,-0.0910460260435473,0.0490640511972325,0.1699628589975347,17.0,0.373659828721813
2004-12-30,0.0129664276646828,0.0017458333333333,0.0112205943313494,-0.0179002316073302,0.0486023937132328,-0.129900795519544,-0.0223955196468215,0.0414988628150217,-0.0935551218268824,0.0352238042261658,0.1220188371111572,12.2,0.373659828721813
2005-01-31,-0.0119444409084166,0.0017394444444444,-0.0136838853528611,-0.024814082592796,0.0330170947656979,-0.0052392360477759,-0.0050176725721406,0.006586649011354,0.0349729112219005,0.036008650236899,0.1247376234445723,12.47,0.373659828721813
2005-02-28,0.0338570279893008,0.0016583333333333,0.0321986946559674,-0.0034067580296524,0.0067642500878966,0.0065031081518269,-0.0154793003556767,0.0207315475055613,0.0007386252193378,0.035803457074241,0.1240268134783935,12.4,0.373659828721813
