"month","factor1","factor2","factor3"
1997-03-27,0.00378299620851197,-7.57043100755497e-05,-0.00364447686506471
1997-04-30,-0.0156179584124982,-0.0047245637980828,-0.00855601565828208
1997-05-30,0.0162336299253549,0.00618563290477562,0.00401213511058232
1997-06-30,-0.00525567777492882,-0.0146203257349272,-0.00328889077758694
1997-07-31,0.0168216538563676,0.0139256610743717,0.0235324874874071
1997-08-29,0.0170247961718062,0.00456002965224788,0.00413192623374187
1997-09-30,0.0398669918771904,0.0366033269416427,0.0354307803788062
1997-10-31,-0.0212360466420764,0.00752753216672561,0.00626290147699705
1997-11-28,0.016538750928237,0.0100982035886192,0.00117901548436908
1997-12-30,0.012841249983503,0.0327100092227251,0.0191470081075346
1998-01-30,-0.00179153781017176,-0.00480500988224783,-0.0169849771763632
1998-02-27,0.0211161104007344,0.0151994921535572,0.0187644593769526
1998-03-31,0.032247066268887,0.0438148119876793,0.0470369765057745
1998-04-30,0.0164381662775058,0.0166860515624626,0.0169688162570988
1998-05-29,0.026421195504572,0.0247002044274062,0.0397972073187499
1998-06-30,0.00459541999727077,0.00172464527436725,0.000873749458238266
1998-07-31,0.0129213101864727,-0.000307143824516809,0.0328996806531911
1998-08-31,-0.0145927016806748,-0.00451006689733268,-0.0372997873267648
1998-09-30,-0.0227406225678279,-0.0103131776675798,-0.0299844580248398
1998-10-30,-0.00406254551849998,0.00183670495944257,-0.0268345170057606
1998-11-30,0.00661719245854507,-0.0107354004822805,0.0176779989931721
1998-12-30,-8.06736780048969e-05,0.0171576806379372,-0.0152386401561879
1999-01-29,-0.011843994658188,-8.43921920420855e-05,-0.0093865302480722
1999-02-26,0.00368801434711356,0.00992106714822827,0.0207716106794812
1999-03-31,-0.022416096071576,-0.00241326415542472,-0.012971065466981
1999-04-30,-0.00234789003578241,0.0129898535010996,0.0265565290251631
1999-05-31,0.00958906375584725,0.018415919243232,0.0267545168934313
1999-06-30,0.0117521324174909,-0.00740107386909341,-0.0164814339893143
1999-07-30,-0.00497966845683167,0.00820687488730032,-0.0105486699492937
1999-08-31,0.0243188052469899,-0.0229473756188436,-0.00769402936579254
1999-09-30,-0.000617426415859889,0.00862094125702863,0.0276186422681772
1999-10-29,0.00421697703263102,0.00993675185069408,-0.00686627766088779
