"month","factor"
1997-02-28,0.0386833836944764
1997-03-27,0.0322971171013773
1997-04-30,-0.0292595314579073
1997-05-30,0.0568298694833466
1997-06-30,0.0554104234778947
1997-07-31,0.0715751730962288
1997-08-29,-0.0473610887277659
1997-09-30,0.0509735910137613
1997-10-31,-0.0820849286922002
1997-11-28,0.0424333541633402
1997-12-30,-0.0079834153013178
1998-01-30,0.0401392192507914
1998-02-27,0.0711552134267855
1998-03-31,0.0437536999849093
1998-04-30,0.0178580982527631
1998-05-29,0.0507734611370585
1998-06-30,0.0204440616919728
1998-07-31,-0.00423757972841206
1998-08-31,-0.127442990963005
1998-09-30,-0.0891888500199336
1998-10-30,0.0375419454324613
1998-11-30,0.0964640656478965
1998-12-30,-0.0137947807171912
1999-01-29,0.011436944822881
1999-02-26,0.0028687577399214
1999-03-31,0.0328982071905282
1999-04-30,0.0596416235308976
1999-05-31,-0.00207824600919622
1999-06-30,0.0379196106937617
1999-07-30,-0.0221534259328413
1999-08-31,0.0199446405632652
1999-09-30,-0.00354949443722323
1999-10-29,0.0441595327110833
1999-11-30,0.0996721565206637
1999-12-30,0.1218665153864
2000-01-31,0.0307438330637352
2000-02-29,0.116964417137559
2000-03-31,0.0150362343309467
2000-04-28,0.0523287782536682
2000-05-31,0.0318169685894712
2000-06-30,0.0514774812603847
2000-07-31,0.0739593368404724
2000-08-31,0.0708688740593647
2000-09-29,0.00747303801171248
2000-10-31,0.0127684399308486
2000-11-30,0.0482993280190393
2000-12-29,-0.0230357939424186
2001-01-31,0.0666501195592728
2001-02-28,-0.00634826097655489
2001-03-30,-0.0144095440940919
2001-04-30,0.127921499334572
2001-05-31,0.0652767064822929
2001-06-29,0.0207820458191008
2001-07-31,-0.0200746175097191
2001-08-31,0.00166638560836908
2001-09-28,-0.0163806353572029
2001-10-31,0.02676658325583
2001-11-30,0.144732031848543
2001-12-28,0.0667364460885822
2002-01-31,0.00874895158591115
2002-02-28,0.0169300220809709
2002-03-28,0.0828849446361685
2002-04-30,0.00322928519119459
2002-05-31,0.0122708559916284
2002-06-28,-0.088426139587179
2002-07-31,-0.00325282019777942
2002-08-30,0.0312367952761651
2002-09-30,-0.10717403623284
2002-10-31,0.169164596690944
2002-11-29,0.136558479804449
2002-12-30,-0.0979913409495664
2003-01-31,0.0278628351175763
2003-02-28,-0.0227038315429879
2003-03-31,0.00659690636582147
2003-04-30,0.128615761365472
2003-05-30,-0.0137754756710357
2003-06-30,0.026557779372243
2003-07-31,0.123675136432303
2003-08-29,0.021807815944785
2003-09-30,-0.0299559243058252
2003-10-31,0.0808351399708724
2003-11-28,-0.0150120289479318
2003-12-30,0.0240848856856813
2004-01-30,0.116053477810655
2004-02-27,0.102309954320162
2004-03-31,0.0611594098325209
2004-04-30,0.0920188081132275
2004-05-28,0.0580215567949108
2004-06-30,0.0953700416240734
2004-07-30,0.0569848234385834
2004-08-31,-0.00245518379895348
2004-09-30,0.0809598556520507
2004-10-29,0.0743891019032591
2004-11-30,0.0286731394219996
2004-12-30,0.0763411788257385
2005-01-31,0.103263286413617
2005-02-28,0.131479121171205
2005-03-31,0.00415352197651842
2005-04-29,0.00183423208964579
2005-05-31,0.04663933354579
2005-06-30,0.033469540718634
2005-07-29,0.0478317083541829
2005-08-31,-0.0112578439325556
2005-09-30,0.0442395475440653
2005-10-31,-0.0133493428270826
2005-11-30,0.0366953992219818
2005-12-30,0.0448602438423332
2006-01-31,0.0113127634611735
2006-02-28,0.0331685349501462
2006-03-31,0.0509647702180929
2006-04-28,0.00956193791246784
2006-05-31,-0.0671280223508651
2006-06-30,0.0163536292320598
2006-07-31,-0.00840885198487929
2006-08-31,0.0417313658954673
2006-09-29,0.034290442342931
2006-10-31,0.0335671291488611
2006-11-30,-0.0177383678701436
2006-12-29,0.053216450677238
2007-01-31,0.0276596272036684
2007-02-28,-0.0122471174742772
2007-03-30,0.0348172780122685
2007-04-30,0.0530550614090748
2007-05-31,0.016949514008193
2007-06-29,-0.014550187684946
2007-07-31,-0.0113867842289188
2007-08-31,-0.0197314798332603
2007-09-28,-0.00889389304851954
2007-10-31,-0.00468377214613053
2007-11-30,-0.0569755238152877
2007-12-28,-0.0214991013686434
2008-01-31,-0.117326723432656
2008-02-29,0.00955484173079475
2008-03-31,-0.0241911083337441
2008-04-30,0.0589494303243164
2008-05-30,0.0283183563835816
2008-06-30,-0.119848944771569
2008-07-31,-0.00216639637657442
2008-08-29,0.0122666573686009
2008-09-30,-0.103993562262115
2008-10-31,-0.145174251077592
2008-11-28,-0.0114340273537564
2008-12-30,0.042213617427787
2009-01-30,-0.0595490894685855
2009-02-27,0.0123238863083588
2009-03-31,0.0105364533219279
2009-04-30,0.150950173509382
2009-05-29,0.0237171042849567
2009-06-30,0.017227961433578
2009-07-31,0.0794747472885418
2009-08-31,0.01853765300675
2009-09-30,-0.00776434119076705
2009-10-30,0.0351536283213373
2009-11-30,-0.00415072033642603
2009-12-30,0.0248169758414021
2010-01-29,0.00152324200687974
2010-02-26,-0.00490748458143604
2010-03-31,0.0690352030590992
2010-04-30,0.0278876782624733
2010-05-31,-0.0510068968780429
2010-06-30,0.0247056803012338
2010-07-30,0.0437882905975685
2010-08-31,-0.0215107138911896
2010-09-30,0.053118176152689
2010-10-29,-0.00251398901697375
2010-11-30,0.0105151991301492
2010-12-30,0.0445213785873757
2011-01-31,-0.0119977708577849
2011-02-28,-0.00473697810107611
2011-03-31,0.00710166285349918
2011-04-29,0.0372179507327342
2011-05-31,0.00419562215342866
