"month","factor"
1997-02-28,0.0188098345803483
1997-03-27,0.026140727344136
1997-04-30,-0.0184944583968363
1997-05-30,0.0389748398757892
1997-06-30,0.0456463568553054
1997-07-31,0.0485582311865452
1997-08-29,-0.0469212547552227
1997-09-30,0.0277292568693093
1997-10-31,-0.0494617866814142
1997-11-28,0.0330343158046164
1997-12-30,-0.00921674590673264
1998-01-30,0.0345604523963733
1998-02-27,0.0528433571385378
1998-03-31,0.021713009918428
1998-04-30,0.0149238581603962
1998-05-29,0.0351703789587109
1998-06-30,0.0223970464235305
1998-07-31,0.000452586269574761
1998-08-31,-0.0708263765364027
1998-09-30,-0.053012597162917
1998-10-30,0.0437238378862406
1998-11-30,0.0591240722359692
1998-12-30,-0.00792383097733127
1999-01-29,0.019157259458385
1999-02-26,-0.00349689929258936
1999-03-31,0.0309781346351497
1999-04-30,0.032688744097553
1999-05-31,-0.00623994190774182
1999-06-30,0.0354158703671015
1999-07-30,-0.0113909770692114
1999-08-31,0.0103906500267046
1999-09-30,-0.00893129640472868
1999-10-29,0.036156062041506
1999-11-30,0.0368155109000917
1999-12-30,0.046710549081895
2000-01-31,0.00103558606619931
2000-02-29,0.0680683535651388
2000-03-31,0.0183564162503525
2000-04-28,0.050205023596123
2000-05-31,0.0285349123809665
2000-06-30,0.0570597152718333
2000-07-31,0.0563649231470383
2000-08-31,0.0509649265300107
2000-09-29,0.00473610649515262
2000-10-31,0.0268411382115455
2000-11-30,0.064046152027399
2000-12-29,-0.0135982828829062
2001-01-31,0.0438747720986734
2001-02-28,0.0241147872518293
2001-03-30,0.00950220682474548
2001-04-30,0.100723857602652
2001-05-31,0.0393519285201359
2001-06-29,0.0417264806659603
2001-07-31,0.00730350464647192
2001-08-31,0.0221810712500999
2001-09-28,0.0204368993869454
2001-10-31,-0.00130290734349042
2001-11-30,0.0850169111826952
2001-12-28,0.050510474416897
2002-01-31,0.00452516482766662
2002-02-28,0.018654712861427
2002-03-28,0.0562907598025175
2002-04-30,0.0177788666086391
2002-05-31,0.0197569268912065
2002-06-28,-0.0570325556437543
2002-07-31,0.0230522740569758
2002-08-30,0.0371081401233089
2002-09-30,-0.0472763930430971
2002-10-31,0.120011419198007
2002-11-29,0.0906247246032937
2002-12-30,-0.0635852060850095
2003-01-31,0.0380354005247648
2003-02-28,-0.0123017021939986
2003-03-31,0.0134868298947993
2003-04-30,0.0833870560578459
2003-05-30,-0.0159435733797324
2003-06-30,0.00674175181299249
2003-07-31,0.0871458351514446
2003-08-29,0.00182463567662952
2003-09-30,-0.0299430222923372
2003-10-31,0.0501527214383382
2003-11-28,-0.0235307013692039
2003-12-30,0.00895128351649409
2004-01-30,0.0863817902772636
2004-02-27,0.0785217025944316
2004-03-31,0.0609105484649769
2004-04-30,0.0778972449388588
2004-05-28,0.0496292841675987
2004-06-30,0.0766642731983114
2004-07-30,0.0569746635214667
2004-08-31,0.0020855349331842
2004-09-30,0.0575538639188259
2004-10-29,0.0599619679719813
2004-11-30,-0.000918312263219097
2004-12-30,0.0509883391014347
2005-01-31,0.0824697111621503
2005-02-28,0.0962769817068379
2005-03-31,-0.00802519763751384
2005-04-29,0.0119498235667436
2005-05-31,0.0281632624935945
2005-06-30,0.0176176315753521
2005-07-29,0.0269687802779932
2005-08-31,-0.0207820510296834
2005-09-30,0.0272529337853028
2005-10-31,-0.00594959116754677
2005-11-30,0.0176655315962839
2005-12-30,0.015867485411354
2006-01-31,0.00369513977066892
2006-02-28,0.0132195052583518
2006-03-31,0.0250964640614251
2006-04-28,0.00064765841934934
2006-05-31,-0.0368419466852846
2006-06-30,0.0198311043915332
2006-07-31,0.000133517837316283
2006-08-31,0.0329392137385652
2006-09-29,0.0177104024715585
2006-10-31,0.0233714558884519
2006-11-30,-0.0240802449665606
2006-12-29,0.0229095294856422
2007-01-31,0.0196880192265408
2007-02-28,-0.00349760668872853
2007-03-30,0.0201362708457697
2007-04-30,0.0386235162767187
2007-05-31,0.00613463035295764
2007-06-29,-0.00643558237314874
2007-07-31,-0.00374362799802491
2007-08-31,-0.00910983163557742
2007-09-28,-0.00190526565169882
2007-10-31,-0.00131693321870999
2007-11-30,-0.0288293077869126
2007-12-28,-0.0144204329575132
2008-01-31,-0.0711544073621133
2008-02-29,-0.00551259097359661
2008-03-31,-0.0166835142353032
2008-04-30,0.0530091153902184
2008-05-30,0.018122255771104
2008-06-30,-0.0668383077784537
2008-07-31,0.00289775457188756
2008-08-29,0.00635262172469398
2008-09-30,-0.0574584771834405
2008-10-31,-0.0805930793409226
2008-11-28,0.0130187460912823
2008-12-30,0.0368681037688793
2009-01-30,-0.0555571389087264
2009-02-27,0.00668494737128578
2009-03-31,-0.00565486803443331
2009-04-30,0.0574187290202042
2009-05-29,-0.000705255637732233
2009-06-30,0.0213593540602756
2009-07-31,0.0522677215730941
2009-08-31,-0.00441523076647346
2009-09-30,-0.0195713771386551
2009-10-30,0.0220929702961536
2009-11-30,-0.0141447637905576
2009-12-30,0.0106125798608808
