"month","factor"
2010-01-29,0.0239668659380186
2010-02-26,-0.0100264695692552
2010-03-31,0.0756884135535097
2010-04-30,-0.00184732745585484
2010-05-31,-0.055327313224104
2010-06-30,-0.00790858528859729
2010-07-30,0.0106305073613687
2010-08-31,-0.0204090938715478
2010-09-30,0.0877536885130656
2010-10-29,0.0177698840001927
2010-11-30,0.00577193746171044
2010-12-30,0.0653112955761576
2011-01-31,0.00634699892629404
2011-02-28,-0.0104053360298376
2011-03-31,0.0430587103044554
2011-04-29,0.0272128962781694
2011-05-31,-0.0170989607152453
2011-06-30,-0.0283894957314523
2011-07-29,-0.0293550946122765
2011-08-31,-0.0614409118769308
2011-09-30,-0.0540890509213349
2011-10-31,0.044606978249041
2011-11-30,-0.0103853006220956
2011-12-30,0.00820802921652828
2012-01-31,0.0512663011720666
2012-02-29,0.0256954504733831
2012-03-30,0.00293332868312905
2012-04-30,0.00594834104346375
2012-05-31,-0.0416039814721352
2012-06-29,-0.025778112456857
2012-07-31,0.0196903182441832
2012-08-31,-0.0145575196969863
2012-09-28,0.0191085739699894
2012-10-31,0.00115327627281987
2012-11-30,0.0118525326330439
2012-12-28,0.0184300440202041
2013-01-31,0.0557482862190705
2013-02-28,0.0556695222977382
2013-03-28,0.0134862829324006
2013-04-30,0.00916924355740259
2013-05-31,0.0216434301207462
2013-06-28,-0.0131485867410433
2013-07-31,0.0466096084286992
2013-08-30,0.0249976987226849
2013-09-30,0.0386453330584286
2013-10-31,0.0183597833961809
2013-11-29,0.0463521322789733
2013-12-30,0.0147607181193072
2014-01-31,0.0161975529611419
2014-02-28,0.0375783981670548
2014-03-31,-0.00895106851573947
2014-04-30,0.0215539653715692
2014-05-30,0.040418459522017
2014-06-30,0.0159603918254543
2014-07-31,-0.00530944097415308
2014-08-29,-0.0043342046732258
2014-09-30,-0.00520162280421838
2014-10-31,0.00692386688658103
2014-11-28,0.0240271147878558
2014-12-30,0.022071200477333
2015-01-30,0.0602100566134841
2015-02-27,0.0712578494330781
2015-03-31,-0.00120409971789058
2015-04-30,0.0256286375307498
2015-05-29,0.00889472326332853
2015-06-30,-0.0346826708091051
2015-07-31,0.0498240126719171
2015-08-31,-0.024117131403249
2015-09-30,-0.0101947162452363
2015-10-30,0.0622625094671794
2015-11-30,0.0525745440465004
2015-12-30,0.0268953875901544
2016-01-29,-0.0538928869878195
2016-02-29,-0.000947835866673998
2016-03-31,0.0278382159906061
2016-04-29,0.011768183436824
2016-05-31,0.0339806915190893
2016-06-30,-0.0194490039677753
2016-07-29,0.0720337851060428
2016-08-31,0.0389165130214744
2016-09-30,0.0268506167475667
2016-10-31,-0.00718443021293519
2016-11-30,0.012916829674928
2016-12-30,0.0233865943257525
2017-01-31,0.039404800720682
2017-02-28,0.0314403833315179
2017-03-31,0.0158784892916834
2017-04-28,0.048335846464797
2017-05-31,0.012580742872272
2017-06-30,-0.00497554616450345
2017-07-31,-0.025026815802303
2017-08-31,0.00409893484601416
2017-09-29,0.0293303897459573
2017-10-31,0.0191390366909745
2017-11-30,-0.0188187762506216
2017-12-29,0.0411388805365905
2018-01-31,0.0221648457191118
2018-02-28,-0.00612834040047412
2018-03-29,-0.0107434911405434
2018-04-30,0.059345152189153
2018-05-31,0.0308171860139228
2018-06-29,-0.0053785235793957
2018-07-31,0.0276635601946291
2018-08-31,0.0215880388669343
2018-09-28,0.0074346887628311
2018-10-31,-0.0524466100663228
2018-11-30,-0.015907119774382
2018-12-28,-0.0312472857580363
2019-01-31,0.0491565614360438
2019-02-28,0.0350019148604428
2019-03-29,0.00917721179648117
2019-04-30,0.038365050234187
2019-05-31,-0.00895730160348955
2019-06-28,0.0405716618849339
2019-07-31,0.0116984620599833
2019-08-30,-0.0123516113339548
2019-09-30,0.00966538352920786
2019-10-31,0.0200683140166823
2019-11-29,0.0333674988731137
2019-12-30,0.0344805505049866
2020-01-31,0.0241707942361366
2020-02-28,-0.054330836384257
2020-03-31,-0.123844125025635
2020-04-30,0.0688869325328045
2020-05-29,0.0493178924950568
2020-06-30,0.025232244866578
2020-07-31,0.0691197521553717
2020-08-31,0.0550896347953578
2020-09-30,0.0351275973346068
2020-10-30,-0.0469793700297249
2020-11-30,0.0668455407540964
2020-12-30,0.0437140786629899
2021-01-29,0.0565690374915299
2021-02-26,0.0398552073151269
2021-03-31,0.0376105751537603
2021-04-30,0.0739386162732214
2021-05-31,0.0201931583149604
2021-06-30,0.00640624011234901
2021-07-30,0.0806926088219831
2021-08-31,0.0280296858714918
2021-09-30,-0.0501981350463127
2021-10-29,0.0868934969466158
2021-11-30,0.0259644519888752
2021-12-30,0.0419318585587678
2022-01-31,-0.0645264361194991
2022-02-28,-0.0538346562392744
2022-03-31,0.0360573499183989
2022-04-29,-0.0109463603171368
2022-05-31,-0.0141549624717063
2022-06-30,-0.065927559577412
2022-07-29,0.0677101120368339
2022-08-31,-0.0437217517023466
2022-09-30,-0.0697931289264246
2022-10-31,0.0424349854143337
2022-11-30,0.039949628520429
2022-12-30,-0.0135961399312591
