"date","tree_1","tree_2","tree_3","tree_4","tree_5"
1999-08-31,0.0144390928011379,0.0144390928011379,0.0144390928011379,0.0144390928011379,0.0232593023918742
1999-09-30,-0.00221420424365119,-0.00221420424365119,-0.00221420424365119,-0.00221420424365119,-0.00390489140402578
1999-10-29,0.0402554291725279,0.0402554291725279,0.0402554291725279,0.0402554291725279,0.0486390740859935
1999-11-30,0.0845793033062659,0.0845793033062659,0.0845793033062659,0.0845793033062659,0.110400736793893
1999-12-30,0.104725189288538,0.104725189288538,0.104725189288538,0.104725189288538,0.132991072371247
2000-01-31,0.0398432747014877,0.0398432747014877,0.0398432747014877,0.0398432747014877,0.0336109788893023
2000-02-29,0.106122278641805,0.106122278641805,0.106122278641805,0.106122278641805,0.127761595671727
2000-03-31,0.0194515071482756,0.0194515071482756,0.0194515071482756,0.0194515071482756,0.0178814612559317
2000-04-28,0.052558995076506,0.052558995076506,0.052558995076506,0.052558995076506,0.0550579854645769
2000-05-31,0.0258420410013347,0.0258420410013347,0.0258420410013347,0.0258420410013347,0.0313799006330803
2000-06-30,0.0481920839753494,0.0481920839753494,0.0481920839753494,0.0481920839753494,0.0531656765262098
2000-07-31,0.0664545041519875,0.0664545041519875,0.0664545041519875,0.0664545041519875,0.0780002514535254
2000-08-31,0.0645834233370748,0.0645834233370748,0.0645834233370748,0.0645834233370748,0.0778757520810926
2000-09-29,0.00772158163374695,0.00772158163374695,0.00772158163374695,0.00772158163374695,0.00652660867673738
2000-10-31,0.0101114094431427,0.0101114094431427,0.0101114094431427,0.0101114094431427,0.0107859333289908
2000-11-30,0.0426194526742349,0.0426194526742349,0.0426194526742349,0.0426194526742349,0.0520013414636881
2000-12-29,-0.0236977512887777,-0.0236977512887777,-0.0236977512887777,-0.0236977512887777,-0.0268197502767677
2001-01-31,0.0632718127468635,0.0632718127468635,0.0632718127468635,0.0632718127468635,0.074433130759745
2001-02-28,-0.00157441754504023,-0.00157441754504023,-0.00157441754504023,-0.00157441754504023,-0.00744751554074122
2001-03-30,-0.00998600223025232,-0.00998600223025232,-0.00998600223025232,-0.00998600223025232,-0.0163233599485139
2001-04-30,0.119257896349703,0.119257896349703,0.119257896349703,0.119257896349703,0.139673173603711
2001-05-31,0.058378392422388,0.058378392422388,0.058378392422388,0.058378392422388,0.0700700581269948
2001-06-29,0.0158237765836675,0.0158237765836675,0.0158237765836675,0.0158237765836675,0.0212665551587817
2001-07-31,-0.014260100394794,-0.014260100394794,-0.014260100394794,-0.014260100394794,-0.0230523921473914
2001-08-31,0.00224393981460651,0.00224393981460651,0.00224393981460651,0.00224393981460651,-0.00184384578153545
2001-09-28,-0.0140441477288324,-0.0140441477288324,-0.0140441477288324,-0.0140441477288324,-0.0227977279671006
2001-10-31,0.0286921447185283,0.0286921447185283,0.0286921447185283,0.0286921447185283,0.0305350295126139
2001-11-30,0.135042660217103,0.135042660217103,0.135042660217103,0.135042660217103,0.16231481967438
2001-12-28,0.0565009014236932,0.0565009014236932,0.0565009014236932,0.0565009014236932,0.0704487426403667
2002-01-31,0.00734243866086539,0.00734243866086539,0.00734243866086539,0.00734243866086539,0.00727334134269378
2002-02-28,0.0136666763190919,0.0136666763190919,0.0136666763190919,0.0136666763190919,0.0179342787502681
2002-03-28,0.0740912420866518,0.0740912420866518,0.0740912420866518,0.0740912420866518,0.0909714496364677
2002-04-30,0.00151238028552141,0.00151238028552141,0.00151238028552141,0.00151238028552141,-0.000702204665006555
2002-05-31,0.00936444346403528,0.00936444346403528,0.00936444346403528,0.00936444346403528,0.0116008788520325
2002-06-28,-0.080407935373935,-0.080407935373935,-0.080407935373935,-0.080407935373935,-0.0991086631640576
2002-07-31,-0.00371982108834587,-0.00371982108834587,-0.00371982108834587,-0.00371982108834587,-0.00310739805926535
2002-08-30,0.0237922676529473,0.0237922676529473,0.0237922676529473,0.0237922676529473,0.0318758883488581
2002-09-30,-0.0991155563471943,-0.0991155563471943,-0.0991155563471943,-0.0991155563471943,-0.121345827658954
2002-10-31,0.15152456339082,0.15152456339082,0.15152456339082,0.15152456339082,0.184330793874671
2002-11-29,0.127998151295034,0.127998151295034,0.127998151295034,0.127998151295034,0.152509351763328
2002-12-30,-0.0903341583938822,-0.0903341583938822,-0.0903341583938822,-0.0903341583938822,-0.109448838944918
2003-01-31,0.0299239223001424,0.0299239223001424,0.0299239223001424,0.0299239223001424,0.0326839140842781
2003-02-28,-0.0184121833702146,-0.0184121833702146,-0.0184121833702146,-0.0184121833702146,-0.0244480189489584
2003-03-31,0.00545429211660312,0.00545429211660312,0.00545429211660312,0.00545429211660312,0.00414658440550127
2003-04-30,0.116999523584845,0.116999523584845,0.116999523584845,0.116999523584845,0.138877715756471
2003-05-30,-0.0129815365075852,-0.0129815365075852,-0.0129815365075852,-0.0129815365075852,-0.0108571820778583
2003-06-30,0.0221305136659889,0.0221305136659889,0.0221305136659889,0.0221305136659889,0.0303167906540183
2003-07-31,0.109370038229876,0.109370038229876,0.109370038229876,0.109370038229876,0.136503677719559
2003-08-29,0.0176178832076756,0.0176178832076756,0.0176178832076756,0.0176178832076756,0.0255021520482454
2003-09-30,-0.0269815143900387,-0.0269815143900387,-0.0269815143900387,-0.0269815143900387,-0.0303195268015184
2003-10-31,0.0724222117157545,0.0724222117157545,0.0724222117157545,0.0724222117157545,0.0890250129864649
2003-11-28,-0.0138077361550456,-0.0138077361550456,-0.0138077361550456,-0.0138077361550456,-0.0168593686010344
2003-12-30,0.0190344049357529,0.0190344049357529,0.0190344049357529,0.0190344049357529,0.0247926810711978
2004-01-30,0.113112658031151,0.113112658031151,0.113112658031151,0.113112658031151,0.133261749957313
2004-02-27,0.0938270263699055,0.0938270263699055,0.0938270263699055,0.0938270263699055,0.112261461872804
2004-03-31,0.0589995116422719,0.0589995116422719,0.0589995116422719,0.0589995116422719,0.069165158627642
2004-04-30,0.089213702581748,0.089213702581748,0.089213702581748,0.089213702581748,0.10183933129593
2004-05-28,0.0525232709098461,0.0525232709098461,0.0525232709098461,0.0525232709098461,0.0621163888238974
2004-06-30,0.085746626141206,0.085746626141206,0.085746626141206,0.085746626141206,0.105799815008919
2004-07-30,0.0523195639971516,0.0523195639971516,0.0523195639971516,0.0523195639971516,0.0625129137593689
2004-08-31,-0.000182502540369774,-0.000182502540369774,-0.000182502540369774,-0.000182502540369774,-0.00231729550127743
2004-09-30,0.0781799049793457,0.0781799049793457,0.0781799049793457,0.0781799049793457,0.0906141181164323
2004-10-29,0.0676867121150867,0.0676867121150867,0.0676867121150867,0.0676867121150867,0.0827409029582647
2004-11-30,0.0246209109980713,0.0246209109980713,0.0246209109980713,0.0246209109980713,0.030635322720247
2004-12-30,0.0702248710391435,0.0702248710391435,0.0702248710391435,0.0702248710391435,0.0841354711414386
2005-01-31,0.0982594046683033,0.0982594046683033,0.0982594046683033,0.0982594046683033,0.115197664126276
2005-02-28,0.119579980054546,0.119579980054546,0.119579980054546,0.119579980054546,0.145808169424493
2005-03-31,0.00471149882570889,0.00471149882570889,0.00471149882570889,0.00471149882570889,0.00374768116855582
2005-04-29,0.000538671715364264,0.000538671715364264,0.000538671715364264,0.000538671715364264,0.00366621808601009
2005-05-31,0.0414402227181177,0.0414402227181177,0.0414402227181177,0.0414402227181177,0.0494971432371574
2005-06-30,0.0259377385498644,0.0259377385498644,0.0259377385498644,0.0259377385498644,0.0358929494777848
2005-07-29,0.0399526434381852,0.0399526434381852,0.0399526434381852,0.0399526434381852,0.051546258422648
2005-08-31,-0.00978987472736244,-0.00978987472736244,-0.00978987472736244,-0.00978987472736244,-0.0128073305823987
2005-09-30,0.0410744821205884,0.0410744821205884,0.0410744821205884,0.0410744821205884,0.0503493807063023
2005-10-31,-0.0122436511215433,-0.0122436511215433,-0.0122436511215433,-0.0122436511215433,-0.0149371983391027
2005-11-30,0.0327918802731797,0.0327918802731797,0.0327918802731797,0.0327918802731797,0.0398041735752665
2005-12-30,0.0396080086279968,0.0396080086279968,0.0396080086279968,0.0396080086279968,0.0496643861997124
2006-01-31,0.0110813155374223,0.0110813155374223,0.0110813155374223,0.0110813155374223,0.0106065900499188
2006-02-28,0.0265499303925199,0.0265499303925199,0.0265499303925199,0.0265499303925199,0.0342011636403269
2006-03-31,0.0440955230118671,0.0440955230118671,0.0440955230118671,0.0440955230118671,0.0551290533359048
2006-04-28,0.00666518017245443,0.00666518017245443,0.00666518017245443,0.00666518017245443,0.00830450303836787
2006-05-31,-0.0617163410173745,-0.0617163410173745,-0.0617163410173745,-0.0617163410173745,-0.0749515484419874
2006-06-30,0.0176946863976505,0.0176946863976505,0.0176946863976505,0.0176946863976505,0.0184537121236959
2006-07-31,-0.00715363582055689,-0.00715363582055689,-0.00715363582055689,-0.00715363582055689,-0.00829720079038177
2006-08-31,0.0398316124603821,0.0398316124603821,0.0398316124603821,0.0398316124603821,0.0478190943246072
2006-09-29,0.0317864483185263,0.0317864483185263,0.0317864483185263,0.0317864483185263,0.0368926823279414
2006-10-31,0.0278666956307018,0.0278666956307018,0.0278666956307018,0.0278666956307018,0.0362711243818738
2006-11-30,-0.018934709934199,-0.018934709934199,-0.018934709934199,-0.018934709934199,-0.0205875036241235
2006-12-29,0.0468156786289313,0.0468156786289313,0.0468156786289313,0.0468156786289313,0.0585296675720469
2007-01-31,0.027754761448796,0.027754761448796,0.027754761448796,0.027754761448796,0.0330597778651762
2007-02-28,-0.0118020239012661,-0.0118020239012661,-0.0118020239012661,-0.0118020239012661,-0.0141368906288077
2007-03-30,0.0330514805577176,0.0330514805577176,0.0330514805577176,0.0330514805577176,0.0371035773003785
2007-04-30,0.0503106669344437,0.0503106669344437,0.0503106669344437,0.0503106669344437,0.0600032818353192
2007-05-31,0.0162384457973371,0.0162384457973371,0.0162384457973371,0.0162384457973371,0.0160617876251458
2007-06-29,-0.0115965425831194,-0.0115965425831194,-0.0115965425831194,-0.0115965425831194,-0.0156714885090562
2007-07-31,-0.0100538404854248,-0.0100538404854248,-0.0100538404854248,-0.0100538404854248,-0.0122235299002111
2007-08-31,-0.0209742735300183,-0.0209742735300183,-0.0209742735300183,-0.0209742735300183,-0.0226582011939908
2007-09-28,-0.00690805360526448,-0.00690805360526448,-0.00690805360526448,-0.00690805360526448,-0.00769821611515383
2007-10-31,-0.00628491852716733,-0.00628491852716733,-0.00628491852716733,-0.00628491852716733,-0.00536427310870737
2007-11-30,-0.0476954262711663,-0.0476954262711663,-0.0476954262711663,-0.0476954262711663,-0.0629157905228064
2007-12-28,-0.022135364582247,-0.022135364582247,-0.022135364582247,-0.022135364582247,-0.0256451763718279
2008-01-31,-0.102821682493685,-0.102821682493685,-0.102821682493685,-0.102821682493685,-0.12705064125117
2008-02-29,0.0065566079209635,0.0065566079209635,0.0065566079209635,0.0065566079209635,0.00936247512476257
2008-03-31,-0.0196456824478721,-0.0196456824478721,-0.0196456824478721,-0.0196456824478721,-0.028532128365812
2008-04-30,0.0564315407248682,0.0564315407248682,0.0564315407248682,0.0564315407248682,0.0702683749342254
2008-05-30,0.0235555906561553,0.0235555906561553,0.0235555906561553,0.0235555906561553,0.0298841995101497
2008-06-30,-0.10702402307398,-0.10702402307398,-0.10702402307398,-0.10702402307398,-0.128975128579854
2008-07-31,0.00281382390839597,0.00281382390839597,0.00281382390839597,0.00281382390839597,0.000371173602092652
2008-08-29,0.0102935950723551,0.0102935950723551,0.0102935950723551,0.0102935950723551,0.0125118437103842
2008-09-30,-0.0916071574327986,-0.0916071574327986,-0.0916071574327986,-0.0916071574327986,-0.114571933300421
2008-10-31,-0.12823602623613,-0.12823602623613,-0.12823602623613,-0.12823602623613,-0.160521963524838
2008-11-28,-0.00975947433094094,-0.00975947433094094,-0.00975947433094094,-0.00975947433094094,-0.00973520612181025
2008-12-30,0.0391469840884126,0.0391469840884126,0.0391469840884126,0.0391469840884126,0.0393332847859541
2009-01-30,-0.0513260113142697,-0.0513260113142697,-0.0513260113142697,-0.0513260113142697,-0.0595333500294227
2009-02-27,0.011805474010654,0.011805474010654,0.011805474010654,0.011805474010654,0.0141656287983788
2009-03-31,0.00964826792599203,0.00964826792599203,0.00964826792599203,0.00964826792599203,0.00962774794463288
2009-04-30,0.127264629141428,0.127264629141428,0.127264629141428,0.127264629141428,0.160748714158063
2009-05-29,0.0228321874604685,0.0228321874604685,0.0228321874604685,0.0228321874604685,0.0272749245646531
2009-06-30,0.0184032926128281,0.0184032926128281,0.0184032926128281,0.0184032926128281,0.0191352217072633
2009-07-31,0.0754265552337724,0.0754265552337724,0.0754265552337724,0.0754265552337724,0.0850139813144003
2009-08-31,0.0156627928411056,0.0156627928411056,0.0156627928411056,0.0156627928411056,0.0206177390351571
2009-09-30,-0.00602376357853428,-0.00602376357853428,-0.00602376357853428,-0.00602376357853428,-0.00777616762879042
2009-10-30,0.0333764538792843,0.0333764538792843,0.0333764538792843,0.0333764538792843,0.0368693728357987
2009-11-30,-0.00705247897905804,-0.00705247897905804,-0.00705247897905804,-0.00705247897905804,-0.00642740772541775
2009-12-30,0.0221537825116433,0.0221537825116433,0.0221537825116433,0.0221537825116433,0.024880262469298
2010-01-29,0.00239341860851722,0.00239341860851722,0.00239341860851722,0.00239341860851722,0.00160424469065831
2010-02-26,-0.0048813349541083,-0.0048813349541083,-0.0048813349541083,-0.0048813349541083,-0.00526665337658403
2010-03-31,0.061327451125828,0.061327451125828,0.061327451125828,0.061327451125828,0.0758226994656912
2010-04-30,0.0260541670364442,0.0260541670364442,0.0260541670364442,0.0260541670364442,0.0294968302525539
2010-05-31,-0.0455878189019945,-0.0455878189019945,-0.0455878189019945,-0.0455878189019945,-0.0552921868103707
2010-06-30,0.0220285701346693,0.0220285701346693,0.0220285701346693,0.0220285701346693,0.0291612221452555
2010-07-30,0.0381168017423306,0.0381168017423306,0.0381168017423306,0.0381168017423306,0.0464534254032778
2010-08-31,-0.0217680394749154,-0.0217680394749154,-0.0217680394749154,-0.0217680394749154,-0.0233558142659055
2010-09-30,0.0500233727248681,0.0500233727248681,0.0500233727248681,0.0500233727248681,0.0562757647422397
2010-10-29,-0.00482331099700633,-0.00482331099700633,-0.00482331099700633,-0.00482331099700633,-0.00394701732600732
2010-11-30,0.00932234140139901,0.00932234140139901,0.00932234140139901,0.00932234140139901,0.00987753127232905
2010-12-30,0.0367666199975897,0.0367666199975897,0.0367666199975897,0.0367666199975897,0.0444990120814104
2011-01-31,-0.0114438465696584,-0.0114438465696584,-0.0114438465696584,-0.0114438465696584,-0.00962728252990401
2011-02-28,-0.00623739009689452,-0.00623739009689452,-0.00623739009689452,-0.00623739009689452,-0.00463751825376283
2011-03-31,0.00821013050919379,0.00821013050919379,0.00821013050919379,0.00821013050919379,0.00752283633470173
2011-04-29,0.0371176296337176,0.0371176296337176,0.0371176296337176,0.0371176296337176,0.0431605946308111
2011-05-31,0.00268800599877044,0.00268800599877044,0.00268800599877044,0.00268800599877044,0.00392979408539063
2011-06-30,-0.0248463735932498,-0.0248463735932498,-0.0248463735932498,-0.0248463735932498,-0.0299336198845421
2011-07-29,-0.036984265172888,-0.036984265172888,-0.036984265172888,-0.036984265172888,-0.0461814108740126
2011-08-31,-0.0764231325641125,-0.0764231325641125,-0.0764231325641125,-0.0764231325641125,-0.0938609310381009
2011-09-30,-0.0414033199817807,-0.0414033199817807,-0.0414033199817807,-0.0414033199817807,-0.0533683922853197
2011-10-31,0.0596375450605907,0.0596375450605907,0.0596375450605907,0.0596375450605907,0.0746314280617299
2011-11-30,-0.00663761619036794,-0.00663761619036794,-0.00663761619036794,-0.00663761619036794,-0.00684806996215826
2011-12-30,0.00848504918690079,0.00848504918690079,0.00848504918690079,0.00848504918690079,0.00946077097202873
2012-01-31,0.0426517094032826,0.0426517094032826,0.0426517094032826,0.0426517094032826,0.0536406697395107
2012-02-29,0.0346886952425977,0.0346886952425977,0.0346886952425977,0.0346886952425977,0.0423670280893226
2012-03-30,-0.0110280217667418,-0.0110280217667418,-0.0110280217667418,-0.0110280217667418,-0.0125902898789718
2012-04-30,0.00137812851198998,0.00137812851198998,0.00137812851198998,0.00137812851198998,-0.00120578567453698
2012-05-31,-0.0478374445406921,-0.0478374445406921,-0.0478374445406921,-0.0478374445406921,-0.0613920125185186
2012-06-29,0.0230992893681709,0.0230992893681709,0.0230992893681709,0.0230992893681709,0.0296403979881234
2012-07-31,0.0349401743297906,0.0349401743297906,0.0349401743297906,0.0349401743297906,0.0419925434307303
2012-08-31,-0.0196159142467199,-0.0196159142467199,-0.0196159142467199,-0.0196159142467199,-0.0217228159646675
2012-09-28,0.0270464128065928,0.0270464128065928,0.0270464128065928,0.0270464128065928,0.0301133238131739
2012-10-31,-0.00841836341441647,-0.00841836341441647,-0.00841836341441647,-0.00841836341441647,-0.0115764238707095
2012-11-30,0.0261377787339194,0.0261377787339194,0.0261377787339194,0.0261377787339194,0.031796986752125
2012-12-28,0.00743749253631043,0.00743749253631043,0.00743749253631043,0.00743749253631043,0.0111662786394851
2013-01-31,0.0364438831545715,0.0364438831545715,0.0364438831545715,0.0364438831545715,0.0429139116791167
2013-02-28,0.0209837718829319,0.0209837718829319,0.0209837718829319,0.0209837718829319,0.0275605871805078
2013-03-28,0.0149821413514418,0.0149821413514418,0.0149821413514418,0.0149821413514418,0.0144947362253946
2013-04-30,-0.0002462725755485,-0.0002462725755485,-0.0002462725755485,-0.0002462725755485,0.0256399205868526
2013-05-31,0.0109159778577864,0.0109159778577864,0.0109159778577864,0.0109159778577864,0.0148851334735167
2013-06-28,-0.0435251326929117,-0.0435251326929117,-0.0435251326929117,-0.0435251326929117,-0.0527830618635126
2013-07-31,0.0490825157306226,0.0490825157306226,0.0490825157306226,0.0490825157306226,0.0612734915946326
2013-08-30,-0.0173321621938232,-0.0173321621938232,-0.0173321621938232,-0.0173321621938232,-0.0152016840617052
2013-09-30,0.03132115907312,0.03132115907312,0.03132115907312,0.03132115907312,0.0343003104531417
2013-10-31,0.0177472398728896,0.0177472398728896,0.0177472398728896,0.0177472398728896,0.0220501640968534
2013-11-29,0.021109792049712,0.021109792049712,0.021109792049712,0.021109792049712,0.0260287729494961
2013-12-30,0.0126690980309577,0.0126690980309577,0.0126690980309577,0.0126690980309577,0.0169174321316085
2014-01-31,-0.0107336649562915,-0.0107336649562915,-0.0107336649562915,-0.0107336649562915,-0.0154074630162327
2014-02-28,0.0403149663178414,0.0403149663178414,0.0403149663178414,0.0403149663178414,0.0494107190994939
2014-03-31,0.00360656488622816,0.00360656488622816,0.00360656488622816,0.00360656488622816,0.00388762636030242
2014-04-30,0.026223197724622,0.026223197724622,0.026223197724622,0.026223197724622,0.0321283993306269
2014-05-30,0.0214951391674683,0.0214951391674683,0.0214951391674683,0.0214951391674683,0.023209422030764
2014-06-30,-0.00585814131495444,-0.00585814131495444,-0.00585814131495444,-0.00585814131495444,-0.0121836251832937
2014-07-31,-0.00239553503032977,-0.00239553503032977,-0.00239553503032977,-0.00239553503032977,-0.00126338306713399
2014-08-29,0.0111464088453327,0.0111464088453327,0.0111464088453327,0.0111464088453327,0.0115986439684066
2014-09-30,-0.000857794223038766,-0.000857794223038766,-0.000857794223038766,-0.000857794223038766,-0.000942125510061266
2014-10-31,0.0122360645637514,0.0122360645637514,0.0122360645637514,0.0122360645637514,0.0148397037119608
2014-11-28,0.0269753164550578,0.0269753164550578,0.0269753164550578,0.0269753164550578,0.031760930080037
2014-12-30,0.00496443287739773,0.00496443287739773,0.00496443287739773,0.00496443287739773,0.00437987208174749
2015-01-30,0.0577547635673382,0.0577547635673382,0.0577547635673382,0.0577547635673382,0.0660976569763813
2015-02-27,0.0500533994457366,0.0500533994457366,0.0500533994457366,0.0500533994457366,0.0697757208556083
2015-03-31,0.00401896276021227,0.00401896276021227,0.00401896276021227,0.00401896276021227,0.00181535001511719
2015-04-30,-0.00590735911785729,-0.00590735911785729,-0.00590735911785729,-0.00590735911785729,-0.00742292264241959
2015-05-29,0.0108456850981424,0.0108456850981424,0.0108456850981424,0.0108456850981424,0.0119376168137412
2015-06-30,-0.0494469863410699,-0.0494469863410699,-0.0494469863410699,-0.0494469863410699,-0.0650902242583442
2015-07-31,0.0424530505439237,0.0424530505439237,0.0424530505439237,0.0424530505439237,0.050360509573757
2015-08-31,-0.0472249222064754,-0.0472249222064754,-0.0472249222064754,-0.0472249222064754,-0.0604148276837751
2015-09-30,-0.0370437298323419,-0.0370437298323419,-0.0370437298323419,-0.0370437298323419,-0.0426917403373995
2015-10-30,0.051992346270601,0.051992346270601,0.051992346270601,0.051992346270601,0.0604917985624566
2015-11-30,0.0291140051953197,0.0291140051953197,0.0291140051953197,0.0291140051953197,0.0336607520768721
2015-12-30,-0.0388979235630324,-0.0388979235630324,-0.0388979235630324,-0.0388979235630324,-0.0464414358666538
2016-01-29,-0.0505354787377835,-0.0505354787377835,-0.0505354787377835,-0.0505354787377835,-0.0633055616051726
2016-02-29,0.00683789376430019,0.00683789376430019,0.00683789376430019,0.00683789376430019,0.00858620238920591
2016-03-31,0.00842877673278759,0.00842877673278759,0.00842877673278759,0.00842877673278759,0.00786087126813234
2016-04-29,0.0109595942548834,0.0109595942548834,0.0109595942548834,0.0109595942548834,0.0139740659514689
2016-05-31,0.0174421858310439,0.0174421858310439,0.0174421858310439,0.0174421858310439,0.0232311440723858
2016-06-30,-0.0254571619119527,-0.0254571619119527,-0.0254571619119527,-0.0254571619119527,-0.0279122110103823
2016-07-29,0.0509705790012408,0.0509705790012408,0.0509705790012408,0.0509705790012408,0.0622732031675701
2016-08-31,0.0103582056422579,0.0103582056422579,0.0103582056422579,0.0103582056422579,0.0133368761430801
2016-09-30,0.0135877548971379,0.0135877548971379,0.0135877548971379,0.0135877548971379,0.0174468117289203
2016-10-31,-0.0189061142411607,-0.0189061142411607,-0.0189061142411607,-0.0189061142411607,-0.0178827180035595
2016-11-30,0.00612898909093896,0.00612898909093896,0.00612898909093896,0.00612898909093896,0.00905293160802918
2016-12-30,0.0204704743623443,0.0204704743623443,0.0204704743623443,0.0204704743623443,0.0265533360945606
2017-01-31,0.0104567219423827,0.0104567219423827,0.0104567219423827,0.0104567219423827,0.00903027578948185
2017-02-28,0.0262590279684528,0.0262590279684528,0.0262590279684528,0.0262590279684528,0.0364667952135905
2017-03-31,0.0211947687634083,0.0211947687634083,0.0211947687634083,0.0211947687634083,0.0250472680512106
2017-04-28,0.0261977236076034,0.0261977236076034,0.0261977236076034,0.0261977236076034,0.0328804057185539
2017-05-31,0.0164050076087017,0.0164050076087017,0.0164050076087017,0.0164050076087017,0.0211385659841838
2017-06-30,-0.0177260328478081,-0.0177260328478081,-0.0177260328478081,-0.0177260328478081,-0.0217895086190268
2017-07-31,-0.033158717365663,-0.033158717365663,-0.033158717365663,-0.033158717365663,-0.0405591158739335
2017-08-31,-0.00804180947977636,-0.00804180947977636,-0.00804180947977636,-0.00804180947977636,-0.00909302011573671
2017-09-29,0.0505311631431566,0.0505311631431566,0.0505311631431566,0.0505311631431566,0.0617741835443751
2017-10-31,0.0227931226508928,0.0227931226508928,0.0227931226508928,0.0227931226508928,0.0273464301335401
2017-11-30,-0.0285900129599596,-0.0285900129599596,-0.0285900129599596,-0.0285900129599596,-0.0326884573210952
2017-12-29,0.00197934767636674,0.00197934767636674,0.00197934767636674,0.00197934767636674,-0.00747208743593422
2018-01-31,0.0101308417570421,0.0101308417570421,0.0101308417570421,0.0101308417570421,0.0138856738312548
2018-02-28,0.000401679654311784,0.000401679654311784,0.000401679654311784,0.000401679654311784,-0.00117075271874806
2018-03-29,-0.00311025849526562,-0.00311025849526562,-0.00311025849526562,-0.00311025849526562,-0.00604500299326344
2018-04-30,0.0362521588400553,0.0362521588400553,0.0362521588400553,0.0362521588400553,0.0460500098458177
2018-05-31,-0.00482304908692553,-0.00482304908692553,-0.00482304908692553,-0.00482304908692553,-0.000286719454273556
2018-06-29,-0.00393300788909842,-0.00393300788909842,-0.00393300788909842,-0.00393300788909842,-0.00513683984612216
2018-07-31,0.0316500732825356,0.0316500732825356,0.0316500732825356,0.0316500732825356,0.0392667244919124
2018-08-31,0.0227141541088119,0.0227141541088119,0.0227141541088119,0.0227141541088119,0.0262865954282035
2018-09-28,0.00136836591312798,0.00136836591312798,0.00136836591312798,0.00136836591312798,0.000345603921127724
2018-10-31,-0.047045927243295,-0.047045927243295,-0.047045927243295,-0.047045927243295,-0.057270482489396
2018-11-30,-0.00802458434460787,-0.00802458434460787,-0.00802458434460787,-0.00802458434460787,-0.0114551035313465
2018-12-28,-0.0481372450429385,-0.0481372450429385,-0.0481372450429385,-0.0481372450429385,-0.0580137811488241
