"","day","rm","rf","rm_rf","smb_ew","hml_ew","mom_ew","smb_vw","hml_vw","mom_vw"
"30",1983-02-18,0.000265442093807163,0.000291666666666667,-2.62245728595033e-05,0.00723098141962435,-0.00712582712252806,0.0133109484195597,0.00121762947158387,-0.0110634942264438,0.00650022140119915
"31",1983-02-21,0.0051482100682005,0.000291666666666667,0.00485654340153383,0.000563370467486482,0.0144067098601266,-0.0118598115090161,0.00378742787648803,0.0112462096740897,-0.00563184846237742
"32",1983-02-22,0.0232066953560208,0.000291666666666667,0.0229150286893542,-0.00755435934161457,-0.000169042393725101,0.0292585387558362,-0.00565867492397772,-0.00845341161590871,0.0234534747414967
"33",1983-02-23,0.0194808545773558,0.000291666666666667,0.0191891879106891,-0.0147846117457742,0.00745232352458872,-0.00613929810006629,-0.012616534837248,0.0115161042782653,-0.002627401938647
"34",1983-02-24,0.0157930702842247,0.000290277777777778,0.015502792506447,-0.0159305997072189,0.0155687219451528,-0.0200644194831699,-0.0145276631641209,0.0137369299732344,-0.0163440446066143
"35",1983-02-25,-0.00809767036252651,0.000290277777777778,-0.00838794814030428,0.0085584339434005,-0.0045535880357492,-0.00863539279726169,0.00892410259843919,-0.00150346431716828,-0.00632618097691953
"36",1983-02-28,-0.00818889726199454,0.0002875,-0.00847639726199454,0.010264459590665,-0.0153605763378397,0.012075968435245,0.00673416639380038,-0.0126702109477434,0.0103409006282307
"37",1983-03-01,-0.0235538445952791,0.000286111111111111,-0.0238399557063902,0.00633399700109744,-0.0097726974153156,-0.0106964879901807,0.000360488977914505,-0.01177118064296,-0.00969308491532378
"38",1983-03-02,0.0348342584427038,0.000290277777777778,0.0345439806649261,-0.0132154137605624,0.0135812727875732,0.0167247595085316,-0.0105555392683433,0.0162145320660635,0.0250785808842758
"39",1983-03-03,0.0169937589292427,0.000290277777777778,0.0167034811514649,-0.00528052358432284,0.00996883987259258,0.00231382860935223,-0.00340443349282365,0.0136825859210657,0.00661809617381059
"40",1983-03-04,0.0071226124460875,0.000290277777777778,0.00683233466830972,0.000744724086404511,0.00884277052803151,0.0121191692623486,0.00155059496990088,0.012421242139566,0.012403279638933
"41",1983-03-07,0.0087362960062647,0.000290277777777778,0.00844601822848692,-0.0048050090608964,0.0206590264589323,-0.000837589514077766,-0.00266545509960253,0.0277993798385242,0.00815736352724648
"42",1983-03-08,-0.00167390407801853,0.000290277777777778,-0.00196418185579631,0.00622467827987366,0.00159823848995747,0.00505129663221479,0.00393368176894936,-0.00136132390757194,0.00706908308993133
"43",1983-03-09,-0.0213598367029548,0.000290277777777778,-0.0216501144807326,0.0160828817638391,-0.00968691991011368,-0.00430141957661738,0.0101902223688016,-0.00707931434697739,-0.00828596795068694
"44",1983-03-10,-0.000670424353785545,0.000290277777777778,-0.000960702131563323,0.00386655530090419,0.00268623774690344,0.00293696315048248,0.0020546547300566,-0.000857252561605773,0.00611777352776201
"45",1983-03-11,-0.009367390548129,0.000291666666666667,-0.00965905721479567,0.00347628424063254,-0.00208213632696491,0.00345115524761227,0.0010222707364703,-0.00240761887435664,0.00360564334258662
"46",1983-03-14,0.0162783114700645,0.000294444444444444,0.01598386702562,-0.000410776129941713,0.0024507953042714,0.0176779388581348,-0.00429358202490299,-0.00403675209773563,0.0168981118242727
"47",1983-03-15,0.0104151241423565,0.000294444444444444,0.0101206796979121,-0.00384499394463417,-0.000376567760055685,0.0105049639107922,-0.00377356748182056,0.00195300917411849,0.000958601039274752
"48",1983-03-16,0.00302882266731804,0.000295833333333333,0.0027329893339847,0.00737293773483102,0.000843971457196238,0.00770112886209063,0.00456661743890132,-0.00326686149044298,0.00426019458066183
"49",1983-03-17,-0.0060150009740891,0.000297222222222222,-0.00631222319631132,0.00320870801672559,-0.0112677367735628,-0.0096664035769859,0.00129227390321504,-0.0097900498824975,-0.00154359680640383
"50",1983-03-18,0.0170027194551289,0.000297222222222222,0.0167054972329067,-0.0055854787831431,0.0111732910081476,-0.00130302729096093,-0.00947642981713481,0.00926597487475757,-0.000216670029168548
"51",1983-03-21,-0.00590205005902052,3e-04,-0.00620205005902052,-0.000295425035139441,0.00028477850005674,-0.0164863608955707,-0.000676575127037306,-0.00585665888468883,-0.0140538769124163
"52",1983-03-22,-0.00710027625648238,3e-04,-0.00740027625648238,0.000683697536241566,-0.00286997275892684,-0.00981139373423134,-0.00479961344491151,-0.00777038320764075,-0.00638025132201564
"53",1983-03-23,-0.0291899543601885,3e-04,-0.0294899543601885,-0.00104023680585984,-0.00887623861437891,-0.0225850257731846,-0.00567955776689858,-0.0154253367014162,-0.021823362528114
"54",1983-03-24,-0.0148075521029741,0.000302777777777778,-0.0151103298807518,0.00647944760428294,0.00723212490827723,0.00391036500154768,0.00274356880089279,0.00532343611790727,-0.000796909876018157
"55",1983-03-25,-0.00293457180769612,0.000302777777777778,-0.0032373495854739,0.00881697620107683,0.00352296480956867,0.00702031536293193,0.0127425394726916,0.00402237655014124,0.00647782548696064
"56",1983-03-28,-0.00811301922043361,0.000302777777777778,-0.00841579699821139,0.00374522883632986,-0.00757289471019414,0.0050367343002262,0.00238811867545626,-0.0081915132359875,0.00818783866274881
"57",1983-03-29,0.0145525854061307,0.000304166666666667,0.014248418739464,-0.00219416214091502,0.00874923294797822,0.00829142723081625,-0.00231561170552432,0.00930000274153382,0.0101744045930918
"58",1983-03-30,0.00849440488301123,0.000304166666666667,0.00819023821634456,0.00357206760325251,-9.05534707567636e-05,0.00432311341792035,0.00306386064233976,0.000920890823224369,0.00350872732780139
"59",1983-04-06,-0.00198258338143408,0.000301388888888889,-0.00228397227032297,-0.00717653044101224,-0.0049187297794423,0.00856837204886441,-0.0107988613701767,-0.00950710665393779,0.00298730614850184
"60",1983-04-07,-0.0227821363910682,0.000302777777777778,-0.023084914168846,0.00714832089538545,-0.0055803235920854,-0.0082863159404616,0.000195321066661487,-0.0120100985056588,-0.0125150138054539
"61",1983-04-08,0.0119911481653028,0.000302777777777778,0.011688370387525,-0.00752718827405069,-0.00379035306264117,0.0182480395046922,-0.00692929293002071,0.000550601922949205,0.0238197702769904
"62",1983-04-11,0.0134001220504476,0.000301388888888889,0.0130987331615587,-0.00344736186923207,0.00166137801516681,0.0108875855061235,-0.00280873216764634,-0.00132159007041288,0.012162179903715
"63",1983-04-12,0.00514364571571955,0.000301388888888889,0.00484225682683066,-0.00488299467920379,0.0129881380149426,0.015979972502856,-0.00596191631367708,0.00888785046436893,0.0148156665100993
"64",1983-04-13,-0.0134298552171742,0.000301388888888889,-0.0137312441060631,0.00553326596846183,-0.00191793217937417,-0.00809708959315507,0.00337725235618901,-0.000565245706699352,-0.00624546624362934
"65",1983-04-14,0.00840038459592122,0.000302777777777778,0.00809760681814344,-0.00378800548942644,0.00660729075620349,0.00791281624294782,-0.00336077180625586,0.00919386145101935,0.0119195136090135
"66",1983-04-15,0.0122697847142068,0.000302777777777778,0.0119670069364291,-0.00649672265106612,0.0055848656298606,0.00592759430776301,-0.00617466762865045,0.00257037050574993,0.00566335925455269
"67",1983-04-18,0.00329673053565665,0.000302777777777778,0.00299395275787887,-0.0050529635195817,0.00376832471748768,0.0119884679290353,-0.00785932100307546,0.00628200237528738,0.0123478163283519
"68",1983-04-19,0.00760944757387088,0.000302777777777778,0.00730666979609311,-0.00598527142469227,-0.00326105033179023,0.0140860297167329,-0.00854906754478187,-0.00153452468534702,0.0173380617200399
"69",1983-04-20,0.0198852491173009,0.000302777777777778,0.0195824713395232,-0.015268815444678,0.00164596219217393,0.0163380624839258,-0.0162314642353321,-0.00365728190119212,0.0181243671182133
"70",1983-04-21,0.0229354489722324,3e-04,0.0226354489722324,-0.00794021531238439,0.00588163229518854,0.0134724285883385,-0.00713777135640853,0.011089432215875,0.0191848844270463
"71",1983-04-22,-0.00101059954405526,3e-04,-0.00131059954405526,-0.00300136888008878,-0.00560119632089465,-0.00517719347485954,-0.00159362897739958,-0.00467177381970561,-0.000332208691169539
"72",1983-04-25,-0.00701077494941881,3e-04,-0.00731077494941881,0.00534705503603202,-0.00291197045887689,-0.00554465961066279,0.0103142257146453,-0.00244457835285704,0.00252718063589075
"73",1983-04-26,0.00355382865807418,3e-04,0.00325382865807418,0.00218404603303737,0.00684443847392854,0.0139013416160146,0.00387957626505818,0.00590970252827604,0.0115301685818706
"74",1983-04-27,0.0199962226734029,3e-04,0.0196962226734029,-0.00685188827431424,0.0127522585205388,0.0181420444365292,-0.000319375329867602,0.0176848524808584,0.0223148455336495
"75",1983-04-28,-0.00287003819002431,3e-04,-0.00317003819002431,0.0101900375988167,-0.00136934146660883,0.000874134088579154,0.00684949172309352,-0.00452522605885125,-0.00433203753533108
"76",1983-05-10,0.0136313453349256,0.000309722222222222,0.0133216231127033,-0.00759663183442134,0.00525994919124802,0.0110828830174803,-0.00896591204420852,0.00170052265888099,0.010870863994676
"77",1983-05-11,-0.000711300791322016,0.000309722222222222,-0.00102102301354424,0.00495883359594112,0.000357936424780186,0.00558556774474716,0.00636431430747851,0.00325808714403884,0.00279065244346617
"78",1983-05-16,0.00907554052851662,0.000311111111111111,0.00876442941740551,0.00148152573429989,0.00465240786714794,0.0101800050337499,0.00417954723792999,0.00914668346567017,0.00522181594748136
"79",1983-05-17,-0.0108015166211091,0.000309722222222222,-0.0111112388433313,-0.000343182186454481,-0.00606207673416404,-0.00138314084550993,0.003147876787691,-0.00228690676403952,-0.00558328722310494
"80",1983-05-19,0.00222846191558586,0.000281944444444444,0.00194651747114141,0.00815804788876673,0.0113568083135473,-0.00760930917737224,0.00353432729877238,0.00625636551527264,-0.00345297734078649
"81",1983-05-20,-0.021857072975497,0.000281944444444444,-0.0221390174199415,0.018551927542413,-0.0145096309627462,-0.014736817719112,0.0200860842307668,-0.00900112322803697,-0.0126527891580695
"82",1983-05-24,-0.00886544975108548,0.000284722222222222,-0.00915017197330771,0.0151715868438121,-0.00102696046548352,-0.0128171847336871,0.00568457058234126,-0.0145199045085042,-0.014025415280204
"83",1983-05-26,-0.0129125478773423,0.000313888888888889,-0.0132264367662312,0.00402527524189304,-0.00972998528249311,-0.00660446940117568,-0.00325841505627336,-0.015152991323707,-0.00253173591164527
"84",1983-05-27,0.0143361680375483,0.000313888888888889,0.0140222791486594,-0.00550684208766514,0.0074740896575082,0.003878774454075,-0.00548375075187639,0.00347748958576156,0.00801271570856824
"85",1983-05-30,-0.00355056694536704,0.000315277777777778,-0.00386584472314482,0.015432899510937,0.0043668132469815,0.00069165300097491,0.0165242155289273,0.00206075434522757,-0.000950580086820848
"86",1983-05-31,-0.0194252873563218,0.000306944444444444,-0.0197322318007663,0.0155329109177736,-0.00389254665716537,-0.0115248072836033,0.0128593191816907,-0.0116897950154171,-0.00709486749521069
"87",1983-06-01,-0.0194350017582933,0.000306944444444444,-0.0197419462027378,0.000829867921187197,-0.00572912738752076,-0.0204703627250217,0.00243114375619538,-0.00550115243732251,-0.0145556823417624
"88",1983-06-02,0.00540333763687644,0.000306944444444444,0.005096393192432,-0.0040305620144999,0.00396605707998656,0.0111612583546578,-0.00117540774351161,0.00446299880196689,0.0172941732623684
"89",1983-06-03,0.0027822695710074,0.000306944444444444,0.00247532512656296,0.00795961772601416,-0.00564975281349199,-0.00563202515329483,0.00643935988262872,-0.00616006022557312,-0.00236671271790841
"90",1983-06-06,-0.026227797671275,0.000306944444444444,-0.0265347421157195,0.0130931633660503,-0.00641891637375323,-0.00669281712723325,0.00487244188997597,-0.0138234767751702,0.00450455127723853
"91",1983-06-07,-0.0130531135085114,0.000308333333333333,-0.0133614468418447,0.00382548776673913,-0.0164845431577787,-0.00398666095845021,0.00300768942678119,-0.0170764313697129,-0.00372616949651649
"92",1983-06-08,0.00471290744441986,0.000308333333333333,0.00440457411108653,-0.00469832956559488,0.00623143534852569,-0.00344829711552322,-0.00398347641362795,0.00866716212519361,-0.00813413734262724
"93",1983-06-09,-0.0278500908689033,0.000308333333333333,-0.0281584242022366,0.00806918635459274,-0.0130968689142411,-0.0282937567112537,0.0134144410579593,-0.0107408327044578,-0.0246824357834416
"94",1983-06-10,0.00919563459983838,0.000308333333333333,0.00888730126650505,-0.00510057964883586,0.00449509411148383,0.0108038476825168,-0.0107680861400712,0.00087993610034067,0.00168694226177927
"95",1983-06-13,0.0186242114749173,0.000308333333333333,0.018315878141584,-0.0159404854473008,0.0187127373453442,0.0224408482333406,-0.0173988883134706,0.0217198846760387,0.0140603033929004
"96",1983-06-14,0.0105671876535928,0.000308333333333333,0.0102588543202595,-0.000882766604152492,0.00817077761732263,0.0128612699420045,-0.000873722574303525,0.0089007154458858,0.010058085474351
"97",1983-06-15,0.0124021205194299,0.000308333333333333,0.0120937871860966,-0.00999220858825236,0.00648133658055481,0.0227772904183839,-0.0102634708234083,0.00818122418091747,0.0143348964006212
"98",1983-06-16,-0.0111452728670253,0.000308333333333333,-0.0114536062003586,0.00747882091733549,-0.00771081614335467,-0.00273530227875905,0.0116404690779401,-0.00100563512050907,-0.00203942411917836
"99",1983-06-17,0.00961912164788189,0.000308333333333333,0.00931078831454856,0.00682250391716987,-0.00377956404846027,-0.00384406786654843,-0.00863704541351241,-0.00109991848262724,-0.000255915239219841
"100",1983-06-20,-0.000649600615917639,0.000308333333333333,-0.000957933949250972,-0.00455980455799658,0.00764480105858657,-0.00732774077040225,0.000256910776909323,0.0071785726886494,-0.00766350604378664
"101",1983-06-21,-0.00755952524255468,0.000308333333333333,-0.00786785857588801,0.0098571003335491,0.000961636349233499,0.00568500842694621,0.00703678027157061,-0.00202509252293897,-0.000468041444056772
"102",1983-06-22,-0.000436649443271972,0.000308333333333333,-0.000744982776605305,0.00221259431321663,0.00448901088607188,-0.00255803013862428,0.00198927977265153,0.0035881446015381,-0.00445431556112414
"103",1983-06-23,0.00218420094648692,0.000322222222222222,0.00186197872426469,0.00119033739087055,0.00378580480454754,0.0035344944792828,-0.00104388457329305,0.00353292283529022,0.00493808095381691
"104",1983-06-27,-0.0036808330306332,0.000322222222222222,-0.00400305525285543,0.000228736864194346,-0.00598020447705663,-0.000688750493784943,0.00631179161797476,-0.00301314452752861,-0.00150612528954623
"105",1983-06-28,-0.00196874316408629,0.000322222222222222,-0.00229096538630851,0.00732148417401422,-0.00231135707118126,0.0080048291257609,0.00779076224433454,-0.00122022652520601,0.00594333775137564
"106",1983-06-29,-0.00435926160440307,0.000322222222222222,-0.00468148382662529,0.000529790776112767,0.000871474928129335,0.00368554578170925,0.00251519368485735,0.0017730887079237,0.00499663897908362
"107",1983-06-30,0.00897683633784209,0.000319444444444444,0.00865739189339764,-0.000683182342214152,0.00398273281106538,-0.00278047787258482,-0.000144034798099577,0.00767856634376945,-0.00424651422038947
"108",1983-07-01,0.012169696969697,0.000318055555555556,0.0118516414141415,-0.0111480514559523,0.0149745239549623,-0.00925620845666543,-0.00662832677125689,0.0149442137881013,0.00787747495281382
"109",1983-07-04,0.0246455259628282,0.000318055555555556,0.0243274704072726,-0.0158545738264869,0.0204885400846857,0.011937367807635,-0.0146382141245898,0.0234892427543789,0.0104715386760492
"110",1983-07-05,-0.000210373764054142,0.000318055555555556,-0.000528429319609697,0.0148182179090513,-0.0184205973782801,0.0432033151482904,0.0107289798142175,-0.0159777483380831,0.0335808156182518
"111",1983-07-06,-0.00773870756569712,0.000318055555555556,-0.00805676312125267,-0.00668389204210003,0.00954048565772566,-0.0506757643810438,-0.00460450326857556,0.000591093653250354,-0.0357306474358757
"112",1983-07-07,0.00188496972267374,0.000318055555555556,0.00156691416711818,-0.00415770880384553,-0.000395377580927344,0.00989461623971814,-0.00466446258084796,-0.000731919372980722,0.00917803435926774
"113",1983-07-08,-0.00145810305496119,0.000318055555555556,-0.00177615861051674,0.00678590498857622,-0.0090848687029336,-0.000127179953701522,0.00566789035316297,-0.00716604151402264,0.000691569464777028
"114",1983-07-11,0.00949150945618145,0.000316666666666667,0.00917484278951478,-0.00641764316587974,0.0087933002278506,0.0124315088417139,-0.00405099839789349,0.00897462714905393,0.0151529174588786
"115",1983-07-12,0.0183612523913957,0.000316666666666667,0.018044585724729,-0.00695191240772458,0.00692534930121206,0.0354736280498381,-0.00722666870015927,0.0059833385564203,0.0259408836235381
"116",1983-07-13,-0.00304703429631837,0.000316666666666667,-0.00336370096298504,0.00254236350164086,0.000912460003956135,-0.00205665350898931,0.00140253184091887,-0.000465614422204094,-0.00352397063737922
"117",1983-07-14,0.000804301865980213,0.000316666666666667,0.000487635199313546,0.0030463288073045,-0.000265085658639203,-0.0146247173237901,0.00404832604377401,0.00226685572622741,-0.0132655746305977
"118",1983-07-15,0.00636035911919369,0.000315277777777778,0.00604508134141592,-0.00115674229649033,0.0056524009552954,0.0055621290082725,-0.000683273736846485,0.0073662668292818,0.0039583265142568
"119",1983-07-18,-0.00611481244866285,0.000315277777777778,-0.00643009022644063,0.00828809741396083,0.00130910116971322,-0.0124616623695622,0.00785657219903436,-0.000294918316613863,-0.0127030338482716
"120",1983-07-19,0.00677226813590441,0.000313888888888889,0.00645837924701552,0.000454560253857533,0.00539773371799927,0.00899622444146495,0.00356823050166512,0.0049622738536052,0.0105590864016698
"121",1983-07-20,0.00918937407365178,0.000313888888888889,0.00887548518476289,0.00197420035320594,0.00556256669258861,0.000331086207093666,-0.000605632210284583,0.0026788153761056,0.000710191368283489
"122",1983-07-21,-0.00363776040489851,0.000315277777777778,-0.00395303818267629,0.0051672707163713,0.0022456556214221,-0.014406032526807,0.00523693502820352,0.00299564384867494,-0.00584999142022517
"123",1983-07-22,-0.000204095516701822,0.000316666666666667,-0.000520762183368489,0.00766261982903359,0.00331785905622528,0.00383659004947734,0.0065872828720186,0.00335492861076229,0.00297630074343179
"124",1983-07-25,0.00607875158773352,0.000316666666666667,0.00576208492106685,-0.00144106716486325,0.0023245622302233,0.0155080845064021,0.00227381300412359,0.00582718528111113,0.0133499974971863
"125",1983-07-26,0.00789070249797104,0.000316666666666667,0.00757403583130438,0.00649202008320486,0.00310706916706936,0.00526673691016721,0.0071552940974034,0.000720345208342726,0.00857062252962077
"126",1983-07-27,0.0106026036773588,0.000316666666666667,0.0102859370106922,-0.000727039437200093,-0.00425844839871378,0.0188223459562102,-0.00470793422444925,-0.000676216697401842,0.0200672398035055
"127",1983-07-28,-0.00376272687029656,0.000316666666666667,-0.00407939353696323,0.00115723536143182,-0.00963622162746261,-0.0130360871126462,0.00491978299180298,-0.00540875726416007,-0.00692229596303874
"128",1983-07-29,0.0019995556542989,0.000316666666666667,0.00168288898763223,0.00714660673010489,0.00232500796185724,0.00539789509449908,0.0073795329595113,0.000988140531676351,0.00585167512264211
"129",1983-08-01,0.0154767184035478,0.000315277777777778,0.01516144062577,-0.0159092972842173,0.00974334847230178,0.00835707910682999,-0.0111016373056137,0.0113137621053262,0.000640277169309044
"130",1983-08-02,0.0148696449626621,0.000315277777777778,0.0145543671848844,-0.000207136310535452,0.00665587572734966,0.00364268603301476,-0.00300111259994122,0.0123075629080205,0.000876601990834966
"131",1983-08-03,0.0115536048538049,0.000315277777777778,0.0112383270760271,-0.00215563949509709,0.00825016358593731,0.000452243703425484,0.00655218628934253,0.0146497492180243,-0.00767509334702314
"132",1983-08-04,0.0078058533265271,0.000313888888888889,0.00749196443763821,-0.00141723800124899,0.00242774014307143,0.0082498506724959,0.000532114256100606,0.00106090683133397,0.00240529167280538
"133",1983-08-05,-0.00187831078656895,0.000313888888888889,-0.00219219967545784,0.00683154684298203,9.93321860069333e-05,-0.0162937691061381,0.00561767654265044,-0.00256132948835366,-0.0186318876204563
"134",1983-08-08,0.0147587431809533,0.000313888888888889,0.0144448542920644,-0.00510498715135684,0.014729019627144,0.0316423382894755,-0.00190751860718489,0.0200757155754332,0.02483975595519
"135",1983-08-09,-0.00129188198033015,0.0003125,-0.00160438198033015,0.00934452072403335,0.00474919469763387,0.00106797027001181,0.00863483432837322,0.00610330739646836,-0.00219255509778736
"136",1983-08-10,-0.00600876277905276,0.0003125,-0.00632126277905276,0.00971541996841181,-0.0124717658043622,0.00723061325559367,0.0136651102700076,-0.0137905130916797,0.00802707711587914
"137",1983-08-11,0.00845892279921076,0.0003125,0.00814642279921076,0.00037891710464431,0.0136886971374422,-0.00517265394167463,-0.000945826459390465,0.0127282630682197,-0.00965436240383355
"138",1983-08-12,0.0085752939952128,0.000311111111111111,0.00826418288410169,0.00357191881440824,0.00611561139675909,0.000673663450367899,0.00506151893559829,0.00814920169532844,0.0027263575403463
"139",1983-08-15,-0.00922467342179652,0.000311111111111111,-0.00953578453290763,0.0192090006452691,-0.0144536713152292,-0.0258614232489054,0.0133580938602017,-0.0187915669067368,-0.0191844545958078
"140",1983-08-16,0.00691522599458434,0.000308333333333333,0.006606892661251,-0.00339970183831173,-0.00073347012528654,0.0172477928881472,-0.000667265131773474,0.00283954876319557,0.0199610022658552
"141",1983-08-17,-0.00279260270572181,0.000306944444444444,-0.00309954715016625,0.00514194220600827,0.00578442265379601,0.012571944756523,0.00832185645055953,0.00675713239772865,0.00526447208311565
"142",1983-08-18,0.000912730516315145,0.000306944444444444,0.000605786071870701,0.00144548662914965,-0.00512526847721349,0.0184748167618959,0.00931426826513951,-0.00759978512904903,0.00915744670908291
"143",1983-08-19,0.000186524631613858,0.000306944444444444,-0.000120419812830587,0.00356572696635701,-0.0037749594709987,0.0172252909499773,0.00564214673157475,-0.00420201516129888,0.00952150469455755
"144",1983-08-22,-0.0079776212184003,0.000306944444444444,-0.00828456566284475,0.000350529067704088,-0.0120190555551585,0.0153549260709661,0.00404048088250066,-0.00854904760558408,-0.0024633307098634
"145",1983-08-23,-0.0160626631853786,0.000306944444444444,-0.016369607629823,0.0113946364243391,-0.00107523691422365,-0.0232599132141376,0.00744954170742397,-0.002394830567032,-0.0129706324910942
"146",1983-08-24,-0.00838534369294792,0.000308333333333333,-0.00869367702628125,-0.0072461931658663,-0.0100392540290789,0.011430904338831,-0.000346819041543231,-0.00542298943130922,-0.0011892232610816
"147",1983-08-25,0.00768555586478568,0.000308333333333333,0.00737722253145234,0.00665150348652825,0.00357086597954183,0.00067274131561351,0.00990897691905957,0.00702111669823911,-0.00142703896364709
"148",1983-08-26,0.0121521138729552,0.000308333333333333,0.0118437805396219,0.000110356314890092,-0.00100592540917743,5.08597075067081e-05,-0.000285832099201123,-0.00177272013942625,0.000165894738729242
