date,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20
2002-06-30,-0.0443722774591091,-0.0599197455102681,-0.0599197455102681,-0.0599197455102681,-0.0599197455102681,-0.0599197455102681,-0.0599197455102681,-0.0599197455102681,-0.0599197455102681,-0.0599197455102681,-0.0599197455102681,-0.0599197455102681,-0.0599197455102681,-0.0599197455102681,-0.0599197455102681,-0.0599197455102681,-0.0599197455102681,-0.0599197455102681,-0.0599197455102681,-0.0599197455102681
2002-07-31,-0.133446121277893,-0.162440517614696,-0.162440517614696,-0.162440517614696,-0.162440517614696,-0.162440517614696,-0.162440517614696,-0.162440517614696,-0.162440517614696,-0.162440517614696,-0.162440517614696,-0.162440517614696,-0.162440517614696,-0.162440517614696,-0.162440517614696,-0.162440517614696,-0.162440517614696,-0.162440517614696,-0.162440517614696,-0.162440517614696
2002-08-31,0.0981264901227532,0.114015185150895,0.114015185150895,0.114015185150895,0.114015185150895,0.114015185150895,0.114015185150895,0.114015185150895,0.114015185150895,0.114015185150895,0.114015185150895,0.114015185150895,0.114015185150895,0.114015185150895,0.114015185150895,0.114015185150895,0.114015185150895,0.114015185150895,0.114015185150895,0.114015185150895
2002-10-31,0.133162607270872,0.131443423898083,0.131443423898083,0.131443423898083,0.131443423898083,0.131443423898083,0.131443423898083,0.131443423898083,0.131443423898083,0.131443423898083,0.131443423898083,0.131443423898083,0.131443423898083,0.131443423898083,0.131443423898083,0.131443423898083,0.131443423898083,0.131443423898083,0.131443423898083,0.131443423898083
2002-11-30,-0.0949260637696036,-0.103144883263846,-0.103144883263846,-0.103144883263846,-0.103144883263846,-0.103144883263846,-0.103144883263846,-0.103144883263846,-0.103144883263846,-0.103144883263846,-0.103144883263846,-0.103144883263846,-0.103144883263846,-0.103144883263846,-0.103144883263846,-0.103144883263846,-0.103144883263846,-0.103144883263846,-0.103144883263846,-0.103144883263846
2002-12-31,-0.0440167402614333,-0.029509624813947,-0.029509624813947,-0.029509624813947,-0.029509624813947,-0.029509624813947,-0.029509624813947,-0.029509624813947,-0.029509624813947,-0.029509624813947,-0.029509624813947,-0.029509624813947,-0.029509624813947,-0.029509624813947,-0.029509624813947,-0.029509624813947,-0.029509624813947,-0.029509624813947,-0.029509624813947,-0.029509624813947
2003-01-31,-0.010641070964661,-0.017788868448414,-0.017788868448414,-0.017788868448414,-0.017788868448414,-0.017788868448414,-0.017788868448414,-0.017788868448414,-0.017788868448414,-0.017788868448414,-0.017788868448414,-0.017788868448414,-0.017788868448414,-0.017788868448414,-0.017788868448414,-0.017788868448414,-0.017788868448414,-0.017788868448414,-0.017788868448414,-0.017788868448414
2003-02-28,-0.0163838996027016,-0.0251621829224936,-0.0251621829224936,-0.0251621829224936,-0.0251621829224936,-0.0251621829224936,-0.0251621829224936,-0.0251621829224936,-0.0251621829224936,-0.0251621829224936,-0.0251621829224936,-0.0251621829224936,-0.0251621829224936,-0.0251621829224936,-0.0251621829224936,-0.0251621829224936,-0.0251621829224936,-0.0251621829224936,-0.0251621829224936,-0.0251621829224936
2003-03-31,0.103229327417234,0.0899846109785017,0.0899846109785017,0.0899846109785017,0.0899846109785017,0.0899846109785017,0.0899846109785017,0.0899846109785017,0.0899846109785017,0.0899846109785017,0.0899846109785017,0.0899846109785017,0.0899846109785017,0.0899846109785017,0.0899846109785017,0.0899846109785017,0.0899846109785017,0.0899846109785017,0.0899846109785017,0.0899846109785017
2003-04-30,0.0239435883331909,0.0514574231705801,0.0514574231705801,0.0514574231705801,0.0514574231705801,0.0514574231705801,0.0514574231705801,0.0514574231705801,0.0514574231705801,0.0514574231705801,0.0514574231705801,0.0514574231705801,0.0514574231705801,0.0514574231705801,0.0514574231705801,0.0514574231705801,0.0514574231705801,0.0514574231705801,0.0514574231705801,0.0514574231705801
2003-05-31,0.0602712746266504,0.0813278847724493,0.0813278847724493,0.0813278847724493,0.0813278847724493,0.0813278847724493,0.0813278847724493,0.0813278847724493,0.0813278847724493,0.0813278847724493,0.0813278847724493,0.0813278847724493,0.0813278847724493,0.0813278847724493,0.0813278847724493,0.0813278847724493,0.0813278847724493,0.0813278847724493,0.0813278847724493,0.0813278847724493
2003-06-30,0.0508823072950279,0.0498951996027573,0.0498951996027573,0.0498951996027573,0.0498951996027573,0.0498951996027573,0.0498951996027573,0.0498951996027573,0.0498951996027573,0.0498951996027573,0.0498951996027573,0.0498951996027573,0.0498951996027573,0.0498951996027573,0.0498951996027573,0.0498951996027573,0.0498951996027573,0.0498951996027573,0.0498951996027573,0.0498951996027573
2003-07-31,0.0584731421501177,0.0652694157624722,0.0652694157624722,0.0652694157624722,0.0652694157624722,0.0652694157624722,0.0652694157624722,0.0652694157624722,0.0652694157624722,0.0652694157624722,0.0652694157624722,0.0652694157624722,0.0652694157624722,0.0652694157624722,0.0652694157624722,0.0652694157624722,0.0652694157624722,0.0652694157624722,0.0652694157624722,0.0652694157624722
2003-08-31,-0.00722803824298429,0.0286409164888852,0.0286409164888852,0.0286409164888852,0.0286409164888852,0.0286409164888852,0.0286409164888852,0.0286409164888852,0.0286409164888852,0.0286409164888852,0.0286409164888852,0.0286409164888852,0.0286409164888852,0.0286409164888852,0.0286409164888852,0.0286409164888852,0.0286409164888852,0.0286409164888852,0.0286409164888852,0.0286409164888852
2003-09-30,0.0765841672202837,0.0675058499975026,0.0675058499975026,0.0675058499975026,0.0675058499975026,0.0675058499975026,0.0675058499975026,0.0675058499975026,0.0675058499975026,0.0675058499975026,0.0675058499975026,0.0675058499975026,0.0675058499975026,0.0675058499975026,0.0675058499975026,0.0675058499975026,0.0675058499975026,0.0675058499975026,0.0675058499975026,0.0675058499975026
2003-10-31,0.0335347135317047,0.0377588269412108,0.0377588269412108,0.0377588269412108,0.0377588269412108,0.0377588269412108,0.0377588269412108,0.0377588269412108,0.0377588269412108,0.0377588269412108,0.0377588269412108,0.0377588269412108,0.0377588269412108,0.0377588269412108,0.0377588269412108,0.0377588269412108,0.0377588269412108,0.0377588269412108,0.0377588269412108,0.0377588269412108
2003-11-30,0.0230921517834695,0.0221286150932558,0.0221286150932558,0.0221286150932558,0.0221286150932558,0.0221286150932558,0.0221286150932558,0.0221286150932558,0.0221286150932558,0.0221286150932558,0.0221286150932558,0.0221286150932558,0.0221286150932558,0.0221286150932558,0.0221286150932558,0.0221286150932558,0.0221286150932558,0.0221286150932558,0.0221286150932558,0.0221286150932558
