date,factor
1998-07-31,-0.01853126026184
1998-08-31,-0.140105655873651
1998-11-30,-0.0882283637426507
1998-12-31,-0.00853465894832526
1999-01-31,0.0817132997931335
1999-02-28,-0.0100476483860734
1999-09-30,0.00391393368206142
1999-10-31,0.0201021188497023
1999-11-30,0.0151394636839362
1999-12-31,0.0632391161674105
2000-01-31,0.0231425169287798
2000-02-29,0.00816540031657702
2000-03-31,-0.0120567724110895
2000-04-30,0.0389561648540381
2000-05-31,0.00212856107756853
2000-06-30,-0.00108215747810995
2000-09-30,0.109093875112231
2000-10-31,0.130138613392022
2000-11-30,0.0226229983581938
2000-12-31,0.0696329720140158
2001-04-30,0.00561672574266119
2001-05-31,-0.039888255138036
2001-10-31,-0.0304227049702428
2001-11-30,-0.0561749014274585
2001-12-31,0.0173844604241837
2002-09-30,0.0127374876507276
1998-06-30,-0.0104532378628083
1998-09-30,-0.031320414179751
1998-10-31,-0.0403668178193208
1999-03-31,-0.0134012710076928
1999-04-30,0.0941520759389482
1999-05-31,-0.047501913952595
1999-06-30,-0.0586672536338376
1999-07-31,0.0750816578166724
1999-08-31,0.0331095773730708
2000-07-31,-0.0554531092226064
2000-08-31,-0.0543155396673014
2001-01-31,-0.0528538942725066
2001-02-28,-0.110086110450958
2001-03-31,0.0917061802443882
2001-06-30,0.140702333188977
2001-07-31,0.00157877996996715
2001-08-31,0.0107826476744227
2001-09-30,0.0118211591800329
2002-01-31,0.0442644292597116
2002-02-28,-0.0589232239893099
2002-03-31,-0.0476530393633077
2002-04-30,-0.0516808561539892
2002-05-31,-0.076851339671859
2002-06-30,-0.0546696774707129
2002-07-31,-0.160499765936374
2002-08-31,0.088939933331734
2002-10-31,0.124801806278792
2002-11-30,-0.10681266667253
2002-12-31,-0.0399754436604175
2003-01-31,-0.0121100853653559
2003-02-28,-0.0203538546320421
2003-03-31,0.0959386678576504
2003-04-30,0.0569601757881095
2003-05-31,0.0758927526985876
2003-06-30,0.0619395304854234
2003-07-31,0.0583085804851386
2003-08-31,0.0226499338883207
2003-09-30,0.0861056277529881
2003-10-31,0.0472120734754098
2003-11-30,0.00788484068336112
2003-12-31,0.114734629872966
2004-01-31,0.0294752009609133
2004-02-29,-0.00385199839805007
2004-03-31,0.010876331523818
2004-04-30,-0.0254852816350928
2004-05-31,0.0140969852467169
2004-06-30,-0.0167124646547171
2004-07-31,-0.0118476359974969
2004-08-31,0.0512265134818909
2004-09-30,0.00352279582028478
2004-10-31,0.0632697085930518
2004-11-30,0.0383762712306677
2004-12-31,0.0368310481124631
2005-01-31,0.0561001843133128
2005-02-28,0.0375234808183487
2005-03-31,-0.0253642507147626
2005-04-30,0.0336198812581063
2005-05-31,0.0433971270564985
2005-06-30,0.0476480779397302
2005-07-31,0.0112163675378771
2005-08-31,0.0587744389162165
2005-09-30,-0.022174263323943
2005-10-31,0.05814679960151
2005-11-30,0.0863728923632626
2005-12-31,0.023004036442628
2006-01-31,0.0384031138455772
2006-02-28,0.0598849765918111
2006-03-31,0.0114256176939601
2006-04-30,-0.081915852325378
2006-05-31,-8.2716049943089e-05
2006-06-30,-0.0113761479837721
2006-07-31,0.0268838401387904
2006-08-31,0.0597795814548783
2006-09-30,0.0326669206352221
2006-10-31,0.0181210879344507
2006-11-30,0.107924033848362
2006-12-31,0.0459699532086648
2007-01-31,-0.0244797909210261
2007-02-28,0.0466131060249226
2007-03-31,0.0454894729633502
2007-04-30,0.0275819597943424
2007-05-31,-0.0295689533843185
2007-06-30,-0.0165730768004921
2007-07-31,-0.03531736393406
2007-08-31,-0.0109730366631332
2007-09-30,-0.0187934712340177
2007-10-31,-0.082888427876836
2007-11-30,-0.0174519864840482
2007-12-31,-0.07155210093102
2008-01-31,0.063952335386623
2008-02-29,-0.0142507350121449
