date,factor
1999-06-30,0.286253917346934
1999-07-31,1.74086652259808
1999-08-31,0.138632023694912
1999-09-30,0.189852803894021
1999-10-31,1.50691026501045
1999-11-30,2.6942103123878
1999-12-31,1.71833500025134
2000-01-31,1.01911135104774
2000-02-29,-0.125627380658536
2000-03-31,-0.173903819579019
2000-04-30,-0.560696895821381
2000-05-31,-1.57284736804091
2000-06-30,-0.612187840513445
2000-07-31,-0.82408824019982
2000-08-31,1.90809603108804
2000-09-30,-0.220997549296411
2000-10-31,1.05087578013657
2000-11-30,-1.5366980692861
2000-12-31,0.343601030528774
2001-01-31,1.7315518507373
2001-02-28,0.990983175806391
2001-03-31,0.979620124369431
2001-04-30,-0.084422026913773
2001-05-31,-1.24898415567036
2001-06-30,-1.36412570472314
2001-07-31,-0.960938879153574
2001-08-31,-2.56605554661971
2001-09-30,1.15089108863531
2001-10-31,2.48847443084001
2001-11-30,-0.533408479881508
2001-12-31,0.489495363110727
2002-01-31,2.44313243517746
2002-02-28,0.452325915284382
2002-03-31,2.66317005651557
2002-04-30,2.0571992044995
2002-05-31,-0.225799986267539
2002-06-30,-2.38958839952411
2002-07-31,-1.37201575921455
2002-08-31,-3.61345310334949
2002-09-30,3.41669003613598
2002-10-31,2.95386490698035
2002-11-30,-4.23986238404522
2002-12-31,0.674393664456447
2003-01-31,-1.33754734917251
2003-02-28,-1.54737454556688
2003-03-31,1.55331426422066
2003-04-30,2.53435488838913
2003-05-31,0.901067274976853
2003-06-30,2.71236705936575
2003-07-31,1.51054168487685
2003-08-31,0.446916496098518
2003-09-30,1.17078915576736
2003-10-31,-0.0517980257641948
2003-11-30,-0.0296609560847076
2003-12-31,6.48035494246621
2004-01-31,0.620431906833869
2004-02-29,-0.206168960795705
2004-03-31,-1.10300453944264
2004-04-30,-0.89187961261159
2004-05-31,-0.784703079169572
2004-06-30,-0.804034364929377
2004-07-31,-1.24238901470349
2004-08-31,2.99840016142911
2004-09-30,-0.28977778030251
2004-10-31,1.13928288063225
2004-11-30,-0.196639258593862
2004-12-31,1.43170466642456
2005-01-31,0.360785760717137
2005-02-28,1.16539970220382
2005-03-31,-0.946584673159093
2005-04-30,0.921887918489576
2005-05-31,0.527961254098142
2005-06-30,1.40283375349636
2005-07-31,0.990721898373823
2005-08-31,1.33493953572936
2005-09-30,-0.203890494405186
2005-10-31,1.41002071027644
2005-11-30,1.10518226584238
2005-12-31,2.17701164502285
2006-01-31,0.302224958927176
2006-02-28,1.13292788684261
2006-03-31,0.286738938038751
2006-04-30,-1.51139813498767
2006-05-31,-0.0754495950910151
2006-06-30,-0.29114420467891
2006-07-31,0.850224548607141
2006-08-31,0.223002053530224
2006-09-30,-0.298976743404841
2006-10-31,0.914597553112735
2006-11-30,0.579728366363525
2006-12-31,1.39236773753931
2007-01-31,-0.690141730635021
2007-02-28,0.762759162817006
2007-03-31,0.769720801951485
2007-04-30,1.35937895089662
2007-05-31,-0.240160866199791
2007-06-30,-0.412651110248701
2007-07-31,-0.580095128208864
2007-08-31,-0.220666640349679
2007-09-30,-1.36719899766943
2007-10-31,-0.786732512969597
2007-11-30,-1.55612468824522
2007-12-31,-1.20721872870514
2008-01-31,0.934130714766274
2008-02-29,-0.212003424432849
2008-03-31,-0.254851392087945
2008-04-30,-0.424963366250955
2008-05-31,-2.38333147452453
2008-06-30,-0.311981370635092
2008-07-31,-0.328741032910343
2008-08-31,-2.48791758360612
2008-09-30,-3.5885427626707
2008-10-31,-1.2455764609971
2008-11-30,-0.141141444741175
2008-12-31,1.87291935039825
2009-01-31,0.209194368998392
2009-02-28,0.250196836603871
2009-03-31,4.80452205862081
2009-04-30,1.27079140039327
2009-05-31,-1.31838783253384
2009-06-30,0.721094959486636
2009-07-31,1.52099628580417
2009-08-31,0.980488944879575
2009-09-30,0.11145778628224
2009-10-31,0.233417771421856
2009-11-30,0.00568432418400877
2009-12-31,1.31011549115362
