date,factor
2010-01-31,-0.32819144252176
2010-02-28,2.01168987831341
2010-03-31,1.08190589431226
2010-04-30,-2.02923680364205
2010-05-31,-0.32979240974187
2010-06-30,0.746209689696324
2010-07-31,1.16287326782103
2010-08-31,1.17262232157858
2010-09-30,0.786744788543994
2010-10-31,1.5905575970633
2010-11-30,1.90990422730345
2010-12-31,0.0415376688858655
2011-01-31,-0.258549357048564
2011-02-28,1.98657015526778
2011-03-31,2.13240515943093
2011-04-30,-0.351268403700878
2011-05-31,-0.715111488092728
2011-06-30,0.176421861981759
2011-07-31,-1.38181190263039
2011-08-31,-0.890782103121326
2011-09-30,0.549467543010361
2011-10-31,-0.543834482745694
2011-11-30,0.357429893133181
2011-12-31,0.797523111860701
2012-01-31,0.309883010682515
2012-02-29,0.431410042890588
2012-03-31,1.44256795606052
2012-04-30,-1.09819426721411
2012-05-31,0.4725671285108
2012-06-30,0.75215209947031
2012-07-31,-0.641921602660679
2012-08-31,0.708200862582619
2012-09-30,-0.908734205341844
2012-10-31,1.20070864928892
2012-11-30,0.483661707616375
2012-12-31,0.718404687553016
2013-01-31,3.00901254284645
2013-02-28,-0.262361007879564
2013-03-31,1.14158512171102
2013-04-30,0.540281195717657
2013-05-31,-0.979785895518331
2013-06-30,1.28946185256718
2013-07-31,1.20843381104774
2013-08-31,0.528688895743275
2013-09-30,0.781612697146407
2013-10-31,1.0274556645156
2013-11-30,0.613439637939661
2013-12-31,-0.494428135794864
2014-01-31,2.15093618004672
2014-02-28,-0.210501439553931
2014-03-31,1.42093299188284
2014-04-30,1.27577641423854
2014-05-31,-0.251094033378195
2014-06-30,0.140332771295073
2014-07-31,0.427541191274041
2014-08-31,0.369097653148334
2014-09-30,1.47202645680553
2014-10-31,1.27576652622714
2014-11-30,2.07950477108525
2014-12-31,2.69308164224537
2015-01-31,3.57756508373773
2015-02-28,-1.02524695640998
2015-03-31,1.6092163227441
2015-04-30,0.407971439370455
2015-05-31,-1.75090638053433
2015-06-30,2.10479845505788
2015-07-31,0.125928582255499
2015-08-31,-0.0920835388181407
2015-09-30,1.50201381290687
2015-10-31,1.22669891039983
2015-11-30,-0.538909556394543
2015-12-31,-2.17223868343524
2016-01-31,-0.338810656416797
2016-02-29,1.22940466016721
2016-03-31,-0.0279778029199432
2016-04-30,1.14808480343125
2016-05-31,-0.311994678156127
2016-06-30,2.49545937633875
2016-07-31,0.692117797350457
2016-08-31,1.32912962689453
2016-09-30,-0.125064583503209
2016-10-31,0.433351018263488
2016-11-30,1.25582422798122
2016-12-31,0.938235175868599
2017-01-31,0.669741786896395
2017-02-28,0.853158498433244
2017-03-31,1.70383503569429
2017-04-30,0.307174284488005
2017-05-31,-0.760071677745745
2017-06-30,-0.965945794799488
2017-07-31,0.303315271613598
2017-08-31,1.0240564855988
2017-09-30,0.886191418578657
2017-10-31,-0.287947943832846
2017-11-30,1.42991389887426
2017-12-31,1.08147184367234
2018-01-31,-0.706250101245098
2018-02-28,0.190781100347035
2018-03-31,1.74934778719644
2018-04-30,0.905979572202447
2018-05-31,-1.06273541335754
2018-06-30,0.318499350124946
2018-07-31,0.871462262084773
2018-08-31,1.18315339573016
2018-09-30,-1.33695246017046
2018-10-31,0.182570629272348
2018-11-30,0.162635767981941
2018-12-31,0.548928984241537
2019-01-31,1.82094722665293
2019-02-28,0.265674170848794
2019-03-31,3.50802453827267
2019-04-30,0.672471184090747
2019-05-31,2.61145785900699
2019-06-30,1.24942723975269
2019-07-31,0.025582785723973
2019-08-31,0.178847802962457
2019-09-30,0.542356734697768
2019-10-31,0.918569715013264
2019-11-30,0.515247718591395
