V1,V2,V3,V4
-0.788737913873177,1.72886154541949,0.835619951041781,2.6841546365655
0.665923779076182,3.50704205583417,3.8769487242375,-3.84875445681146
-1.4404245047095,5.83761354568509,2.5651620162511,1.96390071218961
4.00262890222965,3.45677817724583,3.47437102779483,3.77785299166925
-8.57802477130214,1.930703906932,0.897182262345119,-6.61867639517513
-4.28365667073842,-0.592353956347359,-1.12511914471577,-6.651290195404
-8.66131577678256,-6.06197373144595,-6.88788642406706,-3.55706860443032
-7.38713934908418,-7.17445808108107,-9.17853518218939,-7.48372852992865
-7.79869317350896,-2.86938154257784,-2.15951091579349,-4.98081840926238
-18.1291372612268,-10.6214243219919,-9.33839340997724,-15.2417449969004
12.3805357089756,11.0029068998336,4.8741305517217,13.1318800068116
14.0171527070932,12.0591172732035,9.81393241167499,16.1216603872724
-12.2546245392099,-4.80878712481527,-6.20113449271797,-13.2865958360032
-1.70840401024189,-6.84140693660896,-6.19504201940121,-2.87162826565978
-2.23050007860987,-1.27962444755191,0.599311944537501,-0.470147302936732
-3.40326802557105,0.543317425357726,-0.655853820165133,-2.17930388754784
7.7732488502137,10.164935357989,8.68585891743803,15.0194918215834
8.11314794855078,1.34371435002899,2.22969117969882,-0.881169630665456
9.4888113407286,5.38573891041212,4.49292244492438,5.79151360402373
4.49550109966519,3.34826603964379,3.85618453807057,8.73410585735041
7.23856723318482,7.89417647238176,6.82688897253137,3.75527435908024
6.03405928407875,-1.52963159773545,-2.28960963996054,-5.35546679508995
5.76638421382289,4.62653184684531,8.4378914966562,10.7169823761768
4.27909248505512,5.0793174458727,3.96281407879572,0.913126818707316
1.64989396690468,4.88190910275888,1.23395626921204,0.65119157565901
16.1990451874719,4.38071594738304,1.34067702331582,6.46977468959368
3.51502871782724,3.31725577178376,3.04383534058642,2.64185386583743
-1.89685891053536,1.20151376761051,-1.93158325896417,-0.366788698803007
0.692766917620075,1.79730727095372,0.233164858011973,2.38514074507001
-3.09070940341928,2.70295622842079,0.214172666951885,-1.40225077637615
0.375036714717695,1.92251624056521,0.39218263773797,4.4031110277166
-3.2963550113103,0.0223788944850498,-0.264263303968459,-0.131372468226986
-3.01203169151118,0.398456537321907,0.895815454465425,-2.39332824475183
7.60702345310556,2.39138920158991,3.06579809959255,3.12498210823539
-0.386356630493524,1.88716115110441,1.63772769439729,0.430861892793933
8.93471358608899,4.0773486225557,8.04390411558986,4.44469579736236
5.24715903666435,3.82691824460061,1.90389898182387,1.42728251247519
3.87615197117848,1.38728451536807,3.81808575025494,2.27742574182929
6.70481626086177,7.16624742561657,7.79593920218248,3.91840605344701
5.41518880661886,2.07597174191036,1.04723782781562,-0.686868568793818
-3.07626470492548,-1.27907352898461,-1.60714742768437,-2.11178788602607
1.98180363911366,4.70072483959008,4.9917996403763,6.93235102500237
4.76988046379682,4.10004611486884,7.5145831234606,3.3042804323836
3.75641828811569,5.57459898478793,5.19926062870784,5.77867497022723
4.18900639626802,-2.97964236323804,-2.18151813718135,-0.720823623959527
6.82531550400882,1.95383673811619,7.48065905231082,6.10614286374301
-3.00747603790435,-1.7062771666317,0.911829787692285,-3.16948316197733
5.55287655586793,6.55241143791963,6.17824402820378,5.05908502616493
10.2573853209066,4.46899226649044,8.14790225205722,5.49477470695984
2.10919224906536,1.42637181848857,5.83909344320036,2.22306335075097
3.33980973499064,7.91807352845088,4.29774945326465,3.99149292757336
5.85185953018967,7.47368542229831,6.97054840081192,7.16834093551324
1.17610912519043,2.07920143321989,1.19762178583168,4.32556750866349
-8.51847841576998,-5.49482021329812,-6.93069174592979,-8.64485567100265
-0.343472877145022,3.4953642195776,1.93096820602446,0.0375751723941747
-1.45842478673852,0.487830323800601,2.01971404823182,-1.92936943451197
3.81462653024345,1.14197115608193,1.03943454824521,3.61916865898755
4.72785841057855,6.78731878827318,5.49267425619452,6.63787715298955
1.77691955784427,0.984508941375997,5.67377709416793,6.84911668831997
2.46954368119221,2.95280044595677,3.0777995292629,0.0371329090498168
10.0980206968676,11.3447340041726,10.5965030598097,10.2197298537163
5.51636212023221,1.49773679549089,3.98707384198869,3.93273711977886
-3.36954087805788,-2.3720600123449,-4.5859307389859,0.0641737795212244
4.09792605109849,5.73429714134013,7.32234038472409,6.35644852993691
4.60928655027546,3.20857254018374,1.52457176292974,7.49692607982177
1.7379611937983,4.23941499335036,1.02153029478517,3.73841890737372
-2.55767402570558,-6.76563447036368,-4.57503719494291,-0.425449569268177
-2.4187441863182,-3.55293573863943,-1.87775244586986,-1.1463176180064
-4.52205293162262,-2.87341877423711,-1.9185996926139,-3.11042642360735
-0.153617231315749,-5.84007337740408,-5.22933851435033,-1.77911181433371
-2.55634359578925,2.34776592565364,-2.663986964509,-3.07089122628781
-8.86635342333155,-4.17229277777168,-8.25737738861334,-7.1912603151043
-3.28877260693231,-2.5952981604628,-0.168070137881538,-2.21188687027213
-5.84500551090335,-14.0375016419516,-10.4973572047673,-10.1143816587842
7.54933438262304,2.31276604250447,8.29938037521562,3.90807322275187
-2.48940521554073,0.423163047933197,-0.714305469654411,-1.67536965494214
0.634982398001885,-6.94112744409503,-2.96642248045936,5.9769379396076
0.769883841245051,-0.486965008453504,3.48003846545898,3.69094909705452
-10.8600071635427,-11.9588394822883,-13.8347679665285,-15.2289172635651
-1.18306400275221,0.125040929509662,-6.58891697181235,-1.9783900850032
0.797949107388753,0.337883781465806,6.61932515455738,1.1255686360215
-12.8039234316543,-14.0854534535898,-11.9862631934049,-13.5354697817954
-16.2429491514085,-13.9008355059708,-16.1140816218616,-18.7402728644043
-6.31825284604313,-9.61825239040965,-7.46720382579963,-3.24655969918952
-7.7169452995166,6.0887511343065,7.80988615369364,9.71593840865579
11.2845310038419,2.81274879268306,-2.24049972979481,-6.79930024465182
1.62273767291936,2.46237077497122,-6.82243670261692,4.34916278897119
2.39693642453944,-0.14746246628448,2.77066297474266,1.21225871574286
19.3394317287067,27.0542158389632,19.0240800929293,21.8660105705779
8.57922785461987,2.30458298520747,2.48851770741952,3.28981999866421
-1.13348276039866,-3.99416106394494,-4.29744174241146,-0.224279728420847
2.61986055800593,7.24638244722963,10.5669837046019,9.93031536616892
6.78500017164033,9.16942703234705,6.10598180849874,4.06163411818079
7.41827174214721,7.71902268678784,7.85355144139054,-0.092598559064961
1.80433938913808,5.84673474617813,2.43001268806442,5.7990320313509
2.47020563340394,1.03841789668314,1.4993324204896,1.28613600669648
1.34596768059585,0.592832242078008,5.33333215679074,2.26761782919691
6.92845625740115,2.40117730186351,0.0430321863454206,1.13223821175451
-0.232515619379028,-1.26319644798893,-0.65695917163371,-0.912139096621917
10.6416609686584,8.03113054391242,9.44746066314317,10.078187303085
-0.627536195793111,0.893037013721131,-1.52730150436613,7.23745950637217
-5.93278903130309,-5.54885956523157,-7.49668722748075,-7.34248887651186
-3.43584721749358,-2.81684778565707,-1.15842294481336,1.16813652371038
1.72947792284733,3.65172080241562,6.84455838622237,4.17086268486833
-4.71535659915436,-2.96614537295636,-3.12652526248145,-4.21420182182448
9.15447849202807,14.890564398542,13.1057415437637,10.2895450205054
0.569705995097559,-0.248220494898565,2.51326813449505,-0.096310725418379
-0.456182453100763,-1.82503234638992,0.210105152625006,3.45599944182685
6.31417305608743,13.598866759112,13.0026894408412,5.82735773120658
3.06429146794617,-2.85357700680063,-2.28541593010556,-2.62019650006979
-2.25850462072818,-4.13291361341634,-1.93647998532402,-0.712548786921405
5.14552890365048,4.95885103130477,7.68308209207202,1.77773404976977
2.80109320344183,-0.303433658789629,2.40327942723979,4.40234190004146
-3.18201628742972,-0.946248108767068,-0.74603495314837,-2.52182603545724
-5.06805357106622,-3.4728049224495,-4.0752811162594,-2.9152287412156
-4.33373394271025,-4.55937522377642,-3.21636902853916,-5.92309046345385
-10.4241863302833,-5.49361456010784,-8.90812838690553,-9.99047222766898
-7.80542133113679,-7.6627694600205,-11.0714029833718,-6.97323772298583
5.77161782290664,8.47542381253528,12.7941196470242,10.9942326217198
-4.90523851046317,-2.00380564593361,-0.747296391417175,0.000697969888896653
1.55748779032826,4.06180184604626,2.36919102875956,0.220567591711374
12.2373694853619,6.71610924859616,7.94324657088699,8.82910278994867
5.29758924445445,5.06172873779208,2.11706705369325,4.19733796504609
0.779716758334256,-1.57297807006857,-0.82724939058014,-0.419724452631808
-0.652432419874,2.04126203688446,0.720489073033826,-0.256951756545745
-6.08671550134694,-2.00520243809409,-7.57602260244728,-8.01100226453305
-2.72789031045798,1.29434051385823,0.0478820216924562,0.274743784014391
0.704378095772025,1.54482655963749,3.93114671456723,4.37533178297017
