num_iter,eta,min_leaf_size,max_depth,num_cutpoints,mean_val_sharpe
1,0.1,50,2,50,1.00949846990837
1,0.1,50,3,50,1.00949846990837
1,0.1,100,2,50,0.901266500150541
1,0.1,100,3,50,0.901266500150541
