date,leaf_1,leaf_2,leaf_3,leaf_4,leaf_5,leaf_6
2002-01-31,5.96284993941765,-6.96257300728002,-5.72176431861603,-3.33632459043744,0.337553901294114,6.20792908208917
2002-02-28,4.55705252311344,-2.61502283095321,-0.868690992867905,2.70722768179407,4.55548216470965,5.5691626185368
2002-03-31,2.00859355222643,-3.71593008284803,-8.75866358016231,-7.44117200039,-6.15699619011888,3.30151258379709
2002-04-30,3.69980269646007,-3.18649314848932,-0.595727882137927,-2.54706871802234,-3.17403903000817,-0.711687234102787
2002-05-31,-2.44815528085659,-10.3612306429876,-11.0869425262574,-7.89155469850629,-8.05474309286527,-9.17755662827703
2002-06-30,-4.30825333246495,-16.1321858151748,-2.43011580561934,-2.60501838754392,-7.9805383193782,0.903953872109981
2002-07-31,1.00747717402555,-8.21137066405497,-6.90545801320212,-5.93583341264402,-5.99383900796038,0.263282636766822
2002-08-31,-8.69250331972632,-18.4428585688108,-17.6209387708344,-11.3171987596153,-15.5399868457331,-9.14642473458274
2002-09-30,1.2119537366497,6.78827408511075,4.65427431989549,14.1632536119426,10.0947477544402,9.70415745607228
2002-10-31,5.7336835553438,3.86792167588819,11.3438518918519,11.5489109865769,12.7294603422393,16.9393043698185
2002-11-30,1.80334770498418,-11.215373308281,-12.6915811466621,-11.1197480716453,-10.8324277433388,0.529420351876825
2002-12-31,-3.73214322437787,-1.02424862800479,-6.0350414997355,1.19209800206598,-3.54361783561626,-2.4454154760739
2003-01-31,-0.703016995621115,-0.959826789268926,-6.25942976044384,-2.17164223649817,-2.2545166045067,-0.734222756048284
2003-02-28,-0.439095794703845,-11.1778605945111,-10.4745023006647,-5.9384462000691,-3.15330753390929,-3.91777833867601
2003-03-31,3.65732978421753,-2.68825852353591,7.43375341150139,2.94999294295182,10.2437526839077,8.6388999333724
2003-04-30,5.91685774283417,11.8679391572503,-0.215844042745635,3.81693153157978,2.56147128931458,11.0636727110565
2003-05-31,7.47511137275842,4.50523191420819,-1.66581708906707,8.1133380431822,6.84892706218124,-3.17627582669182
2003-06-30,7.000899875748,-2.77410162971926,0.787494040585138,4.6594663187565,5.83366895405434,2.48344976886421
2003-07-31,2.87460146969741,4.65607153866994,8.11872443660245,7.5414594810898,5.68573999175619,11.6532074226786
2003-08-31,1.34403899967185,-1.20308763964322,9.96260048380359,5.75422384291638,0.632634491789692,1.18088376035374
2003-09-30,6.5899632146104,4.70834668805818,0.837644932345561,4.87557094128389,6.97905160933381,9.48525084931463
2003-10-31,4.4392563943715,0.347246472492887,1.05274541033712,3.04764238023145,3.87718965180336,7.5077136486818
2003-11-30,2.07943749337224,-4.7216003311439,2.13469098859996,2.60464568182961,2.05546495028622,1.43097375421784
2003-12-31,-1.54339241140808,19.395827435684,29.1558825346465,18.2415367284705,7.00724316212566,19.2352990610314
2004-01-31,2.75874451744493,1.50307038886889,2.88777231397967,5.73913224215451,3.151844608832,-1.4064006071155
2004-02-29,0.812536508568579,1.04432374455961,2.58325792805206,-2.55977698040797,-1.22078337591006,-2.77523840330523
2004-03-31,1.23407070424145,-7.17039751074803,0.903963661759541,2.25168177284361,2.48040625446317,-5.71344574600487
2004-04-30,-1.41901873344697,-4.57313395073357,-1.11214664097623,-2.3840274221722,-1.46325719675157,-3.83724921753583
2004-05-31,3.24256519722038,-1.09126108141484,-3.54046241309503,-1.8002434362643,1.82350783955903,-0.371345227745168
2004-06-30,0.235712180714602,-5.22298012466534,-10.8719293338323,-3.48426787470939,-1.98679290934998,-7.41342336330497
2004-07-31,1.44327700575599,-12.1774141119877,-7.66570767114061,-3.0319009446262,-1.44628251147855,1.91743791566175
2004-08-31,3.83810604011066,13.2166740777636,10.337404127469,8.88921839894179,4.73316521212435,8.78969164609266
2004-09-30,2.60306235832535,-5.32788245082546,-1.93858781026858,0.0635738655397825,0.611592723169069,0.161597662729865
2004-10-31,5.92570221496061,15.3087627281348,4.53970528814668,4.25157762491333,7.3559790911083,11.4134764417345
2004-11-30,5.59068820857357,5.22909576063991,0.492651034683257,2.12950195159562,4.55063735680127,7.08642614340636
2004-12-31,3.53354685551162,2.58509139871371,-1.65355459696757,3.77310109297641,3.54483912065213,3.62326827854763
2005-01-31,5.03095182572745,9.64588861564839,4.2214807807165,7.30909621640237,5.92906316485841,7.51925408350269
2005-02-28,0.883747471874789,5.79119168113215,13.494759235833,6.05497524529808,2.43544232305707,3.90378013434636
2005-03-31,-1.87897435420196,-7.90634044260221,-6.62861965875399,-0.136264558967616,-2.70371390740987,3.55466439963141
2005-04-30,3.35412349972945,-0.19761049852074,-3.18222845542119,0.641468698981114,4.02575487144246,3.21162576040817
2005-05-31,6.59362046893948,3.48524320150628,3.06957935544705,5.12150182190737,4.57104311301864,4.69370612133471
2005-06-30,4.50295212483722,2.60590026738374,4.39735482853233,2.73647188849263,4.37936262079987,7.64109077366569
2005-07-31,0.391656134794859,0.364974153270909,-1.60703610314971,3.43390961715266,2.49854489247891,2.31059427393796
2005-08-31,4.27516510039448,5.46440728732657,6.38282841383864,7.7958160856269,6.43980696241962,-0.53796923104002
2005-09-30,-0.38524644302224,-6.74752674890528,-6.39711823840524,-0.838455613263116,-1.73112256095706,-2.1253489953196
2005-10-31,7.09971977282892,5.11144708676641,-0.296872032348077,7.51431492514619,5.36775728043316,1.19019974388188
2005-11-30,7.61100776803794,8.70912162003148,8.66272689465566,9.5191819803757,7.70079663096367,10.0948957622377
2005-12-31,3.73961767299967,3.46359906628003,3.15390093871459,3.89238088566368,1.38230757287109,7.8138916284032
2006-01-31,7.97223883166255,-0.614725636807414,3.83410076176112,4.7212724301103,3.9704716727501,3.38843633417492
2006-02-28,8.33413664836569,6.54262800140877,7.66888649692823,2.10646680743271,6.7625882316498,3.09940340833915
2006-03-31,0.963957181701333,-7.01338861798762,5.56758782173865,0.37419469813507,2.12754919567477,7.951904745298
2006-04-30,-8.19928662620699,-3.06884188532595,-13.147143971328,-9.26963292268001,-8.26525860912327,-6.9328930060698
2006-05-31,-0.630281090749645,-1.89541117979912,-3.84677981456714,1.32921900923045,0.494515278627318,-0.779018775827671
2006-06-30,0.642196004382766,-8.65425124935709,-8.21467272692394,-2.05967108122438,-0.980313301168547,1.8486811684192
2006-07-31,1.37934541443628,4.51434062158125,4.98800939614498,2.16861487101614,1.71114435205418,2.99908579399922
2006-08-31,3.28049777849408,7.94534416415544,1.92945491175942,3.51960216151903,5.26044459372469,4.52286448174426
2006-09-30,0.865361398886736,-5.38269051217387,-3.52904401722,2.46099448960306,3.01886326646462,3.46884270968325
2006-10-31,0.98609918044582,-1.09042825643382,2.42469048196628,2.853346435267,2.35969868003683,-2.24576208640673
2006-11-30,8.8309436260061,9.45355135733808,4.2845074214488,8.42209953687091,9.76023771884307,8.84597742222794
2006-12-31,3.61975987879202,7.18869766991909,13.5973169366336,4.06836217333349,3.58203496631448,13.0104179416754
2007-01-31,3.40641466268245,-12.1051603306717,-0.204059895907505,-2.70336081411928,-3.43631023674608,-2.49039160111177
2007-02-28,3.52685714521973,2.63615425788911,2.43455915954759,4.99255018898346,4.40595593544376,9.08233180910053
2007-03-31,3.08690004015262,-2.30914135173117,-0.649319000129637,5.23916291726558,4.6373787053003,11.7119038524609
2007-04-30,3.20457342927718,-0.357739031238122,-2.18434909639614,6.19791569368179,2.16476892280127,-0.21068728775336
2007-05-31,-3.74077835007806,-2.06732363951338,0.269597997343269,-2.65197146315138,-2.91367563056709,-2.98016120795147
2007-06-30,0.17015542468873,-2.08825808142356,-0.371768716258035,-1.9935122712119,-2.21485118184033,-3.62462394410598
2007-07-31,0.754688907703115,-6.80287501810852,-5.26678163585883,-5.52120273766798,-3.0024968710026,-2.2927402024381
2007-08-31,-4.62085055469167,1.1450431641881,6.17586603049183,0.772472321986393,-2.41445778373566,2.07747303798718
2007-09-30,-2.6414725143486,0.340054390015296,-5.67576543836664,-1.69551198591774,-1.41688962729504,-3.52603306933259
2007-10-31,-2.84674453633053,-9.75686702237232,-10.9087586472531,-10.2828507438885,-7.4182486804171,-6.32152269046306
2007-11-30,2.03440615876255,0.945527121764938,-5.77146086254447,-9.81308216276044,-2.39038481288694,2.53074255351535
2007-12-31,-5.69603602916393,-7.80813779367143,-8.52501584467487,-0.795610729244394,-8.65441197393336,-10.1320394503342
2008-01-31,4.84815723550669,11.1152691333732,8.03737812682249,3.69288778983019,7.27463622943735,4.16550830833616
2008-02-29,2.24118981534538,-1.51032601961112,-3.19196464563825,-0.75652573316731,-1.45587420989888,-2.54793228365723
2008-03-31,-1.3030941306985,0.643163908980301,-2.22350697808467,4.21138466562158,1.09584519486716,2.28895922921348
2008-04-30,1.32837925933704,-6.06419612914143,0.897718386248255,0.466681137341845,1.86635836511886,0.290538172725462
2008-05-31,-5.42428050297985,-9.9161787564757,-11.336232871606,-9.05106529687534,-12.2760046299311,-8.61186736871063
2008-06-30,-1.86799236537651,1.24836853002508,-3.90389924656086,0.541618381645209,-0.952314294005593,0.258452930397639
2008-07-31,1.8253182155082,0.864463442433268,2.00623096236183,-0.626857142414519,1.51947378373445,-0.134325855714652
2008-08-31,-7.01207381791315,-14.9157079420662,-12.6177144693759,-11.1562168991759,-12.4490212131183,-11.4541036562477
2008-09-30,-10.0696529748959,-15.0659631037913,-23.0875222465491,-15.6892489176382,-16.4107331181208,-14.1656065206973
2008-10-31,-4.29414512204063,-0.918286080677731,-2.67664386678284,-6.29241555953087,-7.75689503356452,1.39460844345222
2008-11-30,-2.85374097542345,-3.98629895130056,-11.9107750896514,-7.70367357987967,-1.56735950626265,0.116827083228823
2008-12-31,3.25170296973144,16.9058605520829,11.4406586429164,8.72179398271913,3.85536934116997,17.5088820507132
2009-01-31,4.86042409946429,1.27825231724768,2.14371670897042,1.56411729041303,1.49295155210761,1.88649547852812
2009-02-28,0.131252766757458,0.727894356165532,-6.03588734213608,3.1517518579471,1.18321303446694,1.92352129835884
2009-03-31,10.0567909086433,11.4221633310413,16.9682843736584,18.4701434892766,19.9158152789746,11.7740313659526
2009-04-30,2.03428825517539,-0.959325970158443,4.08684339715446,9.37849777526596,7.03624244289902,4.6181934822685
2009-05-31,0.901294627528564,2.1113105898305,0.137769457625883,0.494506844757305,-2.18457099372691,0.580290003789137
2009-06-30,3.99734938571578,-2.09243889476507,-1.35688871644119,-0.0293526059071032,5.49691353889738,6.78794428232015
2009-07-31,1.21702355101959,13.6759838792461,3.89548747366384,5.30966959188519,6.69735893070479,4.5308618725844
2009-08-31,5.89931884072847,12.8825560498378,4.1096257538854,6.49290792540073,5.52293786723543,6.32962029411608
2009-09-30,4.16146447502206,3.33070339504494,-0.780262677494845,1.09543254426365,2.40565166212833,2.14208014287577
2009-10-31,1.47321788644781,6.44477080822753,6.01988404627973,-0.650242268107811,2.07572197049771,1.52280042727398
2009-11-30,1.620058835923,-0.843596547899092,-4.407264639156,2.23109644441653,2.18531109962624,-1.35958805765593
2009-12-31,5.52841624097085,5.42179799105306,10.210500434686,7.92557448122767,4.20807564192862,2.88097072047824
2010-01-31,4.42013512952967,0.377735751400528,-5.26773353618854,0.872134698399494,-0.404054300099439,-2.45357924979381
2010-02-28,5.62027232815728,12.5798806145752,9.92619347810937,7.30598822797987,9.28906387200499,12.6233220463177
2010-03-31,-0.258993183070645,-0.843479491123203,-1.45755260172058,1.60620864010903,1.14896640313465,0.285831775426164
2010-04-30,-2.68296613123465,-12.621214889775,-6.52664778498924,-6.6134829231569,-6.38195545805384,-6.01421572607013
2010-05-31,1.86074837529291,-7.50126223493686,1.98084154120152,-3.50952340978486,-2.18630329978646,-4.45146920641068
2010-06-30,3.26392399905493,-0.397541313699901,-2.75928637094263,0.887662465664655,3.55429869426592,2.92698120330581
2010-07-31,0.710488230488321,-5.24801921929795,-3.89857590422009,-2.8554978796916,-4.79124104980841,-0.395000234723226
2010-08-31,6.80075060420202,10.7517367251874,7.17739462239978,7.18154555712166,9.79712453973736,11.931083676293
2010-09-30,2.3033273458364,-3.52665644366696,0.937420568852942,-2.2004003061563,0.725080546053677,5.27494713440243
2010-10-31,-0.115205832799293,5.80487219011767,0.979868656874648,0.913965377199441,-0.202792717263064,-2.0647584971519
2010-11-30,5.65537568765981,6.67252429784532,-0.982647553555249,5.86875023521554,7.93437776991033,12.1415075267921
2010-12-31,1.15575083340213,3.8402090828209,4.28752840567036,4.3899570960869,-0.269291012119215,3.0902135490929
2011-01-31,-1.77623569782426,-1.22685333096918,-2.20590247014128,-1.27088592745026,-2.86616153592181,-2.7286658250171
2011-02-28,3.48066354317441,5.97825419921856,5.04063240490664,2.60069528171256,5.11884477323945,4.05895213343403
2011-03-31,-1.64902010867772,6.71815551455191,2.91344067286425,4.00600313523011,2.9209207314845,1.42992619697645
2011-04-30,-1.49187607419949,-4.14293808160804,-4.75554841700774,-4.1324796633225,-2.41639961033773,-0.0418556042328264
2011-05-31,-2.51588136551991,-9.14934805154147,-10.241039730337,-1.15953802331105,-4.34489900877788,-4.64581658359089
2011-06-30,-2.37568961925776,-7.15257139971279,1.41535718546823,-3.13622039834131,-4.67729903159806,-2.67338128583335
2011-07-31,-3.23277355150663,-17.7433459493165,-5.9797436759818,-8.44970568274823,-10.1369244125437,-7.10198230913515
2011-08-31,-3.68536816561366,-11.8713715028498,-7.77312560900701,-4.60455087659832,-8.56925969698278,-4.82668094854614
2011-09-30,1.55685004647592,2.37882577637204,-0.404052849661068,2.93058927660061,8.0063162314473,11.2786709372537
2011-10-31,-3.20905145650389,-3.11435446676485,-10.5916734965811,-5.6640128756714,-3.33135678620559,1.79698526119559
2011-11-30,1.95883450451405,7.31336343433181,1.91246151867776,0.932069143879232,1.74483602294678,-0.942836474661041
2011-12-31,3.70484144957799,17.8618865097233,8.60235598214485,8.59323856629611,10.4365482843055,16.0841515018875
2012-01-31,6.9227115835373,-1.25603990015248,7.09496123465351,4.45491336309095,5.29304561756694,5.05106496978482
2012-02-29,-0.39354369186513,-4.00570511686016,-3.0380245021088,2.25533230499481,-0.254114178739961,3.29985473750036
2012-03-31,0.201627408658253,-2.40352474675685,-3.81463199011308,2.97345545215154,-0.231300024611474,1.58636193201507
2012-04-30,-2.56876216993812,-4.41357449662542,-7.87033819393485,-3.69768824624757,-6.69586574783714,-5.75450792432638
2012-05-31,0.190924011471155,-0.815093633147918,-6.37219555143555,-1.9407974360225,-1.17541712409063,-2.66664755853228
2012-06-30,3.0066117637111,-4.59581436168178,0.180577976907519,1.05193107745511,1.53250490986027,2.93159154192124
2012-07-31,-0.297200537128257,-0.793895946199316,-8.64397439006557,-0.831433922715097,-1.22139972523073,-0.0116334690292574
2012-08-31,1.22350025042999,2.16942622204217,0.515359509890793,2.31740499848084,2.13220070822701,7.89620356204643
2012-09-30,0.545759213834733,-3.67530408829427,-7.55373232173963,-5.76074687256138,-2.47359465510239,1.65321487026108
2012-10-31,-0.400066163006596,7.19708842150898,-9.89318890923948,0.091466923495783,1.96258160423968,-2.14936559480831
2012-11-30,0.870559918185242,6.02037702882689,4.26212058671189,1.2610535933278,4.6034424281743,0.360310425861483
2012-12-31,3.29817544265041,12.1730876072389,9.41467470456143,6.05440550227109,5.35168986657829,8.78254375456165
2013-01-31,7.15158230691988,10.8169244214913,-4.18277829284853,6.0721683988621,6.13385497740364,4.92172318989079
2013-02-28,0.427498560453102,-0.196168278300562,4.52850110547274,1.38108825722602,0.216431849431919,4.03707172779993
2013-03-31,3.18985918300076,-6.51136604418605,-5.69257055090758,-1.90279373541314,0.100670653407643,7.41959959058718
2013-04-30,2.409724169773,0.0632495228236644,-4.419865139896,-0.716952504142505,1.6093192330384,6.5542032314872
2013-05-31,-0.371102755903442,-2.98494000058741,-2.81792282606944,-1.47374821852101,-2.58956745705353,1.39619956339421
2013-06-30,5.91162312585599,5.01326858248112,0.845537495494093,2.5089507207524,5.63084427480295,2.21290543937474
2013-07-31,2.13433549949105,9.87392361021095,-2.84351708651105,1.79971808977231,2.10136642861223,9.0538565504689
2013-08-31,2.62177229570376,10.3762046075886,10.8732960035737,7.63438146190584,4.96708213137513,-0.463355765395803
2013-09-30,2.26356643234703,6.77673289985127,1.75166541649413,5.72373585257354,1.35502195144142,2.62009586945211
2013-10-31,2.15198222545709,4.83902678269426,0.507719385344104,1.88473754515879,2.5113710328573,6.01820679737276
2013-11-30,1.50906364084953,0.409025418591535,-0.0459989457365151,2.05472596896956,1.38304771067302,2.58000387784289
2013-12-31,2.26384360686262,2.69139848977427,2.06509321912318,3.85622908288413,1.27928670631535,6.53990366148611
2014-01-31,3.75735539673267,1.89044289666492,-2.53206023225543,1.25129615763298,7.85518569954266,3.46050750985438
2014-02-28,0.770471211911908,-2.89288247157595,1.8379075771284,0.415659565344525,-0.687332776889386,-8.18307844410249
2014-03-31,2.23770406307345,-0.399266380324511,0.546854880426358,0.0871459755152323,2.59787346833067,0.28432756497369
2014-04-30,0.155026409692643,6.65243640996055,1.26931522127173,4.23300162475323,3.90052249564255,5.70744784644268
2014-05-31,-1.00742453872646,1.98293745877168,-1.89704049970306,1.34994358876799,-0.894402413160935,0.637805656372857
2014-06-30,1.57817126407076,-6.17370670676662,1.88110815974911,1.32083134698112,-0.869781840515365,-3.6420183278661
2014-07-31,0.343649926721413,1.43550790753306,-1.36041032920542,-2.76216902856135,-0.47686386664881,-0.0258333716430461
2014-08-31,-0.922757875042172,-3.06574404492971,1.80197190412845,-0.188793988569541,-1.90787039210313,-3.52010428126834
2014-09-30,3.65448137735101,-1.72490666948899,-3.30955304115102,-1.84651915948816,-0.0752599260419271,-2.27407287285303
2014-10-31,2.07923306507805,1.49335410547881,-2.37820049550062,0.528464075585612,2.93333688808956,8.63298839052429
2014-11-30,1.93315899889863,1.17406806623487,-1.4170585077372,0.763421948571335,1.65183988236184,-0.748860626885323
2014-12-31,3.90510684272445,8.0680152888089,5.38598034551215,2.04145525575853,5.47413175062383,9.35280262884181
2015-01-31,6.66872159727937,7.78074823863559,9.11102656312155,6.63977133093009,10.2605261900006,12.3876970714295
2015-02-28,-1.00368306663587,-0.132813743084778,-0.675346477430779,2.23576819959625,0.383982090426816,3.58950640282634
2015-03-31,-0.598611051731614,-2.17968920941127,0.758846114663535,4.58326712340266,2.53270884351776,2.72294560029626
2015-04-30,-0.375981575671294,-1.19837975575855,6.6054675968903,2.63664758137019,1.33058750168376,7.52627258617913
2015-05-31,-2.647675480831,-7.59358458897917,1.65631327030665,-4.55549075252162,-6.07898783720549,-3.20010447209852
2015-06-30,1.9410452451884,3.1097095617193,-1.86144261246609,4.67524963949754,6.57037919434579,7.54350295366599
2015-07-31,-3.14050498786282,-7.29196359290292,-1.37055017720495,-5.47125798322335,-4.04039812692071,-3.39853468474151
2015-08-31,1.7658083128882,-9.48924208585564,-2.99399667163079,-0.519864718875798,-2.28306335580995,-2.45769048524058
2015-09-30,0.992009094784212,4.86018835802629,1.2029347462345,5.82795107933349,7.93535054249725,9.76601295359901
2015-10-31,-0.152039882656035,1.98642089239749,3.76901192099981,5.02356195116216,6.10408107081602,5.54833526989506
2015-11-30,-1.58138444709042,-1.84017365407299,3.52795707084472,2.03165837066642,0.680128250995548,1.88644004913534
2015-12-31,-1.17973286620021,-10.246502928817,-6.34810212737986,-2.45702881915758,-6.94438862223981,-4.89728103036443
2016-01-31,1.12383919181047,-5.14842680901669,-2.13860651338228,-2.3085734796302,1.91691444324106,-6.24469355121572
2016-02-29,2.89974057601099,5.03776825048578,0.520868167751343,3.66319659400971,4.63283364142984,-0.65604610915884
2016-03-31,0.49025204052111,-2.9193041708911,3.73913154764875,2.21671608877353,0.769381928834333,-1.55010372970587
2016-04-30,0.933571344807483,-4.46667122970858,-0.710073359192418,4.36358780694317,3.72441416693155,5.84375836612754
2016-05-31,-0.1800148538354,-7.05947166218976,-3.53950013896177,-2.12303722821779,-2.80511870901335,-5.07593948108764
2016-06-30,4.01182591538377,10.0470119127922,5.29517296441674,10.2092748678279,8.31098749685417,14.5228870863763
2016-07-31,2.04814629270907,2.49599137810686,5.22549683610457,7.69699414186062,4.30979231605483,7.16655389763925
2016-08-31,1.55271981391,0.687962740597347,0.128309790507037,2.67187819024002,2.24525660281953,5.02962932705011
2016-09-30,-1.80647737845593,-11.7810042938078,3.20847519887052,-2.22334666970723,-2.187885056487,-0.210270130355108
2016-10-31,0.128248069272454,0.692183132023885,1.21472280986692,3.57428333758437,0.687691513732312,2.60572379525633
2016-11-30,0.0335402114482296,-0.628079382163261,1.03962936156346,3.41351542078737,3.1775560534922,2.65930011927804
2016-12-31,-0.385946955580834,5.93990324347892,3.97156708794797,3.07385546295277,2.47039187850337,8.98365423845175
2017-01-31,2.33567732820015,4.02540556910109,4.94924922207209,3.52432848220524,3.8011973967048,4.26451155805617
2017-02-28,1.03600236183736,-0.920023433121559,-3.89370466480908,-1.23637182960562,0.119363371290361,0.688670906690316
2017-03-31,1.69528731257266,0.96536680427173,1.55370126422077,1.58963726122577,5.34875673836131,3.20221954335633
2017-04-30,2.70146815338645,0.590382913797011,-2.10694919659456,2.48394223244324,1.70628268527842,9.46344183522291
2017-05-31,0.382588031588699,4.53200613347588,0.251090589965671,1.75931205690037,-0.545090944634802,4.0927213540514
2017-06-30,1.23976904684262,-3.84370233438296,1.26310846874703,-1.83592571895826,-2.26892065510731,-3.87197004343852
2017-07-31,0.476074468746064,-1.18874101050558,1.35958524683888,0.717075134524746,-1.78213726916415,3.82453616718903
2017-08-31,3.6639016795793,3.37045509683602,3.09554677935725,7.55239041222531,4.12488927444441,-0.0547805654516076
2017-09-30,-2.28383220353031,-1.99583478440276,-1.64691646725959,0.297923590675328,0.480437987281368,-1.07304022680677
2017-10-31,-1.20968347288945,-2.56767903672978,-7.72676408498571,-5.04336408870851,-3.36428987089721,-7.83277665649595
2017-11-30,-0.924938363806319,-6.27187700639735,-6.44418526020205,-0.0455585423240586,-0.00586742141016666,-0.0478293851001438
2017-12-31,2.17628297249822,1.06931448457254,3.43079599259811,3.30502764440923,1.86106936993036,11.5253747057297
2018-01-31,1.21353691898723,-0.349666155215107,-0.826680432476397,-0.188022458488127,-2.55915950594203,-4.07170898299369
2018-02-28,1.54338859232043,-3.88399805565346,-3.46217894531658,0.497440021376636,-1.95515319422767,-6.31953124003844
2018-03-31,1.50619903700785,4.51819662052676,0.837993815952738,4.94334921587064,6.17909506134471,15.4761483851465
2018-04-30,-0.126188758497909,0.0111794953122736,-5.20174028417704,-0.342635146436411,2.1885399320979,10.73319484332
2018-05-31,1.62930056172365,-0.622872423180446,0.794616132079794,2.51413050761577,-0.821772858888165,-6.7317203924245
2018-06-30,3.34702659987917,6.41332871747418,2.52564118066732,2.24978783032427,4.55146582541481,11.1728404137096
2018-07-31,0.237417104557371,-1.14661153755018,0.451730157371817,1.32790081660393,2.91034216145481,0.802594805734257
2018-08-31,0.055199553146304,2.76491582088064,4.67294117663451,0.00485003139903139,0.171270412387,-0.72057654827308
2018-09-30,-3.4068623164972,-12.0382665219691,-5.10304579598851,-4.89145161563522,-5.60527299909132,-8.11671811319481
2018-10-31,-0.774653802846207,-9.4679045100429,-4.03633802778774,-4.14837695729972,-2.21779341228015,2.44399839357307
2018-11-30,2.00768910626703,-10.0947383951723,-6.8901045594567,-3.388103537046,-5.16877813102973,-6.77735655567539
2018-12-31,4.38276199816625,3.43445215908359,6.15707280244482,6.52467600987443,7.00582426453933,9.56410655108952
2019-01-31,4.87296213690317,-0.607475915237361,-4.18270049434176,4.44516479349802,4.16037631138789,7.39273291371042
2019-02-28,1.83498037960051,1.33026729938797,2.91001343605935,0.0295924016024652,1.38351275758225,-2.17402786288377
2019-03-31,0.704985524698245,0.473684184670123,-3.39194890290872,3.12513576367453,6.18603361445618,5.0069814487617
2019-04-30,3.36963346576597,3.75955210754319,-1.36946295700955,-4.07751807228784,-1.77980865595736,1.14564547491581
2019-05-31,1.95110624175161,7.68784598242184,-2.79307361432268,3.03469890548024,4.43080333628682,0.0466681201546931
2019-06-30,5.55899046317746,3.70835783542103,1.20670816127453,1.24260146661147,1.02656267977321,7.8412956134762
2019-07-31,0.453132050301231,-5.3352416824462,-2.00359314595343,-4.34028917304405,-2.15368067900538,-3.64667300553849
