gvkey,permno,sic,ret,exchcd,shrcd,date,ffi49,lag_me,log_me,rank_me,rank_bm,rank_mom12m,rank_mom1m,rank_beta,rank_turn,rank_roa,rank_ep,rank_cfp,rank_sp,rank_gma,rank_cinvest,rank_lev,rank_sgr,rank_ato,rank_noa,rank_roe,rank_agr,rank_bm_ia,xret
10,10,1000,0.0076335877862594,1,10,2015-04-30,1,123984131.25,18.618446485482213,0.1027190332326284,0.1393939393939394,0.5053956834532374,0.18042813455657492,0.46645367412140576,0.7734138972809668,0.06624605678233439,0.03785488958990536,0.9748427672955975,0.8927444794952681,0.22149837133550487,0.6905537459283387,0.9873817034700315,0.4753521126760563,0.5236593059936908,0.25732899022801303,0.8664495114006515,0.4647887323943662,0.10410094637223975,0.0076335877862594
10,10,1000,0.0530303030303032,1,10,2015-05-29,1,121867687.5,18.688421538558924,0.11526479750778816,0.134375,0.505281690140845,0.46540880503144655,0.45394736842105265,0.5327102803738317,0.06818181818181818,0.03571428571428571,0.9675324675324676,0.8896103896103896,0.22972972972972974,0.6824324324324325,0.9869706840390879,0.475,0.5162337662337663,0.2635135135135135,0.8581081081081081,0.475,0.11038961038961038,0.0530303030303032
10,10,1000,-0.1223021582733814,1,10,2015-06-30,1,130700831.25,18.553983118166673,0.11538461538461539,0.142433234421365,0.05190311418685121,0.7725856697819314,0.5080385852090032,0.5355029585798816,0.06542056074766354,0.037383177570093455,0.9657320872274143,0.8909657320872274,0.2247557003257329,0.6938110749185668,0.9875,0.2807017543859649,0.5171339563862928,0.25732899022801303,0.8631921824104235,0.29473684210526313,0.11838006230529595,-0.1223021582733814
10,10,1000,-0.1557377049180326,1,10,2015-07-31,1,114259543.75,18.410274996462782,0.07514450867052024,0.1536231884057971,0.03985507246376811,0.12349397590361445,0.4803921568627451,0.5780346820809249,0.06769230769230769,0.03076923076923077,0.9753086419753086,0.9107692307692308,0.2168284789644013,0.7055016181229773,0.9907120743034056,0.28214285714285714,0.5076923076923077,0.24919093851132687,0.8737864077669902,0.2892857142857143,0.09846153846153846,-0.1557377049180326
10,10,1000,-0.2155339805825242,1,10,2015-08-31,1,98964820.5,18.142093626723312,0.07267441860465117,0.2303206997084548,0.04285714285714286,0.02040816326530612,0.4786885245901639,0.5901162790697675,0.06521739130434782,0.015527950310559006,0.9750778816199377,0.9316770186335404,0.22875816993464052,0.6993464052287581,0.9875,0.2815884476534296,0.5124223602484472,0.2581699346405229,0.8627450980392157,0.2924187725631769,0.08385093167701864,-0.2155339805825242
10,10,1000,-0.1212871287128712,1,10,2015-09-30,1,75685233.0,18.027646894471243,0.06744868035190615,0.2529411764705882,0.018050541516245487,0.026470588235294117,0.5377049180327869,0.2961876832844575,0.06896551724137931,0.0219435736677116,0.9811320754716981,0.9373040752351097,0.22772277227722773,0.6963696369636964,0.9905362776025236,0.2872727272727273,0.5172413793103449,0.2607260726072607,0.8646864686468647,0.29454545454545455,0.06896551724137931,-0.1212871287128712
10,10,1000,-0.0422535211267605,1,10,2015-10-30,1,67500589.86,18.010153737023725,0.06528189910979229,0.19940476190476192,0.017985611510791366,0.10149253731343283,0.5481727574750831,0.516320474777448,0.06984126984126984,0.022222222222222223,0.9744408945686901,0.9365079365079365,0.22483221476510068,0.7046979865771812,0.9935897435897436,0.2814814814814815,0.5238095238095238,0.2550335570469799,0.8691275167785235,0.2814814814814815,0.06031746031746032,-0.0422535211267605
10,10,1000,0.2794117647058822,1,10,2015-11-30,1,66330059.4,18.272595345263117,0.08238636363636363,0.15669515669515668,0.020618556701030927,0.08908045977011494,0.48484848484848486,0.9772727272727273,0.0729483282674772,0.02735562310030395,0.9695121951219512,0.9209726443768997,0.22756410256410256,0.6955128205128205,0.9938837920489296,0.2852112676056338,0.5227963525835866,0.26282051282051283,0.8589743589743589,0.2887323943661972,0.08206686930091185,0.2794117647058822
10,10,1000,-0.0643678160919538,1,10,2015-12-30,1,86235746.76,18.22295790887721,0.07932011331444759,0.17329545454545456,0.043333333333333335,0.9428571428571428,0.8099415204678363,0.943342776203966,0.07272727272727272,0.024242424242424242,0.9724770642201835,0.9333333333333333,0.2282958199356913,0.6977491961414791,0.9969325153374233,0.2852112676056338,0.5212121212121212,0.26366559485530544,0.864951768488746,0.2852112676056338,0.08181818181818182,-0.0643678160919538
10,10,1000,-0.0737100737100737,1,10,2016-01-29,1,82059726.24,18.29496389523161,0.07692307692307693,0.21937321937321938,0.06228373702422145,0.16034985422740525,0.7904191616766467,0.9316239316239316,0.3857566765578635,0.7240356083086054,0.9648093841642229,0.8694362017804155,0.0975609756097561,0.8323170731707317,0.9941348973607038,0.2508833922261484,0.5341246290801187,0.14634146341463414,0.9573170731707317,0.2049469964664311,0.14540059347181009,-0.0737100737100737
10,10,1000,0.039787798408488,1,10,2016-02-29,1,88186451.25,18.348524903548984,0.08547008547008547,0.19373219373219372,0.06920415224913495,0.41714285714285715,0.7634730538922155,0.8091168091168092,0.3898809523809524,0.7202380952380952,0.9648093841642229,0.8660714285714286,0.10091743119266056,0.8287461773700305,0.9941348973607038,0.24381625441696114,0.5327380952380952,0.1529051987767584,0.9571865443425076,0.2049469964664311,0.14285714285714285,0.039787798408488
10,10,1000,0.1326530612244898,1,10,2016-03-31,1,93038589.28,18.69784081251458,0.10315186246418338,0.1346704871060172,0.10238907849829351,0.6829971181556196,0.7957957957957958,0.8968481375358166,0.39039039039039036,0.6996996996996997,0.9644970414201184,0.8198198198198198,0.10493827160493827,0.8271604938271605,0.9940828402366864,0.24028268551236748,0.5315315315315315,0.15432098765432098,0.9567901234567902,0.1978798586572438,0.17717717717717718,0.1326530612244898
10,10,1000,0.2049549549549547,1,10,2016-04-29,1,131937754.5,18.877486520925892,0.1295774647887324,0.10985915492957747,0.1917808219178082,0.8853868194842407,0.8244047619047619,0.8845070422535212,0.39644970414201186,0.6834319526627219,0.9444444444444444,0.7988165680473372,0.1033434650455927,0.8267477203647416,0.9941520467836257,0.23859649122807017,0.5295857988165681,0.15501519756838905,0.9574468085106383,0.2,0.21597633136094674,0.2049549549549547
10,10,1000,0.1682242990654205,1,10,2016-05-31,1,157902217.2,19.066513349250886,0.1457142857142857,0.1,0.29605263157894735,0.9538904899135446,0.8727272727272727,0.88,0.3970149253731343,0.6746268656716418,0.9525222551928784,0.7731343283582089,0.10429447852760736,0.8220858895705522,0.9910979228486647,0.25,0.5313432835820896,0.15644171779141106,0.9570552147239264,0.2089041095890411,0.23880597014925373,0.1682242990654205
10,10,1000,-0.04,1,10,2016-06-30,1,190757462.5,19.01353357856225,0.13850415512465375,0.10803324099722991,0.3867924528301887,0.9195402298850575,0.8656716417910447,0.9168975069252078,0.39941690962099125,0.6822157434402333,0.943952802359882,0.7842565597667639,0.10703363914373089,0.8195718654434251,0.9941002949852508,0.24834437086092714,0.5306122448979592,0.1559633027522936,0.9571865443425076,0.2052980132450331,0.2303206997084548,-0.04
10,10,1000,0.2333333333333334,1,10,2016-07-29,1,180914224.4,19.189262808143773,0.1362397820163488,0.04632152588555858,0.8242811501597445,0.44321329639889195,0.8545994065281899,0.9046321525885559,0.3994252873563218,0.6752873563218391,0.9444444444444444,0.7844827586206896,0.10909090909090909,0.8181818181818182,1.0,0.24916943521594684,0.5258620689655172,0.15757575757575756,0.9545454545454546,0.2059800664451827,0.22701149425287356,0.2333333333333334
10,10,1000,0.0135135135135133,1,10,2016-08-31,1,215670601.4,19.206917187633206,0.13709677419354838,0.04838709677419355,0.9111111111111111,0.9135135135135135,0.8391812865497076,0.9059139784946236,0.3937677053824363,0.6685552407932012,0.9393063583815029,0.7790368271954674,0.10778443113772455,0.8203592814371258,1.0,0.24752475247524752,0.5240793201133145,0.15269461077844312,0.9550898203592815,0.20132013201320131,0.23229461756373937,0.0135135135135133
10,10,1000,0.1133333333333332,1,10,2016-09-30,1,219511940.5,18.96520440334605,0.12096774193548387,0.053763440860215055,0.9463722397476341,0.3870967741935484,0.7844827586206896,0.8655913978494624,0.39660056657223797,0.6855524079320113,0.9566473988439307,0.7988668555240793,0.10479041916167664,0.8233532934131736,1.0,0.24509803921568626,0.5240793201133145,0.15269461077844312,0.9580838323353293,0.20261437908496732,0.2096317280453258,0.1133333333333332
10,10,1000,-0.0419161676646706,1,10,2016-10-31,1,172378707.7,18.918528177758837,0.128686327077748,0.08602150537634409,0.9620253164556962,0.8783783783783784,0.7363896848137536,0.8766756032171582,0.3898305084745763,0.6779661016949152,0.9508670520231214,0.8163841807909604,0.10479041916167664,0.8233532934131736,0.991304347826087,0.2435064935064935,0.5254237288135594,0.1497005988023952,0.9580838323353293,0.2012987012987013,0.2033898305084746,-0.0419161676646706
10,10,1000,0.01875,1,10,2016-11-30,1,164517610.6,18.93622813182416,0.12162162162162163,0.0921409214092141,0.934984520123839,0.38315217391304346,0.7556179775280899,0.9081081081081082,0.3942857142857143,0.6914285714285714,0.9533527696793003,0.82,0.10606060606060606,0.8212121212121212,0.9941520467836257,0.24671052631578946,0.5285714285714286,0.15151515151515152,0.9575757575757575,0.20394736842105263,0.19714285714285715,0.01875
10,10,1000,-0.0122699386503066,1,10,2016-12-30,1,167455488.2,18.94269681643612,0.11873350923482849,0.08994708994708994,0.93993993993994,0.6532258064516129,0.7060439560439561,0.7994722955145118,0.39215686274509803,0.680672268907563,0.9484240687679083,0.8151260504201681,0.10479041916167664,0.8233532934131736,0.9913793103448276,0.24115755627009647,0.5322128851540616,0.1467065868263473,0.9580838323353293,0.19614147909967847,0.19607843137254902,-0.0122699386503066
10,10,1000,0.0931677018633541,1,10,2017-01-31,1,168542216.0,19.067093578624615,0.11733333333333333,0.06666666666666667,0.950920245398773,0.26737967914438504,0.6731301939058172,0.8586666666666667,0.6368563685636857,0.9105691056910569,0.9560439560439561,0.9024390243902439,0.21787709497206703,0.7402234636871509,0.9917582417582418,0.7924528301886793,0.7560975609756098,0.26256983240223464,0.8910614525139665,0.7924528301886793,0.14363143631436315,0.0931677018633541
10,10,1000,0.0454545454545451,1,10,2017-02-28,1,190868177.7,19.088661412774474,0.10933333333333334,0.064,0.9298780487804879,0.8475935828877005,0.6416666666666667,0.76,0.6368563685636857,0.907859078590786,0.9559228650137741,0.8915989159891599,0.2184873949579832,0.7394957983193278,0.9917355371900827,0.789308176100629,0.7560975609756098,0.26330532212885155,0.8907563025210085,0.789308176100629,0.14363143631436315,0.0454545454545451
10,10,1000,-0.2771739130434781,1,10,2017-03-31,1,195029505.0,18.7434715689945,0.08994708994708994,0.09788359788359788,0.7552870090634441,0.5904255319148937,0.6410958904109589,0.8809523809523809,0.6361185983827493,0.9245283018867925,0.9697802197802198,0.9164420485175202,0.21787709497206703,0.7374301675977654,0.9917582417582418,0.7925696594427245,0.7574123989218329,0.26256983240223464,0.8910614525139665,0.7894736842105263,0.11859838274932614,-0.2771739130434781
10,10,1000,0.0751879699248121,1,10,2017-04-28,1,138097645.5,18.84267466974933,0.09523809523809523,0.07936507936507936,0.5718562874251497,0.007978723404255319,0.8191780821917808,0.6825396825396826,0.6324324324324324,0.9243243243243243,0.9696132596685083,0.9135135135135135,0.21629213483146068,0.7415730337078652,1.0,0.7901234567901234,0.7567567567567568,0.2612359550561798,0.8904494382022472,0.7870370370370371,0.12162162162162163,0.0751879699248121
10,10,1000,-0.1328671328671329,1,10,2017-05-31,1,152499926.15,18.665931230311113,0.0868421052631579,0.09736842105263158,0.18604651162790697,0.7299465240641712,0.782608695652174,0.7394736842105263,0.6378378378378379,0.9297297297297298,0.9806629834254144,0.9216216216216216,0.21971830985915494,0.7408450704225352,1.0,0.793939393939394,0.7567567567567568,0.2647887323943662,0.8901408450704226,0.793939393939394,0.11351351351351352,-0.1328671328671329
10,10,1000,-0.0967741935483872,1,10,2017-06-30,1,127794138.0,18.584759190021778,0.08443271767810026,0.10554089709762533,0.11764705882352941,0.06233062330623306,0.7932960893854749,0.7678100263852242,0.6263736263736264,0.9313186813186813,0.9831460674157303,0.9230769230769231,0.2276657060518732,0.7348703170028819,1.0,0.7938461538461539,0.7527472527472527,0.2680115273775216,0.8876080691642652,0.7938461538461539,0.1043956043956044,-0.0967741935483872
10,10,1000,-0.0178571428571427,1,10,2017-07-31,1,117830674.5,18.6032428355655,0.08375634517766498,0.09137055837563451,0.06744868035190615,0.07105263157894737,0.8194444444444444,0.8553299492385786,0.6223404255319149,0.9281914893617021,0.9782608695652174,0.925531914893617,0.22752808988764045,0.7331460674157303,1.0,0.7957317073170732,0.7473404255319149,0.2696629213483146,0.8848314606741573,0.7957317073170732,0.10904255319148937,-0.0178571428571427
10,10,1000,0.0909090909090908,1,10,2017-08-31,1,120028867.65,18.697114959641947,0.08607594936708861,0.0759493670886076,0.13119533527696792,0.5215189873417722,0.7658402203856749,0.7746835443037975,0.6286472148541115,0.9310344827586207,0.978319783197832,0.9230769230769231,0.226890756302521,0.7338935574229691,1.0,0.7963525835866262,0.7453580901856764,0.2689075630252101,0.8851540616246498,0.7963525835866262,0.10610079575596817,0.0909090909090908
10,10,1000,0.125,1,10,2017-09-29,1,131842021.85,18.823072529238313,0.0906801007556675,0.0654911838790932,0.12285714285714286,0.9345088161209067,0.779291553133515,0.8387909319899244,0.6253298153034301,0.9287598944591029,0.9730458221024259,0.9182058047493403,0.22562674094707522,0.7353760445682451,1.0,0.7910447761194029,0.7440633245382586,0.26740947075208915,0.8857938718662952,0.7910447761194029,0.11345646437994723,0.125
10,10,1000,0.0074074074074073,1,10,2017-10-31,1,149539709.25,18.83562070883771,0.09438775510204081,0.04846938775510204,0.1642651296829971,0.8772378516624041,0.771117166212534,0.7168367346938775,0.6229946524064172,0.9278074866310161,0.9699453551912568,0.9197860962566845,0.2288135593220339,0.731638418079096,1.0,0.7891566265060241,0.7433155080213903,0.268361581920904,0.8870056497175142,0.7921686746987951,0.10962566844919786,0.0074074074074073
10,10,1000,-0.0073529411764705,1,10,2017-11-30,1,151427982.8,18.82956986077986,0.09523809523809523,0.047619047619047616,0.16905444126074498,0.5575447570332481,0.7845744680851063,0.6165413533834586,0.6216931216931217,0.9312169312169312,0.9703504043126685,0.9232804232804233,0.22752808988764045,0.7303370786516854,1.0,0.7940298507462686,0.7380952380952381,0.2640449438202247,0.8876404494382022,0.7910447761194029,0.1111111111111111,-0.0073529411764705
10,10,1000,0.0370370370370369,1,10,2017-12-29,1,150514481.6,18.879601636230706,0.11194029850746269,0.04477611940298507,0.24147727272727273,0.6867167919799498,0.7923076923076923,0.7039800995024875,0.6210526315789474,0.9263157894736842,0.9568733153638814,0.9078947368421053,0.22752808988764045,0.7275280898876404,1.0,0.7946428571428571,0.7421052631578947,0.2640449438202247,0.8876404494382022,0.7886904761904762,0.12631578947368421,0.0370370370370369
10,10,1000,0.0542857142857142,1,10,2018-01-31,1,158236552.05,18.903208960827087,0.09438775510204081,0.10485933503836317,0.22123893805309736,0.7757731958762887,0.8037135278514589,0.7091836734693877,0.4394736842105263,0.7868421052631579,0.9315789473684211,0.8605263157894737,0.46216216216216216,0.8297297297297297,0.9868073878627969,0.21492537313432836,0.8710526315789474,0.3837837837837838,0.8432432432432433,0.1701492537313433,0.2131578947368421,0.0542857142857142
10,10,1000,0.1463414634146342,1,10,2018-02-28,1,162016535.8,19.063556617086558,0.10886075949367088,0.08121827411167512,0.35103244837758113,0.6915167095115681,0.7973333333333333,0.8784810126582279,0.44502617801047123,0.774869109947644,0.905511811023622,0.8272251308900523,0.46216216216216216,0.8297297297297297,0.9842105263157894,0.21492537313432836,0.8743455497382199,0.3810810810810811,0.8405405405405405,0.1701492537313433,0.23821989528795812,0.1463414634146342
10,10,1000,-0.1134751773049645,1,10,2018-03-29,1,190194276.78,18.93800155413161,0.10178117048346055,0.10459183673469388,0.6666666666666666,0.9669211195928753,0.8293333333333334,0.6692111959287532,0.4461942257217848,0.7769028871391076,0.9078947368421053,0.84251968503937,0.4594594594594595,0.8324324324324325,0.9841688654353562,0.21726190476190477,0.8766404199475065,0.3810810810810811,0.8432432432432433,0.17261904761904762,0.2335958005249344,-0.1134751773049645
10,10,1000,0.0026666666666665,1,10,2018-04-30,1,167752720.98,18.96275200172105,0.1065989847715736,0.07124681933842239,0.5743440233236151,0.09743589743589744,0.7063492063492064,0.4137055837563452,0.4394736842105263,0.7710526315789473,0.9026315789473685,0.8447368421052631,0.46195652173913043,0.8260869565217391,0.9868073878627969,0.21726190476190477,0.8710526315789474,0.38315217391304346,0.8396739130434783,0.17559523809523808,0.22894736842105262,0.0026666666666665
10,10,1000,-0.0664893617021277,1,10,2018-05-31,1,171956483.82,18.90510364502688,0.10416666666666667,0.08616187989556136,0.6617210682492581,0.2777777777777778,0.6483516483516484,0.5989583333333334,0.44565217391304346,0.7663043478260869,0.9128065395095368,0.8505434782608695,0.4717514124293785,0.8305084745762712,0.9863387978142076,0.22629969418960244,0.8831521739130435,0.3870056497175141,0.8418079096045198,0.1834862385321101,0.21195652173913043,-0.0664893617021277
10,10,1000,0.0797720797720797,1,10,2018-06-29,1,162323796.96,18.985333757452402,0.10152284263959391,0.08673469387755102,0.861271676300578,0.15608465608465608,0.5785123966942148,0.7106598984771574,0.45135135135135135,0.7675675675675676,0.9054054054054054,0.8432432432432433,0.4715909090909091,0.8267045454545454,0.9864130434782609,0.2289156626506024,0.8864864864864865,0.38920454545454547,0.8409090909090909,0.18674698795180722,0.22702702702702704,0.0797720797720797
10,10,1000,-0.1134564643799472,1,10,2018-07-31,1,175883738.4,18.87454641780667,0.1037037037037037,0.10669975186104218,0.6876790830945558,0.8914141414141414,0.5162162162162162,0.7135802469135802,0.44919786096256686,0.7834224598930482,0.9234828496042217,0.8582887700534759,0.4704225352112676,0.828169014084507,0.9840848806366048,0.22522522522522523,0.8850267379679144,0.38591549295774646,0.8422535211267606,0.18618618618618618,0.20320855614973263,-0.1134564643799472
