"month","factor1","factor2","factor3"
2010-01-29,-0.00119219438811854,0.029451658952447,0.0260008015037059
2010-02-26,-0.00567623100449673,0.00712999699227516,-0.0112086823724892
2010-03-31,0.0215502759286889,0.0367745365599712,0.0718816916257968
2010-04-30,0.00964696679486436,0.00118607649353259,0.00944786007525216
2010-05-31,-0.0249052968728932,0.00846278711981918,-0.0621793348601333
2010-06-30,-0.0167605756866115,-0.0186905677755261,-0.0264180758206212
2010-07-30,0.0340862438512947,0.00142773074179635,0.0209020949570262
2010-08-31,-0.0128552564981935,-0.0125107196154778,-0.0203258969754071
2010-09-30,0.0413734107298692,0.0482072606981585,0.0947303195335356
2010-10-29,-0.00579310830093108,0.00492333313060701,0.0137283433280494
2010-11-30,-0.00393404801610236,0.00390229014304702,-0.0113609338824234
2010-12-30,0.0375680419625134,0.0442749777456159,0.0884727565558492
2011-01-31,0.00617889930418148,0.0139462310652597,-0.0206284082535831
2011-02-28,-0.00179901971787789,-0.0134007030406196,-0.0126023022538118
2011-03-31,0.0131088862600556,0.0174400206803213,0.041762076790917
2011-04-29,-0.00231642933787194,0.027521778598069,0.0190484319671334
2011-05-31,-0.00729085472334991,0.00606166749764719,-0.0120387636021956
2011-06-30,-0.0222024974695205,-0.00973686971693205,-0.0330447388455088
2011-07-29,-0.00819937198588245,-0.0180336639244907,-0.0470535465479035
2011-08-31,-0.0390319464584608,-0.0242071898610897,-0.0990154062728957
2011-09-30,-0.0286329014506714,-0.0362015494345211,-0.0719397996011319
2011-10-31,0.0471998607120211,0.0082418402224563,0.0536628434182002
2011-11-30,-0.00484980025069674,-0.030506118906468,-0.0302380198055604
2011-12-30,0.00665307409205909,-0.0053543564980734,0.013748524845102
2012-01-31,0.0458013406843283,0.0625482501196205,0.0585739247010653
2012-02-29,0.0409660093456501,0.0143050132857214,0.0353565854619253
2012-03-30,-0.00994972701061408,0.000639634131091381,-0.0110499094251554
2012-04-30,-0.00955458739256621,-0.00891220816616476,-0.01642339781829
2012-05-31,-0.0231665053201231,-0.00517148690408981,-0.0377803989648118
2012-06-29,0.00584925730929899,-0.0058410522338847,-0.00874598196057454
2012-07-31,0.0322564738344488,0.00197446018468063,0.0161011397541723
2012-08-31,-0.00268368295094866,0.00343664263953972,-0.022970588222036
2012-09-28,0.0253157950497531,0.00623560646180722,0.0304391443535603
2012-10-31,0.00487742693435808,-0.0117574670169503,-0.0261821097646931
2012-11-30,0.00884312627526304,-0.0186719679292779,0.00260490465574697
2012-12-28,0.0193797225634504,0.0103206148777274,0.0331210773391037
2013-01-31,0.0461553345564685,0.0134403022209381,0.0650183541490107
2013-02-28,0.0232356275645375,0.0495970652746279,0.0642337177632686
2013-03-28,-0.00596487938933876,0.014314674298957,0.00832381060026293
2013-04-30,0.039099977158566,0.0320881859616541,0.0955813578491694
2013-05-31,-0.00548214394906193,0.0231707578731048,0.0160026505502146
2013-06-28,-0.00847361935927467,-0.0242742821007665,-0.0283024269894174
2013-07-31,0.0138983194218922,0.0265387344503945,0.0652046291257309
2013-08-30,0.0051936920171262,0.0125258960000558,0.0259714602536766
2013-09-30,0.0104235804951605,0.0255803774793865,0.0354234746920979
2013-10-31,0.0115777516098597,-0.000482537888661858,0.0255927633055383
2013-11-29,0.0155320049214716,-0.00728910041611119,0.0447875566252894
2013-12-30,0.0154357069593419,0.00476899482344265,0.0167103050430158
2014-01-31,-0.0164602149332255,0.00778735915112654,0.00101374319699126
2014-02-28,0.0244124879912665,0.0139437356466163,0.0300353001051646
2014-03-31,0.00601643715359359,0.00144400180336943,-0.0245996041475839
2014-04-30,0.0140410123838843,0.00897693007166418,0.0190675497991543
2014-05-30,0.0254193851854701,0.00825592664136713,0.0213053178225048
2014-06-30,-0.00992371359007972,0.0114212005661027,0.012549490247336
2014-07-31,-0.00191569803400315,0.0177011800512023,-0.0214269838356459
2014-08-29,0.000529211910999972,-0.00290438640470639,-0.00079417301285866
2014-09-30,-0.014283161427776,-0.0232079628594332,-0.0343886247773373
2014-10-31,0.00787837767956278,-0.0195283990412274,-0.0217101290016556
2014-11-28,0.0191807079979392,0.017927415085207,0.0449756498993291
2014-12-30,0.00545559610771987,-0.00726321147855026,-0.0194415412042648
2015-01-30,0.0205183956975282,0.0294118971513927,0.0614282827796857
2015-02-27,0.0267518035699878,0.0360064568788444,0.0731132011023005
2015-03-31,0.00721926092244336,0.0402474290574519,-0.00896479413448782
2015-04-30,0.00903990965405218,0.00988746434377804,0.00948998808385634
2015-05-29,-0.0119492892698686,-0.00664250108675109,-0.000204774997544536
2015-06-30,-0.0208892852086508,-0.0401806138979196,-0.0544932394638522
2015-07-31,0.0161182917940941,0.0191432869494133,0.0594305265621821
2015-08-31,-0.0155202359838978,-0.0172560631759904,-0.0388058495114298
2015-09-30,-0.0131095431826275,-0.0178001756941572,-0.0271452057439807
2015-10-30,0.0378767797214744,0.0323927669974927,0.0873647038835296
2015-11-30,0.0113653939303393,0.0061955053999296,0.025622522478757
2015-12-30,-0.00140602359110232,0.00602560995137696,-0.00384449301143671
2016-01-29,-0.0175608908541702,-0.00557520025227906,-0.0321814999393017
2016-02-29,0.0191786096081186,0.00861617603660578,0.0351021176692591
2016-03-31,0.0149978241254708,0.00910685374025806,0.0293280662229519
2016-04-29,0.00636321250585759,0.00435324914843128,0.00781385037169629
2016-05-31,0.0126723738748178,-0.00498859198845637,0.0217094381843524
2016-06-30,-0.0118053244538714,-0.0221279715450514,-0.0261924157327769
2016-07-29,0.0167802077982795,0.0460808726773398,0.0609430033150728
2016-08-31,0.0141499435623573,0.0262947225374112,0.0353344818624804
2016-09-30,0.00726985942546779,-0.0130399398362149,0.00779163431767152
2016-10-31,-0.022204818147095,-0.02361022118603,-0.0312685689564811
2016-11-30,0.00133764387741921,0.0150705407960863,0.00138158213741382
2016-12-30,0.0235790581558315,0.000394267138275135,0.0303634565924471
2017-01-31,0.000392576448731296,0.0224760440186553,0.0118797132980125
2017-02-28,0.0137294212202497,0.033016233558159,0.0258883742740892
2017-03-31,0.00517712113323387,-0.00150724569770223,-0.017273120147651
2017-04-28,0.0173894739565515,0.0220297269873924,0.0395836082322611
2017-05-31,0.0132715402380572,0.00164451460712921,0.0232699355309807
2017-06-30,0.00589166420151024,0.00582057516234958,-0.0130081202856156
2017-07-31,-0.00212847977726458,-0.00864428899830008,-0.0278075404877687
2017-08-31,-0.00987113735594321,-0.00542870417271963,-0.00206398892437395
2017-09-29,0.0150339260752023,0.0159244353486931,0.0538537284348205
2017-10-31,0.00458130346648843,0.0074392887742515,-0.00453792418354079
2017-11-30,-0.00884896865163653,-0.0114590838562878,-0.0258065461429719
2017-12-29,0.00212083545421171,-0.0132624990757905,0.00394164896902057
2018-01-31,0.0104168812454204,0.00537063790610755,0.0491766367591247
2018-02-28,-0.00898921480311223,-0.00335360247097722,-0.00576197815653523
2018-03-29,-0.00529047659996126,0.0121998401883512,-0.00957750679619271
2018-04-30,0.0147429684217915,0.0239437679619185,0.0614384309508803
2018-05-31,-0.0074562035993707,0.00248410811678921,0.03389375083802
2018-06-29,0.000336396500131176,0.00054114519393415,-0.0042237404202144
2018-07-31,0.0260000089885332,0.0392914720127955,0.0498334458785512
2018-08-31,0.0192280810839617,0.00967260127113614,0.010906639043671
2018-09-28,-0.0071338666915672,0.0114450853988576,-0.0266023785165859
2018-10-31,-0.0122761913379033,-0.0182815632682609,-0.0480058365218517
2018-11-30,0.00245230560059454,-0.0136997835769967,-0.023419596513258
2018-12-28,-0.00191160515919176,-0.0112693630577841,-0.0442005996302818
2019-01-31,0.0315620533457922,0.0267661564347798,0.0578403055439455
2019-02-28,0.00604499975142412,0.00371766958743455,0.0236821603371988
2019-03-29,0.0139715958827091,-0.013612769028694,-0.00922261170261549
2019-04-30,0.0451686713653187,0.00959344661067735,0.0683936902584252
2019-05-31,0.00537802138476577,0.033457682742019,-0.0158898143102013
2019-06-28,0.00826445955112831,0.0126150428699236,0.0281547108786586
2019-07-31,-0.00649751374085717,0.0320362583576516,0.0225513513087987
2019-08-30,-0.00496091309452332,-0.00531634629673489,-0.00945362717132728
2019-09-30,0.0284047554794894,-0.00200021027685483,0.0288943281047857
2019-10-31,-0.0230504927923977,0.0190373861338095,0.0250135555803397
2019-11-29,-0.0141946837160851,0.0391037510824529,0.0459493292035323
2019-12-30,0.0313466840660218,0.0237848286178565,0.0362887341122157
2020-01-31,0.0203570334769424,0.0222567095724543,0.0309045433760837
2020-02-28,-0.00940945125379515,-0.0397439887980289,-0.0578698260117562
2020-03-31,-0.0524152278417438,-0.0735390699361173,-0.1484550634339
2020-04-30,0.0344143752386124,0.0474099727406923,0.0831081805092226
2020-05-29,0.0024738102889987,0.025716143791957,0.0502312364781556
2020-06-30,-0.0111422286799472,0.00301211474091476,0.0184909872040061
2020-07-31,0.0216431216701198,0.033631414954401,0.0584086497825733
2020-08-31,0.00846656273555703,0.0294406223652932,0.0408563375193325
2020-09-30,0.00815994806857207,0.0452247580818397,0.0672203264400619
2020-10-30,-0.0118448269457491,-0.0360809051572318,-0.0611147063449054
2020-11-30,0.0479188453964959,0.0353473180336499,0.096365258838153
2020-12-30,0.0361103145509541,0.0189008760798115,0.107235538073374
2021-01-29,-0.00283350956511136,0.0226215537320221,0.0181498280849827
2021-02-26,-0.00478743188571347,0.0215196054012634,0.0219741356094672
2021-03-31,0.0270107053922707,0.0205160317396692,0.0373323626446585
2021-04-30,0.0111041927570091,0.0451140029487062,0.0670835947096545
2021-05-31,0.000513559644460928,0.0117047174935077,0.00882793998124417
2021-06-30,0.0156777732905223,0.00626310732178559,-0.00939736007566231
2021-07-30,0.0264677664798112,0.0334761196162577,0.0667876089052841
2021-08-31,-0.00137911131140984,0.0251109780980178,0.0209441576544464
2021-09-30,-0.00398700301282197,-0.0263718535565773,-0.0561231298098475
2021-10-29,0.0352349496925262,0.0202255134551994,0.0683539925936015
2021-11-30,0.0104785222635977,0.00438266948529949,0.00852678464490365
2021-12-30,0.00540799271212991,0.0345017293084142,0.102937741368975
2022-01-31,-0.0123008913415797,0.000531436010414308,-0.04759993519578
2022-02-28,-0.0145167782315737,-0.0305578638469096,-0.0761959404772945
