"month","factor1","factor2","factor3"
2010-01-29,-0.0277956793056338,-0.0152936360553812,0.0408621004379415
2010-02-26,0.0158282941088607,0.0155658108014712,0.00535433021365131
2010-03-31,0.0157049786672753,0.0115041166074007,0.0387005504642894
2010-04-30,0.0641349233349931,0.0283999266594697,-0.023810180931433
2010-05-31,-0.00270615754213265,-0.00582974208437597,-0.0107004588774977
2010-06-30,0.0469057573031847,0.0261183128612566,0.00253031390590598
2010-07-30,0.0283394026969796,0.0124229865282957,0.031473824653493
2010-08-31,0.0321091958941406,0.000802749633201677,-0.0260803406293079
2010-09-30,0.0447486531425845,0.0254291503222073,0.0572118931448276
2010-10-29,0.0211280140249586,-0.00277475041562586,8.86287291475591e-05
2010-11-30,0.0424594357001539,0.0188387113833267,-0.00219945941433236
2010-12-30,0.0342766704104282,0.0313625931924626,0.0051673994548346
2011-01-31,-0.0254602813252975,-0.0161402083968625,0.0193042646128537
2011-02-28,0.0241957015240786,0.0115288791649161,0.00269406149847828
2011-03-31,0.0127593410124944,0.0024363258798671,0.0119727908754424
2011-04-29,0.0332064543035308,0.0289334030346587,0.0203978885782903
2011-05-31,0.0328601795872978,0.0374637440884568,-0.00441907037820213
2011-06-30,0.0181252861853074,0.008007487250741,-0.0120947582269722
2011-07-29,0.0032930023999943,-0.00699633911966544,-0.0085881037866779
2011-08-31,0.0255323567166027,0.00299703879750107,-0.0668637742622011
2011-09-30,0.0268117391613467,0.00251335113506818,-0.0242359740267643
2011-10-31,0.037028501358788,0.0392893382492704,0.0456465533157405
2011-11-30,0.0518925118071264,0.024909904777138,-0.0145562267480885
2011-12-30,0.0294865187739643,0.00264872336187709,0.00560597420284641
2012-01-31,-0.0120570313504063,-0.0133582255790156,0.0337483285183323
2012-02-29,0.0325001706572115,0.0128507894830924,0.00868363832999138
2012-03-30,0.00123684630981742,-0.0154182935893679,-0.00731795387514238
2012-04-30,0.0186570628227823,0.00519938608040125,0.00903326154417056
2012-05-31,0.0208276530440356,0.00945277362095537,-0.0342693126017826
2012-06-29,0.0429487212809517,0.0180348699808941,0.00545823501419369
2012-07-31,0.0401493948643751,0.0124409827297419,0.0168129375743269
2012-08-31,0.00353156348678287,-0.00682081784091373,-0.00813397488155837
2012-09-28,0.0281778664089999,0.01122453182416,0.00777839329829395
2012-10-31,0.0454853260135489,0.00884153450682913,-0.0103132919928298
2012-11-30,0.049904893933406,0.0245882255989171,-0.00203959132761995
2012-12-28,-0.00668776305292825,-0.0127682260123011,0.0140693507416122
2013-01-31,0.0255311091733124,0.00353844005748748,0.01782623619902
2013-02-28,0.0196195092833257,0.00588878690873517,0.0160590501685005
2013-03-28,0.00570198493971997,0.00708731962230363,0.0117948929620523
2013-04-30,0.0481357097973456,0.0219177914424251,-0.00389951702955282
2013-05-31,0.0205689238065726,0.0111656103942207,0.0252831155945638
2013-06-28,0.0365978595927699,0.00179651145168151,-0.00778446944453158
2013-07-31,0.0465095333519251,0.028867274447986,0.0312204612408271
2013-08-30,-0.026847647016256,-0.0202866882202476,0.019826940330707
2013-09-30,0.0187402814586634,-0.00253088913707008,0.0335753920237361
2013-10-31,0.0407355646852305,-0.000547516518748487,0.0217424549305426
2013-11-29,0.0106596142911711,0.0214103592602847,0.0317826641682196
2013-12-30,0.0320286756354599,0.00724088845074362,0.0100738158105225
2014-01-31,0.0250806809851561,-0.00990146966308813,0.012699440645808
2014-02-28,0.0380044560462038,0.0119529439750055,0.0155175353650231
2014-03-31,0.00893856173583933,0.0108743918453537,-0.00963598081879978
2014-04-30,0.0571790974455724,0.00339126887650891,0.0364964096063662
2014-05-30,-0.000289846325223047,0.0050559443661528,0.0420430271778246
2014-06-30,0.0114781440274791,0.000944963279056662,-0.00323835789216666
2014-07-31,0.00903152177676272,-0.00586811082070492,-0.000418539891273239
2014-08-29,0.0234041733460995,0.00931084287740348,-0.00063041742881662
2014-09-30,0.035581284504282,0.00152396449353156,-0.0129312907575171
2014-10-31,0.039007633630423,0.0172205767762713,0.00616347443217305
2014-11-28,0.0234228497680318,0.0147152657763047,0.0130950296047208
2014-12-30,0.03409769374351,0.0210293583856762,-0.00498159588200986
2015-01-30,0.042940549370181,0.0148040183972651,0.014668362623429
2015-02-27,0.0213304077222843,0.014445939578349,0.0507993123508513
2015-03-31,0.00627133770369294,-0.0039622182096809,0.0056816837199547
2015-04-30,0.00453452528843376,-0.000670540227339011,0.0122261967005402
2015-05-29,0.010872803303445,0.00239523166613199,0.0052591314824675
2015-06-30,0.00476407043072309,-0.0118506135940911,-0.0161306897115184
2015-07-31,0.0259179029708464,0.0161667156559506,0.0437170457567106
2015-08-31,0.00544665619955598,-0.0128311970134715,-0.0344417913922789
2015-09-30,0.00706587186210367,-0.00671505261986469,-0.0274364048912136
2015-10-30,0.0384884031471745,0.00535919082958349,0.0411407990914338
2015-11-30,0.0365671398817537,0.00442479429785931,0.0209874298882619
2015-12-30,0.00158950924487769,-0.0130992220698268,-0.0177564544362628
2016-01-29,0.0037933131316528,-0.0072524345880956,-0.0227215357264969
2016-02-29,0.0262161237559022,0.0156190258573077,0.00540026333531866
2016-03-31,0.0086542293851614,-0.00508174600531253,-0.00659420066123435
2016-04-29,0.00986561321787582,0.00907250357600191,0.00940936617292644
2016-05-31,0.0308619521341081,0.0100457120836618,0.0289714613312228
2016-06-30,0.0162617359463412,-0.00172427034505416,-0.0193857578919245
2016-07-29,0.0325211355379523,0.00795290322087429,0.0347389777109513
2016-08-31,0.00840510703953204,0.00447776557993342,0.0281872246632843
