"Return"
0.0211288495688036
0.0408147188441296
0.0339350872864943
0.0587607478667027
-0.0101324004696782
-0.00270970258669679
0.069521810953866
0.0113013405077659
0.0941297554287747
0.026759257704613
-0.00172441079278246
0.00989110370213544
0.0355097700656716
0.027809444699709
0.0414684350244664
0.0309061449358716
0.0347701135192666
0.0302313639290424
0.0155897789819456
0.0611167524240545
0.0443222222959958
0.023397673289389
0.0496534072571492
0.0360055082670377
0.0385001291140098
0.0373506679026434
0.0447114680382372
-0.0149682115403089
0.0117706961091083
0.0234564326998228
0.0215382150638697
0.0438495235504505
0.0415192814712049
0.0186205579394879
0.0293506618607881
0.016686873823002
0.0677502283461321
0.0156926414208731
0.0676303108174865
0.0269271574585492
0.0163409359589744
0.0148311755795966
0.0453380416949018
0.017880558453232
0.0461210017777408
0.0937405203560193
0.0965815872129623
0.100327461059265
0.0240002217137374
0.0226652328862438
-0.0231156111193066
0.0075560778513036
0.0454896473722455
0.00497500070227623
0.0140305630867106
0.035675731488964
0.0164426955957027
0.0374700145181153
0.0190542688354646
0.0240603429744053
0.0959907853341297
0.0302977392484048
0.0263927693571026
0.0134088311860751
-0.00849530742767006
0.0147046225407847
-0.0159573987145863
0.0212790853409697
0.0242491612689156
0.032017496495612
0.0355712808367366
0.0234044322380058
0.0407566198370289
0.0212933197852719
0.0340038315521639
0.0323188545193745
0.00507002244449138
0.0179935549722581
0.0260698209481963
0.0456159990566336
0.0258864385323642
0.0360103679707408
0.0799594169968809
0.0448215084681575
0.0251670069674982
0.0128362467253047
0.0212486266266112
0.0306432604530288
0.0207205023463158
0.0586534231504373
0.0274767515096989
0.0290068049619712
0.0511200288099964
0.00964247583982122
0.026133706441241
0.0239228584841813
0.0184767130169399
0.0293690358719045
0.0309328982389525
0.0638440129194701
0.0139989963318553
0.0265655664401914
0.0150455832020963
0.0199607144516216
-0.000634299948840204
0.0286793757375138
0.0436108356557066
0.0165625099055249
0.0214674082486779
0.0669427048654271
-0.00301724082618429
0.0316101863537968
0.0238778632801556
0.032867459844261
0.0437189515064903
0.0233999959686314
0.0265183695920209
0.05249826337545
0.00285363366554159
0.0760231792458878
